member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7
-0.9554288099999999,-198.86049830455082,-12.162766341639584,-1.6099999999999999,-10.356499674972914,-1.0492957746478875,-3.291546666666667,-0.08013467289459164
-0.32968883,-374.81052289254245,-18.651092032643046,-1.57,-15.259156605640769,-1.3510638297872342,-3.4887985454545456,-2.2176308983576987
-0.24036,-676.3480295566501,-17.689648033126293,-1.65,-38.03125714285714,-3.2777777777777777,-3.4598560000000003,-2.620085251491901
-0.7096,90.21568632672087,-7.17553757717692,-1.23,-11.892793650793651,-1.9777777777777774,-3.1950327927927926,-3.5461856841421846
-0.9728792400000001,-357.7486332192024,-9.729866229866229,-1.56,-12.892856249999998,-0.8984374999999999,-3.5086744615384617,1.1054948333723873
-0.29792,-523.190717804363,-15.83414304993252,-1.62,-31.36393135011442,-2.826086956521739,-3.430639238095238,-2.1806924821210534
-0.52849704,-305.52542941919654,-166.73444976076556,-1.67,-13.120596491228069,-2.1052631578947367,-3.303915972789116,-10.417904208715518
-1.44445824,-182.11445607990998,-7.953300124533001,-1.75,-16.214668656716416,1.0,-3.0709653333333335,-0.610898962224989
-0.6215185000000001,31.253646493080026,-7.727990836686489,-1.31,-11.06838260869565,-1.5099999999999998,-3.2557666666666663,-2.9382913398977664
-0.74964344,-41.106198390188446,-8.233134920634923,-1.2,-6.592533333333333,-1.650793650793651,-3.3004826320346323,-3.0230869957053357
-0.72347456,-130.11865529245532,-8.264537264537264,-1.26,-1.8518676962676968,-1.1547619047619049,-3.424879023474178,-2.1544027492788533
-0.752865,110.26098738699737,-6.231851851851851,-1.2,-10.945875000000001,-1.9062500000000004,-3.189667692307692,-3.918474945533769
-0.8504326400000001,-450.45979518531533,-9.807663896583565,-1.62,-13.479805263157893,-0.7499999999999998,-3.4770361904761904,0.6005367925786236
-0.74997952,-108.42019432367509,-9.842008318478907,-1.3199999999999998,-3.678576168929109,-1.3076923076923077,-3.3469099543378995,-2.3454257722662937
-0.43415437,-173.2883278954215,-12.33887733887734,-1.48,-22.842432891246684,-2.5344827586206895,-3.3125900606060608,-2.4649782883227926
-0.63151067,40.03556957000316,-5.509528648920972,-1.31,-20.594441229385307,-2.2931034482758625,-3.1528397948717943,-3.826107101745705
-0.86454261,-385.2974435786437,-717.2809388335704,-1.99,-350.58907012987015,-2.448051948051948,-0.20861851851851831,-0.7594977776558935
-0.25830804,-722.5191210517193,-13.04188504670161,-1.66,-31.700704901960783,-2.0625,-3.4992505507246374,-1.897562278083323
-0.9368845899999998,-71.5357523392499,-22.720909416398143,-1.8,-16.19448095238095,-1.4047619047619047,-2.959233523809524,-2.482774905435313
-0.34491968,-333.2832371569314,-21.85413367120684,-1.56,-20.73058823529411,-2.2352941176470584,-3.414649904761905,-2.778314754576117
-0.81720384,-403.6311236368274,-13.314156241763145,-1.57,-11.829525722339675,-1.0,-3.5434832280701754,0.7339890925287139
-0.83989146,71.23356521663585,-8.03098330241187,-1.12,-8.647562962962962,-2.194444444444444,-3.23063724137931,-3.9630007908403395
-0.40911808,-201.79432793807172,-16.105714285714285,-1.5,-22.52533793103448,-2.5517241379310343,-3.3206285714285713,-2.740594326551447
-0.25753792000000003,-895.5258737977957,-17.244254245379523,-1.69,-23.002244482173175,-1.3421052631578947,-3.622501333333333,-1.4665615828583156
