member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7
-0.9355582705313041,-3.3682285714285705,-3.0,-7.89057141764706,-0.6234272990167725,-23.36084581880125,-1.1733333333333336,-74.92973795193582
-0.7462915125771371,-6.2537626016260175,-3.0,-5.526258620098037,-2.0162023621323093,-38.178302102732644,-1.1316666666666668,4.846022513000389
-1.4298333927669282,-3.027269189189189,-3.0,-7.494351570881227,-0.6826939094023601,-42.79844229090165,-1.1800000000000002,-85.63843202051089
-2.1006686863730413,-2.3430815117466803,-3.0,-10.30290154850088,-0.6357195778177636,-21.156803182819015,-1.2100000000000002,-74.93322392042904
-0.5477245812648908,-3.5627755102040815,-3.0,-5.9810012136752135,-3.3387688014473493,-26.53386530675615,-1.145,-63.84905029465961
-0.5899378559967108,-7.378971428571427,-3.0,-5.159863876302083,-3.0768246974534237,-27.041065056633634,-1.1250000000000002,-22.12127931197285
-1.3216323394719516,-2.6320792413066387,-3.0,-8.823419791907515,-1.0250150930242654,-20.10434830992703,-1.1933333333333334,-71.01693962577437
-1.155969069205407,-5.413138476854157,-3.0,-5.7804285685579195,-1.1844550808289738,-17.91948327169129,-1.145,23.759669978837277
-0.8956662525195448,-6.524724705882353,-3.0,-4.862198706467662,-2.0878110016561617,-49.519219975499134,-1.1300000000000001,-28.4815438590392
-0.4073986878227264,-4.679904112808461,-3.0,-5.095224214611871,-5.684529243036211,-26.03741907949221,-1.1250000000000002,-66.17660111129229
-1.1387617429526888,-1.8555245836109262,-3.0,-8.84460400744879,-2.665775657259695,-19.931831061373202,-1.1900000000000002,-43.28155214959448
-0.4334311806236366,-4.937566753246754,-3.0,-4.569597245370369,-6.230498516698271,-34.0937304030335,-1.1216666666666668,-63.21196388537106
-0.30583517775847047,-4.362853365973072,-3.0,-5.4923286398601405,-8.5086548196628,-21.74873802686902,-1.1266666666666667,-67.71972613295888
-0.25070687604109015,-9.199942710997442,-3.0,-4.31591345522388,-5.082213300003907,-20.80699257260387,-1.1016666666666668,-59.79337845128138
-1.1475231733344733,-7.960346853146852,-3.0,-3.3862050238095245,-3.8860506317883696,-6.337404000737251,-1.1183333333333334,-26.626661535382702
-0.42079452401714706,-9.47826580645161,-3.0,-2.826476386768448,-8.520681621315678,-67.6433304910887,-1.096666666666667,-61.13336919135105
-1.1944873532401334,-3.380076234213547,-3.0,-7.555156305921052,-1.50578944947827,-28.983370502034486,-1.175,-65.51691231914643
-0.37222890232651296,-5.315707012987013,-3.0,-4.95807263888889,-4.860211673750042,-25.414301982140078,-1.1216666666666668,-68.85611723021103
-1.3314430611184498,-2.9238188153310105,-3.0,-9.49849347843137,-0.4707156208881464,-20.33799932952405,-1.2000000000000002,-86.70825453739242
-0.2538353688908259,-6.308282706766916,-3.0,-4.570946632850243,-8.774946348860654,-22.65948573368478,-1.11,-67.93537833247252
-0.40099210661323803,-2.7023851393188854,-3.0,-6.445394388535032,-7.877968715736043,-21.31940296171541,-1.1483333333333334,-70.72200764964337
-0.4728339855562804,-9.404927999999998,-3.0,-3.774889583333334,-11.981304676258995,-38.910116892826686,-1.1050000000000002,-90.17610461946502
-0.4029932292546487,-5.399451428571428,-3.0,-4.503024013310185,-4.474037805237776,-34.36293751542608,-1.1216666666666668,-76.88533514993411
-0.2660713263803535,-12.692764444444443,-3.0,-2.343707795275591,-10.996314130875094,-62.268181966164924,-1.0883333333333334,-78.62391762292836
-13.939799695821655,-179.79629629629628,-3.0,-4.111157207920792,-114.07850888660177,-54.81172081449221,-0.59,-17.07392084488804
-0.4412501227341572,-3.9090206072672973,-3.0,-4.882738752237136,-6.3847694250650315,-37.58741280458261,-1.1316666666666668,-75.3248566915097
-1.8394334855229422,-2.3749092743065283,-3.0,-9.429457697632056,-0.7849863147829415,-22.26542674986868,-1.2066666666666668,-78.32347893291573
-1.0139034547026187,-5.734400000000001,-3.0,-3.5389025724137926,-2.547770096087561,-14.007552053177433,-1.1233333333333335,-26.552745883300076
-0.22642120592726273,-6.371086902286902,-3.0,-4.362627912408758,-12.317237221280923,-23.250749424562823,-1.106666666666667,-68.22469064953006
-1.1615556165646856,-5.945512087912087,-3.0,-6.038067641975308,-0.6602262488245402,-45.47034473606622,-1.1500000000000001,-5.670002762365433
-1.4976800863954316,-2.9329696465696466,-3.0,-8.764676189655173,-0.517859314067915,-22.214462035276323,-1.1933333333333334,-71.53741620654085
-1.3088497476521848,-5.600336842105262,-3.0,-3.768710956521739,-3.502975237044909,-30.988701424375428,-1.1266666666666667,-28.01395384323617
-0.3228965041795848,-4.844159999999999,-3.0,-4.093964730215827,-18.404583337547244,-35.72120498210508,-1.1133333333333335,-70.88277066631179
-1.5214556163325321,-1.2230071501532176,-3.0,-9.789561753086419,-3.782503811912747,-20.440440474881086,-1.2100000000000002,-65.28413600164974
-0.3372062445032807,-5.340598198198197,-3.0,-3.7699377591240872,-21.448404341018772,-39.419105002547475,-1.1083333333333334,-67.65105553945459
-0.35736880014929034,-0.8208,-5.52,-4.513685236363637,-2.1169948604342053,-12.602365120385953,-1.1966666666666668,inf
-0.7198951280515448,-6.827693233082709,-3.0,-4.770939184782607,-2.1860898914831863,-57.86405281001588,-1.1216666666666668,-181.78744324658794
-0.1536809254987627,-8.692547368421053,-3.0,-3.9025987194656477,-18.78322937635082,-22.50975186145942,-1.0950000000000002,-69.89781508271368
-0.8571950002201625,-3.6426858647936786,-3.0,-8.370372973214288,-0.278922091643252,-19.940093138609733,-1.175,-85.83070167551222
-0.4471684476703576,-5.734550411280846,-3.0,-4.835587391552512,-2.438772102726083,-30.80563183552655,-1.1250000000000002,-83.30541623791868
-1.56077267703306,-2.1478468540829985,-3.0,-9.326996065573772,-1.4019867398240822,-22.391105156401355,-1.1983333333333335,-61.096318987523574
-0.2021151036476012,-6.259885714285714,-3.0,-3.8054864,-21.886372882502112,-30.50878479581786,-1.1033333333333335,-84.37973652318107
-0.6320912674394173,-5.998321678321679,-3.0,-5.498482083333332,-1.6872695277161855,-34.05389737542869,-1.1283333333333334,90.82476084160703
-0.8583406174986724,-1.6804090151281261,-3.0,-9.24223968040293,-3.054437076195849,-18.088252009887977,-1.195,-69.30816728338824
-0.5906155013184847,-4.494586046511627,-3.0,-4.034689506993008,-9.827361696544953,-94.32308208111922,-1.12,-58.17661248586818
