member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7
-1.257035962496722,-13.724867029722722,-8.9518190748,-2.4616426695682367,-3.459701690008454,-1.8416,-1.7076566125290022,-8.075389699922026
-0.24129408545137332,-151.1118246418477,-4.8958466832,-3.9367165802415203,-2.36081715142638,-1.8558243902439022,-1.311559633027523,-5.980518822714904
-0.12036738351254479,-113.0795827324416,-3.6587827504000003,-4.68699736073183,-7.058719066753835,-1.8422222222222224,-1.4498800959232614,-6.378912547916401
-1.5240359998424509,-15.990067955888344,-10.922718331199997,-2.0400526315779812,-2.155204975124378,-1.3784615384615382,-1.6818181818181817,-7.9235046779525184
-0.9864270326999559,-64.77193241265988,-8.038878715800001,-1.8109185565348165,-1.2267277701799277,-1.3278615384615384,-1.5498230088495575,-23.11249082565226
-1.1459435043187027,-101.73692281881583,-8.429713615,-0.8897225657457065,-0.10027407889272821,-1.4469442622950819,-1.4678674948240167,-33.502526302372786
-0.7192728765642892,-60.06508226858345,-6.217736812500002,-2.7448217178060323,-2.9141410955822287,-1.9445130434782607,-1.5804387990762123,-7.775092158783436
-2.473036323105167,-152.70948227555354,-7.9256875,-1.57411979758336,-1.4851522700501594,-1.5160243902439023,-1.0329184549356225,5.166775321792749
-0.466024233855465,-134.61000032259162,-5.267154124799999,-2.8840404185043056,-1.9038029570801007,-1.4903843137254902,-1.3514965986394558,-6.356256794914489
-0.2702642481313926,-187.6088427159465,-4.5365328374999985,-1.9811776406988524,-1.028497023173851,-1.5523333333333333,-1.183882863340564,-16.545026131873918
0.041201321095076376,-157.61781284845065,-2.9887441125,-4.515973354866805,-2.546370016148474,-2.261978947368421,-1.3330875576036867,-6.658747215003859
-0.17624764348554672,-184.92141869686867,-3.8786990999999995,-1.9463019404402127,-0.9205122276101929,-1.6376163265306123,-1.237700650759219,-35.59692315856273
-1.1336125106327293,-13.252480862304612,-8.149202534399999,-3.1813050455368623,-19.372235886892355,-1.4041379310344828,-1.647542579075426,-13.838972194710058
-2.9995587331225555,-80.0964896557281,-13.0364539881,-1.377169349294379,-0.9368901266379929,-1.0525,-1.3452699784017281,-6.76555175739317
