member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9
-inf,-1.44319275,-16.07799335457115,-43.93100479951508,-1.9634313094444444,-1028.770043011184,-inf,-inf,-inf,-8.553638934813923
-inf,-1.4537799999999999,-15.743374004145839,-44.26844400922417,-1.8462171043478262,-1111.1788719237604,-inf,-inf,-inf,-8.263211252501
-inf,-1.4981555,-16.22326095681446,-41.67198531761058,-1.8802972114285714,-901.9617350745602,-inf,-inf,-inf,-9.121824435056132
-inf,-1.3143717499999998,-16.95715314554307,-30.3907821383743,-2.0942162643243245,-650.1263252506632,-inf,-inf,-inf,-8.666787226820325
,-1.5644900000000002,-14.176883545566048,-12.837355727753344,-1.213037275,-318.29170786729077,-2859.228136743844,-inf,-inf,-6.606505181667283
-inf,-1.4412569999999998,-15.352122800356662,-34.31014307481118,-1.75981355,-613.8077046221592,-861.032928113955,-inf,-inf,-8.052793959214524
-inf,-1.4850762499999997,-14.07998692916492,-25.341427619363024,-1.6109354347826088,-565.5550933340952,-785.0321630046296,-inf,-inf,-7.171872368924608
-inf,-1.1449050000000003,-17.172766286145322,-40.247371412723666,-2.134366,-694.7941034794197,-inf,inf,-inf,-10.690367711301043
-inf,-1.0128062500000001,-20.253328179539213,-35.77226125819505,-1.564609672727273,-9.16028109504547,-inf,inf,-inf,-8.360984474885845
-inf,-1.423134,-15.97507971933232,-41.51246659007201,-1.9029519642857142,-924.6658999372308,225.7169826759711,-inf,-inf,-8.176861210678029
-inf,-1.5996769999999998,-14.66745533994747,-30.875136613004976,-1.7911628342857142,-608.2585868775914,-3242.05337001581,-inf,-inf,-7.819831457288964
-inf,-1.5494050000000001,-14.924890451187178,-27.992913458976908,-1.3824860562499999,-733.8724188485068,-3667.90787389769,-inf,-inf,-6.699342106848034
,-1.4784480000000002,-16.63257859839668,-44.12575617792801,-1.8411328100000002,-936.4705343934689,-inf,-inf,-inf,-8.55908893173759
-inf,-1.4583679999999999,-14.95870448909486,-27.67180271608791,-1.6490095999999999,-453.93671276366115,-1234.5877715983252,-inf,-inf,-7.628663973063973
,-1.496841,-16.270748277902946,-44.402916412480984,-1.88425855,-1279.659375857283,-inf,inf,-inf,-8.778593047845625
-inf,-1.2272362500000003,-13.320514948035477,-33.30503468007607,-1.9944018882352943,-933.2987671322564,1079.3098971545369,-inf,-inf,-6.93362607877719
-inf,-1.4156042500000001,-16.45024882547274,-21.506380851794965,-1.8237153556249999,191.66647816455782,-inf,-inf,-inf,-9.31041142857143
-inf,-1.2135079999999998,-14.343377559443944,-34.774471999363556,-1.9361628561702124,-822.684854022912,1027.4217659952892,-inf,-inf,-7.343223534351546
-inf,-1.2399200000000001,-16.83267058031323,-52.6126205682814,-2.161171273255814,-1617.9413458107917,-inf,inf,-inf,-10.2250051665096
-inf,-1.1579,-15.912588293765179,-36.90238370536734,-2.2609672678571426,-1054.1116391720404,50.72840240909573,-inf,-inf,-7.793697695872482
-inf,-1.3957050000000002,-17.683858069539767,-34.005763667166335,-2.1787134161290322,-590.8856917833558,-inf,-inf,-inf,-9.853984050900555
,-1.4926625000000002,-16.587724187637015,-36.33492801096437,-1.7666392159090907,-697.5168511550368,-inf,inf,-inf,-8.513686172426311
-inf,-1.4379947499999999,-17.265802753816015,-35.31682975956818,-2.0937159045454545,-497.3299703584975,-inf,-inf,-inf,-10.721035978835978
-inf,-1.2209414999999997,-16.23749415358943,-26.773008412955907,-1.8626702536363635,-192.03696162956354,-inf,-inf,-inf,-8.663906283446378
-inf,-1.3970249999999997,-15.709822093052784,-31.423514221488475,-1.5764836,-684.1322474310307,-1750.818338597574,-inf,-inf,-7.3169297197321645
-inf,-1.226818,-17.604156889479814,-44.575137660887904,-1.9023230223529413,-859.9737516664707,-inf,inf,-inf,-9.089214556416882
,-1.5226399999999995,-16.47095362682009,-42.330217667903796,-1.8663600000000002,-886.3286659615019,-inf,-inf,-inf,-8.833635897435897
-inf,-1.3670982142857142,-15.226879572961906,-37.61459508926435,-2.345971652173913,-913.416623332785,-1545.0476804847601,-225.12244188765874,3.892010805933585,-8.778992750701677
-inf,-1.3422692499999997,-14.871614831821603,-34.13354261202967,-1.4977238355172415,-745.215631190019,-548.6661908615249,-inf,-inf,-6.988346881843459
-inf,-1.5176637499999996,-27.020787426812923,-12.98278850376474,-2.23399585625,-151.42967293682432,-inf,-inf,-inf,-9.836340558687002
-inf,-1.06841975,-17.19954010254452,-29.523551886674888,-1.7630256590425533,-545.8844724496602,-2198.540436580226,inf,-inf,-7.191725580005974
