member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9
,-inf,-1.5733333333333333,-12.105701271756098,-141.79477808442078,-inf,-1063.0185692325454,-23.214535834535834,-inf,-4.292178787878788
-inf,-inf,-1.3411111111111111,-1.5635533918367235,-68.25952767514315,inf,-1083.869088241981,-23.678254545454546,-inf,-7.2034204102564106
,-1.3379952363636365,-7.55952380952381,-63.44465530133216,-182.46703545815615,-inf,-inf,12.340107070707067,-inf,-4.4708038703434925
,-inf,-1.5203225806451615,-20.37442253753757,-149.2598594785516,-inf,-1010.2388618717088,-18.24633333333334,-inf,-4.799110597099217
,-0.9912912280701754,-2.2383333333333337,-26.602400398346767,-146.70831705437192,-inf,-inf,-56.11489377990431,-inf,-4.675021555555556
inf,-inf,-1.8372727272727272,-11.567246247446258,-147.03509351339977,-inf,-2493.9445234125533,9.362819729206965,-inf,-3.663860744939271
,-1.1362100666666666,-3.0658139534883726,-21.125011338930058,-153.53563886144605,-inf,-inf,-3.3422222222222184,-inf,-5.1158276270508205
,-1.127042158139535,-3.130256410256409,-26.816288785802172,-152.66079903856846,-inf,-inf,-19.481520507399583,-inf,-6.6440371764705874
,-inf,-1.6516393442622952,-17.94934204999551,-147.35823172764495,-inf,-1304.1194827576003,-19.508961960025793,-inf,-5.081282312925169
,-inf,-0.8702898550724638,-8.436972772265818,-80.13118663939784,-inf,-739.1888476744241,-26.346569696969702,-inf,-4.161336900480946
,-inf,-1.202857142857143,-6.81173643110816,-74.31883198723266,-inf,-965.9377986657272,-28.80624761904762,-inf,-4.619107670995671
,-inf,-1.4734567901234565,-7.150232063060013,-164.24022950109173,inf,-1226.5607006799441,-8.939153846153854,-inf,-6.850894677871148
,-1.4547618861788618,-5.1000000000000005,-30.974394867667932,-144.01695221843596,-inf,-inf,6.75412930364086,-inf,-3.567532468926554
,-inf,-0.8514084507042256,-7.800216239384107,-142.78018656820504,-inf,15.788600299115892,-16.861098175787724,-inf,-4.179961203676825
,-inf,-1.934285714285714,-10.920054198434366,-148.31321269426664,-inf,-2020.9781371844908,4.078139848539492,-inf,-4.316195597285068
-inf,-inf,-2.8978431372549025,-16.356824640667437,-140.85793107186234,inf,-2235.257351459342,-26.386481385281392,-inf,-7.385040417508417
,-1.1245475646511627,-3.2797435897435894,-25.12791533020227,-150.8392654624971,-inf,-inf,-9.25606477174849,-inf,-4.5041981467505225
-inf,-inf,-2.022121212121212,-13.104252395095752,-162.61526501933525,inf,-1596.4097169390143,-20.991364102564102,-inf,-7.279413562594269
,-inf,-1.5121428571428566,-7.460863959408704,-133.4896316439232,-inf,-1851.8317699191891,-9.568571187462329,-inf,-4.609221374280745
,-1.0609242468085107,-3.223589743589743,-26.43958083654208,-147.04435598092064,-inf,-inf,-12.573429658284981,-inf,-3.7268666339577763
,-inf,-0.95,-7.24266991067557,-96.73968940261439,-inf,-403.45332185398297,-31.20023095823096,-inf,-4.9834564102564105
,0.06259629085271334,-0.31173913043478263,-9.599175277448857,-125.09465826581106,-inf,-660.6343786611175,-14.648028100775194,-inf,-3.4779106918238996
,-inf,-1.126164383561644,-6.743554345965704,-104.48774219499255,inf,-1016.5609113807899,-29.33400673400674,-inf,-6.817133209164821
-inf,-inf,-1.449444444444445,-8.181089759482399,-114.50509043735276,inf,-789.3410975929701,-29.468806855439645,-inf,-5.2695877347480105
,-inf,-1.0982352941176474,0.5778613424196389,-85.69745809048447,-inf,-1101.9190088944968,-19.222229691876752,-inf,-7.03028909090909
-inf,-inf,-2.455454545454546,-7.7067865484483775,-151.91674250129574,inf,-2565.160968066276,-7.885994298428594,-inf,-7.04852467787115
,-inf,-1.8499999999999994,-20.803537358349438,-151.70559432946962,-inf,-784.6694188880414,-19.503832996633005,-inf,-4.087486630254882
,-1.1910799748427674,-5.340000000000001,-28.942515757228726,-139.20388199472285,-inf,-inf,-11.313507789066275,-inf,-5.059796847457627
,-inf,-0.9288888888888889,-7.448087890846511,-139.02215013184977,-inf,-1018.149024898958,-18.646216216216217,-inf,-4.5324833333333325
,-inf,-1.6382758620689655,-17.7703764129565,-149.86874985222215,-inf,-911.7844010528934,-19.490626737967915,-inf,-4.267518146750523
,-inf,-1.5933333333333337,-13.910210807150868,-145.64088288392298,-inf,-1233.850215670008,-21.16299310344828,-inf,-4.4284715671476125
,-inf,-2.3952941176470586,-32.26691450106059,-158.42313260694078,-inf,-inf,-12.052934744268077,-inf,-5.780112928643799
,-inf,-1.4953846153846155,-18.623648066944792,-148.91525556637902,-inf,-1947.8157637873762,-17.240753535353534,-inf,-4.910294960384153
,-inf,-2.1799999999999997,-14.255217304500931,-140.2845821504026,-inf,-3746.598119013499,-18.070389393939404,,-4.431236900480946
-2259.0175366572857,-2.424702,-4.766097560975609,-22.792992293708945,-176.37557559047065,-1019.0694037866471,-446.6607261351032,-14.51259259259259,-294.41297850702955,-5.189516666666666
,-inf,-1.6044262295081968,-13.036014387746432,-146.9785481742245,-inf,-1574.0332985381883,-9.246578616352203,-inf,-4.088621911421911
,-1.0753245333333334,-2.84,-19.538718477187675,-143.22165374551219,-inf,-inf,-16.20233535353535,-inf,-4.426991502824858
,-1.1340383474509805,-2.150833333333334,-19.0514854059458,-151.21672434902715,-inf,-inf,-24.249024242424234,-inf,-5.190294960384153
,-1.2716080702439023,-3.346410256410256,-20.048445501011827,-147.86083187955398,-inf,-inf,-7.616952845528454,-inf,-6.265286060606061
,-inf,-1.4493220338983055,-8.875819704832665,-150.79583408791947,-inf,-inf,-25.950750527903466,-inf,-7.317076606060606
,-1.2117162000000001,-3.2549999999999994,-24.381067743756393,-154.89520088042434,-inf,-inf,-19.999866666666666,-inf,-5.714180331618068
,-1.0380822305084745,-2.3750000000000004,-14.580490190700823,-147.0547631138071,-inf,-inf,-15.43902824858757,-inf,-5.592499999999999
-inf,-inf,-1.171794871794872,-2.711258191393426,-76.26352617456878,inf,-2426.2827554158507,-31.71959774489077,-inf,-6.525939017388086
,-1.156172392792793,-4.5375,-32.73909543278813,-151.59652743749643,-inf,-inf,-13.942553153153154,-inf,-6.434881914893617
