member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9
-3173.7154418632545,-6.166399999999999,-41.003003503452234,-44.468585051550235,-15.970031034051393,-18.632167947619052,-inf,-899.9534418602839,-4.925217391304348,-5.933195555555555
-191.52921902583344,-6.264491525423731,-39.14200819718337,-33.695978780454624,-14.73444179493949,-22.278184255886526,-inf,-840.2748992391158,-6.689259259259259,-5.780788144927536
-277.81094291838355,-37.51799524037948,-39.31653857000132,-26.29644358399266,-14.575911871501217,-32.84257027664487,-inf,-677.5784618705544,-6.658947368421053,-6.596933333333332
-1717.420876351319,-7.799528231031493,-44.00814292598661,-1.3873060968606001,-4.551770633718604,-26.703788600416736,-inf,-2808.072813369216,-6.225585585585586,-4.1016435555555555
-171.29677516213692,-8.452,-40.9216618883252,-50.34719158974359,-19.198789347799092,-21.52103455438597,-inf,-155.21069135810043,-5.52,-6.380887578947369
-1139.341382935582,-32.435355942995265,-38.41206226838577,-32.15278485348145,-10.274155548280355,-33.770078399780225,-inf,-1351.5786843204905,-8.922380952380951,-5.9519898181818185
-2229.369339192715,-13.761949656264695,-39.690420571287106,-11.121597277517562,-8.767685495392062,-29.652163584432472,-inf,-1620.843657734213,-5.898888888888889,-4.7049473589743585
-3519.9061538145456,-21.07525925925926,-42.72173379233731,-11.863839768706747,-12.336488946600298,-29.969014787760432,-inf,-394.0618399969915,-5.273333333333333,-7.746156705882353
-323.81208181678284,-27.617198397117782,-38.5638913793701,-20.271841632138354,-11.826531067477875,-37.806322848484854,-inf,-904.505411221072,-7.2063492063492065,-6.040651851851853
-2471.1220963079327,-11.638673684210525,-39.736258675344146,-27.947740056060223,-17.458489373282553,-19.77287777925926,-inf,-713.8466459805926,-5.714545454545454,-7.073572256410257
-1450.4100183714957,-9.263078260869564,-39.29956536996022,-27.293400859880673,-10.682801626296634,-15.453523469696966,-inf,-1946.0108025497973,-6.144444444444444,-6.694460774193549
-197.4834205690109,-44.48186557201205,-38.48795964586426,-31.919468992587817,-12.456148705138787,-34.21734071136786,-inf,-1017.0314983426227,-8.305555555555555,-5.757221807017544
-1106.492436848271,-5.423,-43.8265632443653,-11.665967933778838,-12.401595412059528,-22.840699433333338,-inf,243.85194943482986,-4.346666666666667,-7.755433846153845
-1209.1848540527785,-6.988315789473685,-41.00786874233511,-31.04671205741627,-9.950375986230696,-13.789942861305361,-inf,-2205.7475883795287,-6.619411764705882,-6.194551428571428
-206.12118442185994,-7.75270588235294,-40.123756389001215,-34.27551966347379,-15.863093551896299,-22.104657426621927,-inf,-366.6467660684066,-7.0122222222222215,-6.273510322580645
-219.06225188859398,-36.14155797291137,-37.94706237892114,-29.096074738040745,-12.248055610828896,-34.88802354615681,-inf,-1107.2663311694987,-7.910588235294116,-5.74661052631579
-2057.22071556785,-6.603627586206898,-42.67965249782092,-25.66949087386546,-12.563137929612136,-14.971039528262903,-inf,-1574.849519822766,-5.166666666666666,-6.166607543859649
-4978.187749827951,-7.7073,-38.23649643498162,-13.332653913411312,-16.420751422349948,-19.975614730175433,inf,-1333.5296955899298,-4.25037037037037,-7.254592888888888
-2233.811380254752,-17.491227249738092,-44.006818778189235,-10.622770509510428,-9.171737057412223,-32.56777570438229,-inf,-755.8617052155321,-7.372105263157894,-5.3350872471910105
-1808.5260540107859,-16.10263805940901,-39.53513890661242,-14.23978242726117,-8.174270468075395,-36.612955786163525,-inf,-1324.0915856391935,-7.212424242424242,-7.382165999999998
-222.76769727251954,-44.33554590539809,-38.5990000024459,-27.702107417668913,-13.010600111867971,-33.921866279295244,-inf,-1015.309381872113,-7.109122807017544,-5.703969
-2122.9664282513563,-10.117717150119738,-45.39165311723969,-4.579423737373736,-6.98275688590817,-28.399324632383625,-inf,-1963.6300791177198,-6.106969696969696,-4.512209358974358
-1230.5049300757842,-38.853343941472325,-38.08159618780011,-38.40582945689149,-12.327725742859084,-32.599814982028946,-inf,-1200.9282069959038,-8.456190476190475,-5.96073187755102
-433.8766999955046,-7.25790588235294,-40.07044991425886,-20.266876496073642,-18.877502835405355,-22.602666944071593,-inf,-344.9870611980961,-4.423333333333333,-6.672566971830987
-68.41956184237482,-10.001488372093023,-36.78505962509869,-61.694930803500654,-26.508315185567543,-21.327663164416133,-inf,-1830.576151758814,-5.99969696969697,-5.544009517241379
-309.9337876645264,-10.326946341463415,-39.06733221574781,-24.517864930427535,-18.73795848637598,-22.07340213333333,-inf,-586.7845669037216,-5.437654320987654,-6.817213978723404
-1651.0216276911488,-8.013174916002054,160.87475639620942,-1.3087665579916425,-3.255025243221666,-29.942307125669096,-inf,-2476.5369233634387,-6.860196078431372,-3.981843555555555
-162.28143194815723,-7.54010588235294,-37.58271395704796,-50.30338558804332,-22.079723027100314,-28.753891850917228,-inf,-434.7340011531174,-6.610392156862745,-5.786431818181818
-388.2019198210281,-8.960633333333332,-39.49662936215943,-19.444759351610255,-17.109615099011403,-21.453977035268807,-inf,-622.7562454814889,-4.988989898989899,-6.882136632653061
-2107.542181240974,-11.496315384615382,-41.837668321267465,-29.141443897123466,-13.537463744657845,-14.432385299296065,-inf,-1211.0612299372817,-5.727254901960784,-7.382874
-1201.1792075687033,-4.31776923076923,-41.82746031402486,-9.262379143112955,-13.418366020625957,-22.86311309333334,inf,-342.02787918778,-3.940752688172043,-5.2708046511627895
-3003.3756690998985,-40.794051515151516,-42.562728177133195,-23.997002105630656,-14.354317486144954,-24.35340390362692,-inf,137.9693187763207,-6.8277777777777775,-7.873671818181818
-2415.9703364512575,-10.260213706348502,56.332223897915675,-3.868608797813835,-7.141910884050322,-33.52196323671207,-inf,-1451.2974210824743,-6.282280701754386,-4.115120263157895
-450.97457732132125,-22.78447804439476,-14.84658626167659,-8.136300094619527,-8.723327906253198,-39.16191986096262,-inf,-741.436708036807,-6.812222222222222,-5.766148489795918
-4446.489044580741,-11.113415384615383,-39.92349108455116,-31.215870149865523,-23.2606371023284,-18.213996167619044,-inf,-876.5039513581279,-4.1974074074074075,-6.738202285714285
-250.1719327123716,-107.72578910542461,-40.32874742814789,-65.16418936889458,-65.89857166006843,-26.110101447619048,-inf,670.3657001814613,-4.575897435897436,-7.612204645161292
-337.3738879024973,-14.287099999999999,-39.64247806772045,-29.716449993518836,-25.349141046323986,-22.56701370333333,-inf,-172.6356034536403,-5.110123456790124,-7.275756
-2819.747106815981,-8.685457446808512,-42.09974232992685,-32.171940127654686,-15.078938142455385,-20.556001981176475,-inf,18.2720675918927,-6.56142857142857,-7.2213142857142865
-19610.99852444989,-16.28317142857143,-47.37572092279421,-21.424321277028984,-23.93245268605184,-19.457338170542634,-inf,1710.1190436477723,-2.6066666666666665,-10.255944444444445
-258.21576471176417,-13.29785882352941,-41.11606706767135,-45.380749447814495,-25.375731138092643,-23.255090767550204,-inf,331.1012365958914,-5.3831372549019605,-7.2864877777777775
-216.81312989947065,-11.204215384615384,-37.98900880153097,-35.196053931174276,-20.305053853672824,-23.203093173333333,-inf,-936.2050356216813,-6.039275362318841,-6.556390808510638
-593.5901199069106,-75.48978486746287,20.07228101843859,-12.324809557382789,-12.031317744882084,-30.426060270858432,-inf,1640.572744182883,-7.283333333333334,-7.258740285714285
125.72671750354647,-160.8562952904239,-26.263312032169605,-93.87712191557537,-1534.8210016414707,-35.09790182495344,inf,,-5.086666666666666,-6.4298604651162785
-1066.7667397646226,-6.624291525423731,-40.423168244936406,-43.45519568531821,-11.034875541397938,-16.712363559716312,-inf,-1471.9326084412232,-8.327777777777778,-5.914532666666666
-1908.4509036069967,-14.24251818181818,-40.00994612496638,-30.81731852773386,-15.577458256494731,-14.292712394890216,-inf,-1658.825056466195,-5.150869565217391,-7.144389666666665
-4020.4352540291993,-8.164397959183674,-42.2903318712897,-28.173602653221373,-15.309718702451239,-18.63949702392936,-inf,-364.6948294551809,-4.783333333333333,-7.006580774193548
-337.9946631920219,-35.396668684748576,-39.60025953800413,-22.2152227978164,-13.30850747794255,-40.80621461675745,-inf,-344.5660888304876,-7.980980392156861,-6.386289941176471
-501.27990718282047,-7.021927586206897,-40.07124198952431,-68.4692449393427,-0.39451823842895906,-31.79703283650611,-inf,-1804.3079159985439,-30.806666666666665,-4.181119555555555
-6484.295660323905,-5.804427586206897,-50.99301132012394,-12.774724120655335,-10.643212004172574,-20.088494920938967,-inf,1365.58518330383,-5.011372549019607,-9.681865228070176
-1040.6123042874356,-54.023291898123695,-39.650833189883485,-49.60060251894058,-11.870238532141139,-29.231091880904945,-inf,-795.6516848603369,-11.986666666666668,-6.490340631578947
-796.7163926801887,-15.663761909369457,-38.28054976082876,-11.542581468053328,-13.95958877223892,-37.81916100564182,inf,-899.9914435086748,-4.68943396226415,-4.7905533506493505
-249.9195916501165,-6.577185714285713,-39.352936049809365,-23.792154910267527,-15.89558124919571,-23.233481,-inf,-706.9921203304697,-5.880000000000001,-5.951113212121211
-387.79345085475495,-23.855708840115177,-37.72352643452815,-19.411450519515327,-17.7313657704168,-36.46517059194639,-inf,-1048.3705950851875,-4.958536585365854,-6.697526285714285
-435.09465991509467,-10.5308,-42.1038321088195,-28.803964308413182,-20.479001242289918,-22.981233513333333,-inf,538.1732004320646,-4.827878787878788,-7.521755
-802.3453917116252,-36.081931969807655,-40.59298818720515,-21.083861481359403,-23.745354099510095,-40.21756731235115,-inf,635.9803583132998,-4.695135135135135,-7.755687999999999
-122.66060214839428,-300.10533451599537,-39.4757962003966,-73.18284353289242,-34.80647334148558,-25.069905138634535,-inf,-52.45199350465213,-5.157777777777778,-6.58624711392405
-1101.6712187208727,-21.20695652173913,-43.410905016829346,-29.62003568949476,-30.945382306586914,-23.161963523841816,-inf,1277.834731624355,-4.48037037037037,-9.622894
-1454.3255444177446,-15.8401420874952,-39.10432676156981,-15.206965476516078,-7.249166384782236,-33.13334039158304,-inf,-1940.0085912337265,-6.972222222222222,-4.324086555555555
-1103.6285489963666,-6.639897959183673,-39.388992300994026,-12.732158527680223,-23.63046598189749,-21.89825206181016,inf,-581.5799449604029,-3.6366666666666667,-7.714788153846154
-332.97209164533547,-20.957498077596785,-37.6783699612595,-18.36648318602772,-11.884182806101613,-40.00982666958667,-inf,-1217.5029465278612,-6.477777777777777,-6.249536363636363
-14042.649534145807,-3.653129411764705,-46.05701270714081,-7.5397529267706815,-13.979166805894252,-20.934577260606062,inf,-231.41313102573667,-3.5570731707317074,-7.408420512820513
-405.2013120424757,-21.719620055595055,-37.28890325570681,-20.631721264240003,-17.507479447869777,-47.16393198606518,-inf,-912.7561310868142,-5.5592592592592585,-7.120302588235295
-260.95551537245797,-41.52681745840044,-39.903134435157334,-32.80155619873348,-12.829546081858783,-33.313249638702814,-inf,-320.0718358031629,-10.899999999999999,-6.904514108108107
-1895.926578595774,-18.714224020057078,-38.907021450936035,-17.8390453122575,-9.233037987755345,-25.026789937784834,-inf,-2031.028213669304,-5.437777777777778,-7.7436984761904775
-1140.5894545917909,-24.860308403879486,-38.31876315245309,-25.657011771926264,-8.62359129493266,-37.27731536010042,-inf,-1457.29755433641,-9.497777777777777,-5.605898040816326
-2932.824219923047,-6.813585714285713,-41.60513540645149,-22.666990427816504,-13.095099929424697,-15.260443133333338,-inf,-1486.6677406407432,-4.595555555555555,-6.510948280701754
-261.0531618531344,-27.28034872046754,-39.16983031172564,-21.800985265273795,-10.809087339880692,-40.7797194995987,-inf,-1040.3259044159279,-8.27888888888889,-6.015962558139535
-2630.8755601357707,-19.490908775771214,-38.709456836909915,-17.264989421581983,-12.778226702650151,-37.34028949779346,-inf,-908.5452308267821,-5.853908045977011,-7.4597706666666665
-251.25814199842125,-4.115436842105263,-39.38358115697365,-25.994830037214246,-12.134696446156598,-21.53337330107526,-inf,-1215.0394845461867,-5.96,-5.434386731707318
-3552.684856114657,-8.341097959183674,-42.518728162089005,-30.77541220872033,-14.881114597339923,-14.965420072935984,-inf,-1188.1070541721244,-4.314615384615385,-6.639631724137932
-3292.8656871891462,-22.267573455385588,-38.81618811094481,-14.681058585004216,-13.89893952367855,-29.96572486733799,-inf,-1346.0545546609903,-4.765151515151516,-6.65547
-191.42101835238026,-39.7352,-38.198133330760854,-34.084904645145215,-16.009238708967157,-30.8106170721528,-inf,-975.9754494218994,-6.967037037037037,-6.283923829787234
-2367.214894875455,-5.067023880597015,-39.841998165519435,-23.870578760220166,-13.050966619055366,-20.193039941604013,-inf,-1192.701116638303,-5.553456790123457,-5.783467555555555
-7428.978079920626,-16.079855172413794,-48.060269933845476,-29.751596529488268,-19.192309508644232,-18.365465157894732,-inf,1577.6001139088528,-4.596666666666666,-10.121512000000001
-1446.801161866538,-8.961888372093023,-43.082309027242246,-16.365551411278474,-18.37859420225224,-24.842283886199585,-inf,830.7893316402249,-3.9299999999999997,-8.518898789473685
-2192.4716067837094,-9.908088372093022,-39.248883875099445,-20.365394049693673,-12.250472260192202,-15.666833008747336,-inf,-1868.6953100577603,-4.975,-7.100130483870968
-219.60508798735165,-48.597130005434614,-38.674536279735136,-32.700204457828384,-13.590558617015692,-35.4628375162502,-inf,-669.9217859420078,-8.43952380952381,-6.044190526315789
-2468.9528462219937,-10.05908082484708,-39.61100598548689,-7.153700814285907,-8.21295200118012,-34.09933912565657,-inf,-1895.735113019883,-5.712424242424243,-4.035755555555554
-1449.5104583716156,-6.617327586206898,-40.4601510181887,-57.320191566070356,-13.996836281811653,-20.29525854460094,-inf,-556.0341159918011,-8.446666666666665,-5.969646376811594
-123.74609267648276,-17.359771428571428,-39.14346817600316,-65.24152382986061,-28.702961802557397,-21.443967513798455,-inf,-606.3217386976119,-6.834285714285714,-6.72629730232558
-520.0378535082234,-23.23702610555683,-38.485093833601255,-13.343823288175138,-15.974585184230307,-34.88899848962002,inf,-982.1556337794964,-4.708176100628931,-4.499171555555555
-1535.3261728846846,-13.680047364507253,-37.78653737297916,-14.430051315588624,-7.599692744089914,-35.91401558209757,-inf,-1810.8793346694713,-7.413333333333332,-4.0573795555555545
-135.51320646109085,-9.390433333333332,-39.24732612500889,-51.88016607195781,-19.17004380583935,-21.229769466236558,-inf,-632.5715703159717,-6.80047619047619,-6.155268934426228
-196.8043888422886,-37.823299112849206,-37.82266359612682,-41.79549029793735,-24.347873403467606,-39.096558138362525,-inf,-711.8294532599493,-6.795438596491228,-6.643744347826087
-1519.261842270453,-10.82594752953661,-40.362937975711986,-9.43912460442783,-5.903154637204964,-31.561480261818183,-inf,-2170.0878519078938,-7.117619047619047,-4.061955555555555
-714.7097362409567,-37.950898637911564,-44.32627083010283,-15.369512195003566,-11.826700286599822,-31.74348243797228,-inf,456.72886791462804,-6.618148148148149,-7.571717017543858
