member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9
-inf,-4.86423876976,-3.334093540417429,-7.99,-4.7982074400000005,-12.240442547199999,-5.452670897195329,-52.61807198276328,-inf,-8.539590620689657
-inf,-5.044033691573,-4.438968516999362,-8.21,-5.842416,-10.571684824500002,-0.9231288567056845,-68.49053235903928,-inf,-8.545116694736844
-inf,-4.626061262607999,-3.6608955776617758,-6.3100000000000005,-4.15420592,-9.6243813296,0.5850563615580731,-138.5102001996357,-inf,-7.876401030927835
-inf,-4.86848381056,-4.688738271897595,-6.23,-3.1774164631578956,-8.7566150336,-13.850832533914595,-87.15872742977086,-inf,-8.817501000000002
-inf,-5.69193189,-4.734786743886744,-9.84,-12.165868467500003,-10.76042995,-6.473808345730833,-40.761904626465224,-inf,-8.578194715909092
-inf,-5.8742248,-6.101778723404256,-8.2,-9.995776715294113,-7.7968448499999985,-11.323725632928475,-41.54733567993342,-inf,-9.201958136363638
-inf,-5.5168139616000005,-4.602212454212454,-8.690000000000001,-6.419783489361705,-11.7047794464,-11.114741882084372,-14.749203269692465,-inf,-9.227169170731706
-inf,-5.1111835008,-4.751738448422847,-6.540000000000001,-2.558486502,-10.403754816000001,-26.322680774368862,-29.93031839870208,-inf,-9.30513049180328
-inf,-5.609850208799999,-4.903106118433996,-7.24,-5.483022576,-9.764048023199999,-9.830864161014645,-30.12251613892678,-inf,-9.405532547945205
-inf,-4.9189003847679995,-4.641934204326408,-6.23,-3.0535828230508475,-9.348451632,-11.217081509260584,-69.92224813596546,-inf,-8.912718769230771
-inf,-6.032380411648,-4.529175982151518,-9.24,-13.034032213333333,-10.4781833712,-3.8080159442827144,-22.253287793958577,-inf,-9.6655
-795.524059851986,-5.3920624625,-4.294384005869406,-9.63,-11.230999440975609,-10.631210399999999,3.211331549759264,-93.17076589316993,-inf,-8.9487515
-inf,-5.585033189624999,-6.088377896613191,-8.169999999999998,-9.764400000000002,-7.4018131351999985,-5.502097150845689,-78.22463838154655,-inf,-8.590948563380282
-inf,-5.5765285356100005,-5.552510280274293,-8.129999999999999,-7.8889235607692285,-8.516353528,-9.97313147824361,-49.18323140278172,-inf,-8.889973333333334
-6582.60377425289,-5.964590662251656,-5.6360731707317075,-8.41,-7.264763888888891,-9.606499999999999,-3.918583456695229,-60.21676884838945,2.865826277013957,-20.047713541666667
-inf,-5.973185582448,-7.851567611336032,-6.4,-5.01226084173913,-7.067313640799999,-11.041929961893324,-40.20338469872858,-inf,-9.9054284
-inf,-5.521411395584,-4.211835617784329,-9.1,-10.706858105263157,-10.207005487199998,-7.542814033727467,-48.91946056622568,-inf,-8.514045481481482
