member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9
-3919.5862159584253,-1.0091394889867842,-11.24,-2.603551058319785,-4.38014953528467,-9.11661046366841,-17.082299943527584,-491.31668768845657,-4.430514186666665,-inf
959.0834737914191,-1.0361125,-37.38769230769231,-78.85968958979176,-4.437999233158125,-27.288699268873685,-38.752700000000004,-1979.6714741088504,-1.51074,-inf
-2058.647972775649,-1.0243469565217391,-7.452413793103449,-72.07462919350812,-6.705054291520794,-9.620625579831932,-66.66230344827588,-192.20164907308128,-3.4965,-inf
-4116.999903975387,-1.0342496919642856,-11.546666666666667,-79.59385598592502,-5.031978146358451,-7.794753478600941,-47.62714210526316,-246.7774249671411,-6.61853082,-inf
2936.9955725099844,-0.9826811906976745,-10.43301886792453,-2.8276019751153685,-5.091054314774037,-7.203614562111174,-23.903759567061655,-485.4059324216633,-9.191184640000001,-inf
-744.6576222553173,-1.073938028169014,-11.62265306122449,-79.07031825145934,-8.643146853146852,-5.352207706114598,-71.1492,-59.61116777583471,-9.837371076923077,-inf
-2615.201328326928,-1.01184224,-10.062280701754387,-1.7665057452722714,-4.105024570024569,-8.147991914052051,-20.944898508159856,-556.4892438683788,-5.500840320000001,-inf
-872.1833143807141,-1.0568045833333333,-11.524634146341464,-82.63145783391552,-7.588379147448297,-6.246662975761945,-19.545968528266673,-363.1263411158408,-3.807094,-inf
-590.590484316232,-1.1358788110599078,-11.045555555555554,-6.744636474035482,-12.322157764100494,-4.282184352054576,-71.6461372093023,-78.11895596313906,-8.73051406117647,-inf
2217.5486343672333,-1.0144035492957746,-10.80392156862745,-4.509606988229829,-7.120510944690144,-6.1876673801343225,-49.67114487923076,-252.86954427819458,-11.331063498461537,-inf
-inf,-1.347328378856621,-11.836296296296297,-3.232846858697349,-5.143480400244572,-12.011824167795835,-25.638467494573085,-1331.5100667076504,2.242366366315787,-25.238004799305372
1400.3057284091215,-1.0022891061946904,-8.328301886792453,-69.43044638378628,-5.759924519552785,-9.616793258488467,-41.06418350181819,-287.8353661637798,-5.445057304615385,-inf
-547.8923529164392,-1.0793079618473895,-9.051666666666666,-76.16372381847444,-6.558303743637641,-7.188974867106287,-10.449596702835292,-367.17410481355466,-3.030827346530612,-inf
3562.5743607428612,-0.996269589041096,-12.425813953488372,-77.9212491942602,-6.350713716108452,-8.651140370393788,-29.57772839578947,-368.3066419171753,-7.032002021052633,-inf
-1921.7778307578708,-1.0182488479262672,-10.77,-81.35952516814083,-5.8076673427991885,-5.561705142857142,-44.592490000000005,-330.6102913914508,-9.681926470588234,-inf
-3332.9558828209533,-0.8597934112149533,-10.295094339622642,-86.84551059014224,-15.694897796504012,-5.319373573879943,-58.08070724489795,-259.2161385561338,-11.291633357142857,-inf
1581.2315185638329,-1.0069922119815669,-10.574615384615385,-76.11525999848097,-5.137392574050898,-7.632407512743757,-43.91573749999999,-330.64834569320453,-9.518699752941176,-inf
-1190.361953388643,-1.0124206451612903,-9.995384615384616,-97.74145010638797,-23.79814156747743,-2.1696211098579243,-27.795211340724165,-451.14082076694365,-7.876061317647057,-inf
39975.0239362418,-1.0101903666666667,-9.494375,-76.2288938680242,-5.508631748742765,-7.31632060012889,-25.23916172946366,-323.6350379450098,-5.6036385,-inf
-1415.2590863625342,-1.0441767431192661,-9.968181818181817,-76.82743583904816,-6.94649402948489,-7.633973837993762,-66.29934237288137,-69.02789862284021,-8.353719000000002,-inf
6169.742583034334,-1.021236227074236,-8.9282,-75.20859956512285,-4.727671441472916,-8.185514040136106,-40.39504795310344,-338.3570473025212,-5.5068121406896555,-inf
5774.267598255959,-1.0380856715686275,-9.823584905660377,-1.8999820018854652,21.988773369339423,-5.4083153611513755,-32.27855424783347,-711.8112863056343,-54.71432708,-inf
-489.0993347227456,-1.0834714566929133,-9.503725490196079,-76.14329973515294,-6.784074074074075,-7.408795660357359,-8.926725156320753,-333.70596645731274,-2.8344333333333327,-inf
-808.3659419817412,-1.0611718956521738,-11.325686274509803,-3.3982896499564985,-8.5443874575354,-6.470062775413279,-22.623746621313085,-244.7067144777448,-4.48996608,-inf
-876.8997920768609,-1.0165354570135747,-8.0082,-96.90095240443819,-5.59963612963613,-3.439850075323031,-54.09148333333332,-361.9801171159222,-10.144854720000001,-inf
-770.4984208136462,-1.077227907239819,-11.23,-3.9553688589691287,-5.577643574367136,-5.826412527875775,-48.69696666666667,-269.95271071436326,-7.983609414285715,-inf
810.3195704261053,-1.0089833333333333,-10.54862745098039,-81.48583564142312,-7.571644879243566,-6.026944997270581,-31.6135794824,-412.30458968428445,-10.558835039999998,-inf
-1017.6429361885207,-1.0448510616438356,-10.659999999999998,-80.2401823519646,-5.544025283271135,-5.4468642363734565,-50.60774680851064,-248.54060635478106,-9.02136858,-inf
-577.3026134644181,-1.064475873015873,-9.40294117647059,-76.88900515107076,-4.153844553101079,-6.515254871972196,-9.240931047218613,-365.9243348502758,-2.6565710769230777,-inf
