member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9
-inf,-1.5366552301255232,-18.64067361000218,-2.92926684881603,-1.0833333333333335,-20.335179999999994,-1542.256449605095,-21.767963335077788,-36.803333333333335,-11.795213911972915
inf,-1.7962284552845533,-28.449705973520388,-6.428888888888891,-1.7627118644067798,-30.15100199999999,-1896.225864614785,-9.299609581910582,-103.12300242130752,-25.47648242630385
inf,-5.067073170731707,-19.40547056795731,-10.386747967479675,-3.0444444444444447,-29.455210000000015,-1366.9606607690207,-9.357738472327785,37.63800000000001,-10.945028355387524
-inf,-2.59611275,-22.40341534209736,-8.843493424814179,-2.4905660377358485,-35.376648,-721.3820299725112,-9.095134188012311,-16.384092888243828,-12.933130278557504
-inf,-2.741373465020576,-22.675464745702758,-6.47776769509982,-1.827586206896552,-39.542351999999994,-749.310480043434,-22.330636049802514,-10.247181409295358,-10.161802349853879
-inf,-2.5354679389312977,-32.574454860976935,-14.012822966507175,-5.181818181818182,-16.38758500000001,-1081.5062292478647,-2.932961947687162,-94.0981818181818,-17.976309823725433
-inf,-1.8237612903225804,-29.650807181350814,-5.674555288461538,-1.609375,-30.25199999999999,-1803.070074906436,-6.341146762914506,-43.33125,-16.701277387622874
inf,-2.1569852941176473,-29.72301756652086,-10.116814814814816,-2.933333333333333,-25.803099999999997,-1495.922675624985,-10.341891732849831,-91.72235294117645,-17.198574717226517
-inf,-2.0185936507936506,-29.67659199443266,-7.7601886792452826,-2.283018867924528,-27.044615999999998,-1660.2797395334874,-6.804830433184797,-76.9811320754717,-20.30589345978043
-inf,-2.8058981538461536,-24.3144210336231,-13.088717948717948,-3.692307692307692,-32.37922200000002,-548.1497224740185,-15.223334604063517,-13.277611940298502,-12.59082966853939
-inf,-2.806133632653061,-22.751865616698293,-8.823676767676767,-2.933333333333333,-34.998732,-581.2757404991324,-17.385758197603277,-14.779999999999996,-12.451693048847252
inf,-2.5630942379182153,-31.993158120841052,-24.755113500597375,-6.222222222222221,-24.139027000000002,-1177.4703511648465,-8.045485703993409,-144.64547008547007,-21.680887573964498
inf,-2.010279365079365,-19.177079502163632,-8.488846153846154,-2.269230769230769,-31.288159999999994,-1611.6883095718542,-10.6098364837296,-45.716043956043954,-12.99503709302651
-inf,-2.3717961240310075,-31.13271282290347,-11.603822393822394,-4.243243243243244,-17.614850000000004,-1233.0026888175876,-5.272482897623178,-120.68756756756756,-21.69980776624375
-inf,-2.057340438247012,-29.36059223681009,-8.521782590587256,-2.5918367346938775,-27.0166,-1564.5237814891009,-7.656791409024267,-85.18000000000002,-18.21441924046307
-inf,-1.239238940092166,-17.102777551492085,-2.482169224844584,-1.0410958904109588,-26.481220000000008,-1456.6404423351858,-17.23148788395134,-47.68520547945205,-10.22944903581267
-inf,-2.137887254901961,-30.293417894753297,-9.290816326530614,-2.7142857142857144,-27.91422,-1667.3997020248207,-4.130728849936906,-89.81632653061224,-24.88581918992087
-inf,-2.763984736401674,-21.905885273134707,-6.292663215415589,-1.8947368421052635,-39.651278999999995,-722.051666862671,-21.728316162298846,-11.414139827179886,-12.206119062646966
-inf,-2.479435294117647,-33.35479846753247,-15.18190476190476,-3.5714285714285716,-22.684183999999995,-1421.7925276428855,-3.835323068543973,-45.94545454545455,-18.96619834710744
inf,-2.3192375,-30.157689485853933,-13.102424242424243,-4.083333333333333,-22.622193000000006,-1223.0346518945512,-15.414165462102968,-113.278431372549,-11.89678392925798
-inf,-2.7889834630350196,-23.689471939783825,-14.420044296788484,-3.3571428571428577,-50.03697000000002,-1035.8598888133122,-17.089552685840957,-11.39938775510204,-15.98575963718821
inf,-1.9200536585365855,-28.99951152263543,-6.658189300411522,-2.1111111111111107,-24.715018,-1654.7915155312114,-12.102142982635922,-113.45142857142856,-20.129540816326525
inf,-2.0344999999999995,-29.754538019013665,-8.511764705882353,-2.3529411764705883,-28.837200000000003,-1832.9704494464709,-10.557198696954456,-146.25133689839572,-27.19382001836547
-inf,-2.0231195121951218,-30.94984397536643,-5.9054507337526205,-2.3773584905660377,-18.334919999999997,-1661.5318738468895,-6.474317414867873,-168.11320754716982,-39.29170514004309
inf,-2.8542498390804596,-21.389424279600718,-13.658126232741617,-3.538461538461538,-31.477020000000007,-733.4946007319321,-16.850617696596558,-20.155384615384616,-19.127135990940566
-inf,-2.161560344827586,-19.713211470024717,-9.77902564102564,-2.933333333333333,-20.745699999999996,-1294.803662361185,-11.384792827990042,-41.20910344827587,-17.605333516680552
-inf,-2.5627930711610487,-34.00039140711569,-15.52943722943723,-4.942857142857143,-22.780832,-1079.1010436194165,-2.351548683704085,-27.905877551020414,-14.198082427176393
-inf,-2.26341875,-30.654935048917086,-6.150489510489511,-3.8205128205128203,-1.5691520000000023,-1128.96773392464,-16.218219283752344,-153.18769230769226,-26.44131274942239
-inf,-2.227927125506073,-30.111385363522793,-8.499415094339621,-3.775,-16.959644,-1162.0123208329514,-6.179955626212775,-113.49950000000001,-14.681303155006855
-inf,-2.2101931034482756,-30.849394148719867,-10.330576923076924,-2.7500000000000004,-26.071472999999983,-1560.0293151450876,-6.287107936639412,-58.186607142857156,-18.478395456802048
,-1.7206382113821141,-29.010457231223135,-5.902717948717948,-1.4153846153846152,-32.88505000000001,-2125.5106005424273,-9.816176260615816,-101.77050887573964,-29.50376855036958
inf,-1.443942857142857,-26.42854121962185,-4.063163377192982,-1.4687499999999998,-30.120089999999998,-1651.9958402906848,-10.114455301857186,-97.8025,-15.54995472473103
inf,-2.201587159533074,-29.829915290753842,-12.110658914728683,-3.2857142857142856,-28.399320000000003,-1714.3510191226699,-8.022751468673954,-169.78857142857143,-32.45700541441066
-inf,-1.2860880658436216,-32.29928022181032,-8.099743107769422,-2.285714285714285,-45.25791200000003,inf,-22.9730509636197,-15.732939560439556,-11.702967832703544
inf,-2.329870866141732,-29.649089288765197,-14.90487638533674,-4.529411764705882,-27.605742,-1509.5817735598243,-8.426989536663134,-252.32352941176475,-21.87815835118866
-inf,-2.4269085271317827,-20.74952032833918,-15.737142857142857,-4.9375,-23.840464000000004,-1066.9358160006298,-10.410086343961119,-81.585,-10.185555555555556
-inf,-2.1295,-21.535985760480933,-6.629251700680272,-2.816326530612245,-20.567755999999992,-1205.8677201447017,-7.314007384440683,-27.46986236355007,-12.132915089237425
-inf,-2.786119294117647,-22.81866991946204,-9.604296296296297,-2.933333333333333,-29.673600000000004,-582.9196029465019,-15.985340832257666,-15.539999999999996,-11.761994076542182
-inf,-1.4245869565217393,-17.55396642108824,-4.077060041407868,-1.2173913043478264,-34.94376800000001,-1714.1415698658918,-12.951529384996725,-32.88985507246378,-14.138253168101938
-inf,-1.9769012345679011,-30.439961042932318,-7.331315789473686,-2.1500000000000004,-43.885777999999995,-2183.480412972929,-1.0209354321197226,-62.508272727272725,-21.903801652892565
-inf,-1.7066715189873416,-20.585789237398473,-2.843205401563611,-1.4776119402985073,-18.289104000000005,-1327.7115529247974,-13.132264778219792,-26.04856206771023,-9.44329301341794
-inf,-1.772489361702128,-17.574986793684303,-4.0201380670611435,-2.269230769230769,-13.044839999999999,-1132.7245057950236,-17.172089533769064,-66.06346153846154,-13.927394004596804
inf,-2.0414131782945732,-19.381043682956584,-9.937592093441149,-2.188679245283019,-35.97934800000001,-1828.580147444788,-9.209154047681892,-37.53767078724789,-15.103900118906065
inf,-2.063087860082305,-28.409487649085317,-9.005985312117502,-3.1627906976744184,-26.381212000000016,-1388.9948085313497,-9.879381462461087,-129.56232558139536,-12.757414266117971
-inf,-2.1961630268199235,-31.039810413569974,-10.642533936651585,-2.5686274509803924,-32.9298,-1765.4945104843332,-3.7967715542521976,-44.09294117647059,-17.81444828911957
-inf,-2.11855577689243,-21.440570826753408,-9.499556462585034,-2.7199999999999998,-39.53164599999999,-1380.704993425315,-6.86171755909414,-22.831914893617025,-13.145032686885973
-inf,-1.9033367346938772,-28.643016003899113,-7.495454545454546,-2.1666666666666665,-32.217340000000014,-1842.37147941393,-6.469915618376644,-115.12460317460318,-23.294897959183672
-inf,-2.302928544061303,-33.00869416458497,-10.2997599563557,-3.1063829787234045,-23.750866,-1738.004599015042,-1.7583805312195793,-123.98379110251453,-50.64030445303438
inf,-2.154997509578544,-19.42397023051625,-11.345395526459356,-2.7234042553191493,-30.243204000000006,-1601.6699594897116,-8.850179802293873,-50.33489361702129,-17.437735777878377
inf,-2.0013041832669325,-27.892302905013615,-10.164757562599508,-2.7234042553191493,-34.655139999999996,-1791.680008831211,-5.975281424424374,-108.9676595744681,-26.846672822406894
-inf,-2.3438137404580157,-21.936268901189912,-15.758479532163744,-4.166666666666667,-31.52254400000001,-1004.0886899944276,-9.231065846095614,-28.86848484848485,-12.890280073461893
inf,-1.5881310924369751,-27.769413086804633,-4.864589442815249,-1.3636363636363635,-31.540664000000007,-1900.7753987838405,-10.208019686787885,-83.73978609625667,-20.249463574145146
-inf,-2.296215037593985,-31.3154720218297,-15.237014260249552,-3.1363636363636362,-34.938704000000016,-1921.110491684094,-4.542172633970621,-96.37573426573428,-32.97388260315598
-inf,-1.8271666666666668,-20.21816570369809,-5.42316384180791,-1.9152542372881358,-30.42896000000001,-1493.9883360779913,-9.238845931911603,-26.33945605045329,-11.273790922748692
-inf,-2.0160349397590362,-29.97792631004729,-8.044291938997823,-2.2777777777777777,-32.564600000000006,-1868.9546381797638,-3.925076550826851,-99.11,-24.792414266117976
-inf,-2.5487587301587302,-33.570377385226415,-11.6725,-5.222222222222222,-22.128158,-1333.45841813073,1.0967390739695086,-165.8153846153846,-39.17324982933639
-inf,-2.032813725490196,-30.019160437739966,-9.905061728395061,-2.185185185185185,-38.888244,-2211.691703560467,-4.803636937841068,-103.03461538461536,-31.34727810650887
-inf,-0.9639867713004486,-17.032732524369393,-0.9974977174848239,-0.49438202247191004,-25.122415999999998,-1640.2538526845005,-20.62601809587619,-29.08798413747521,-15.537209528439478
-inf,-1.9745000000000001,-20.382288039215688,-7.45921568627451,-2.3529411764705883,-27.87298499999999,-1151.6988936137916,-14.042634010483093,-24.333333333333325,-12.628441358024691
-inf,-1.8938469387755101,-19.582167936672224,-7.395925925925926,-2.1111111111111107,-34.72498000000001,-1576.9889021385484,-11.940832256954723,-30.188888888888886,-11.336811142755428
,-1.8624231800766284,-32.01814901259922,-6.903333333333334,-1.4057971014492758,-31.717620000000004,-2402.6279863174,-2.8518328766425887,-75.62608695652176,-62.440357032933214
inf,-2.4460545454545453,-20.91660680261934,-20.27080808080808,-4.7272727272727275,-35.400035999999986,-1349.219668040242,-6.777996050390048,-61.5172027972028,-12.570402953689666
