member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9
-inf,-4.902807504995005,-1.0402142631237736,-1.79385,-3.0,-177.23632408007646,,-inf,-130.24487738288678,-4.1700850220479415
-inf,-4.6796276309897,-0.9467079005176128,-1.6391932404761906,-3.0000000000000004,-13.877166666666671,,-inf,-140.48721568247024,-4.1610849249745385
-inf,-5.525894787473735,-1.2070814389768614,-2.3000820676923075,-3.0,-14.975066666666663,-inf,-129.38847748669758,-3929.085517311784,-4.170074556788186
-inf,-3.78271950167188,-0.5633209835333858,-0.9300845723376626,-3.0,-14.676099999999995,-inf,-792.7545746002173,-585.0679209466504,-3.967252038234695
-inf,-4.030515371287099,-0.9620585841226484,-1.779130319268293,-3.0,-10.469600000000002,-inf,-515.6425341083163,-1960.8723664423055,-4.128263934963708
-inf,-3.768507952472824,-1.0800183168119206,-1.318318853898305,-3.0,-11.961499999999994,-inf,-224.43562835448216,-567.4243541564656,-4.044152934314639
-111.25167884212681,-4.379601633551108,-1.7132507874275307,-2.595949747027028,-2.9999999999999996,-11.111200000000002,-inf,-245.93048664098092,-5112.677406955048,-4.286630708720671
-inf,-3.568247698247698,-1.0030604760567134,-0.9136587377777778,-3.0000000000000004,-10.99466666666667,-inf,-472.45697307261025,-455.76115752020735,-4.046800115542
1189.6749852825867,-3.9061659428872217,-1.0840755446216106,-1.7070131818181822,-3.0,-13.4172,-inf,-319.61895114432804,-1048.600399063735,-4.174685570694562
-inf,-3.605291335978836,-0.8096094824603428,-1.0555622473417718,-3.0,-15.21806666666667,-inf,-189.39178016324675,-891.5765349629335,-3.8509913286327313
-inf,-5.972651606458059,-1.921343605021864,-2.584745244444444,-3.0000000000000004,-10.070533333333335,-inf,-112.40918277237628,-1486.053188785323,-4.286881118730917
-inf,-3.2562742774715367,-1.0103564607060322,-1.148875404912281,-3.0000000000000004,-11.10853333333333,-inf,-542.7459785234882,-1551.273065977592,-4.0536515559677895
-inf,-4.935935679313712,-1.7156403357922192,-2.286748831891892,-3.0,-9.7665,-inf,-357.1325600151571,-3341.512135271446,-4.30475867270542
840.1872868399441,-3.166525494210223,-1.4065079209593052,-3.3690799999999994,-3.0,-12.21673333333333,-inf,-46.26374773284944,-2954.4016393442625,-4.1301140657630215
-inf,-2.9029430894308947,-1.1851360506163298,-1.2426856285714283,-3.0,-10.0786,-inf,-286.40580578861966,-1320.3650684775587,-3.9934246386136536
-inf,-6.6446903998115125,-1.0664453838330974,-2.7564634999999997,-3.0000000000000004,-186.1778434715428,-inf,-inf,-137.38075745035576,-4.26323664513017
-inf,-3.813785158712019,-0.9876986460198128,-1.7105438896226415,-3.0,-13.498833333333334,-inf,-417.94784336905036,-19841.965291863875,-4.419513194190018
-inf,-4.53527807643518,-1.1500159044752742,-1.6081,-3.0,-10.809000000000003,-inf,-607.1845971019882,-242.4518623964427,-4.191132588496951
-inf,-6.8931278966131915,-2.260150359984837,-2.5168178926829268,-3.0,-10.83553333333333,-inf,-248.3400857300233,-759.9252370953226,-4.4275040054024055
-inf,-3.351588300201173,-0.9060124078302948,-0.9120525679220781,-3.0,-12.754499999999998,-inf,-624.3538960721165,-1010.1099811914416,-4.040270304332922
-inf,-13.340342585403725,-4.954212813012017,-8.291547482105264,-3.0,-12.600400000000004,-inf,-inf,-1487.768596274236,-4.620581454649656
-inf,-6.4,-1.9951467732941752,-2.4455940152380955,-3.0,-11.163333333333338,-inf,-275.6188493367445,-1348.4396521836247,-4.398940538814426
-inf,-4.464918133944483,-0.698583360857641,-1.2768960145454549,-3.0000000000000004,-149.78886563550842,-inf,-325.2511037860704,-211.67747060386168,-4.021647834502334
-inf,-3.672539682539682,-1.6588639603213315,-1.6467235714285713,-2.9999999999999996,-7.793999999999999,-inf,-437.2724705222211,-669.9712927048411,-4.138080993884558
-inf,-4.130798130414651,-0.7952171118226341,-1.431714640597015,-3.0,-14.571000000000002,-inf,-389.28590151824585,-192.36348269704376,-4.084038912311459
-inf,-3.221180290297937,-0.9694727263447681,-1.073807751724138,-3.0,-10.71,-inf,-502.36938076040474,-418.2550075173384,-4.044747710601008
-inf,-4.303320476586158,-1.4630089408159002,-1.61327982735849,-3.0,-11.41003333333333,-inf,-411.5660605735166,-1843.0168030353864,-4.2297759804690855
-inf,-4.891690861677056,-1.3040378623595466,-2.3842417913043477,-3.0,-13.481133333333332,-inf,-287.6810582113282,-5688.883744318155,-4.251964995702112
,-5.761309677477865,-1.4807274530170575,-2.0651294799999995,-3.0,-114.20416810747666,-inf,inf,-90.14582446627384,-3.8988174003337277
-2308.81545673221,-3.4141562623155632,-0.8807546969722684,-1.19108352,-3.2222222222222214,-13.7785,-939.9882094226314,-2258.884630707931,7351.915721296087,-4.395817655908796
-inf,-4.03972602739726,-0.7163392292956571,-1.3072175321311477,-3.0,-150.64713468971834,,-inf,-121.65813816726228,-3.9879503100244484
-inf,-3.922691720545977,-1.3750850755655044,-2.3553720715789472,-3.0,-11.262499999999998,-inf,-75.69495195746941,-3763.7427524721006,-4.102863312187299
-inf,-5.318072371974273,-1.099348175227265,-1.8556629172413797,-3.0,-13.852666666666666,-inf,-1081.7160266810793,-600.5890564012728,-4.374151126513563
-inf,-5.1463703649223005,-3.7621978766217405,-2.711726270869565,-3.0,-6.171733333333336,-inf,-479.2932562346196,-5498.360966430631,-4.376595603737784
-inf,-3.2646441611076433,-1.4908789139990148,-1.5746121800000001,-3.0,-9.244133333333332,-inf,-149.93925784790127,-4378.2136076834095,-3.8858300488969015
-inf,-4.950803571428571,-1.113449354756099,-2.0468906666666666,-2.9999999999999996,-183.8949557686213,,-inf,-126.85991406308565,-4.175862399531063
-inf,-3.6178215166014214,-0.8918814854497232,-1.2156581751351356,-2.9999999999999996,-14.245999999999999,-inf,-396.9636263506513,-379.50531882770474,-4.1004081310432285
-inf,-4.742007937781158,-0.840287341710995,-1.79568512,-3.0,-179.08852496178102,,-inf,-185.39965716208363,-4.098606461292808
-inf,-6.429615305332984,-2.4530028204731074,-4.258665741111111,-3.0,-11.001833333333334,-inf,-147.88688310183286,-5775.562171619328,-4.439409421366066
-inf,-3.17693442969842,-1.225477870479858,-1.2015248069565216,-3.0,-8.916066666666667,-inf,-741.7002372438739,-3372.468013743704,-4.051595198814609
-inf,-4.4445921180229355,-1.0891917664205675,-1.760368537627119,-3.0,-14.470399999999998,-inf,-331.0845691334168,-1447.0119456493992,-4.209747391792502
-inf,-4.659174763655463,-2.2556473707954185,-4.0756875,-3.0,-10.332400000000002,-inf,-64.74190456188416,-4147.195945945946,-4.290866636849448
-inf,-4.711153846153846,-0.9063280320268161,-1.7000000000000002,-3.0,-14.612899999999993,-inf,-258.0915025641442,-755.6924782534539,-4.151598178499935
-362.4882675903361,-4.726284533880442,-1.593314093314093,-2.90364,-3.0000000000000004,-13.366,-inf,-35.385410847232514,-2706.5079365079364,-4.232145926052374
17074.34762756849,-3.360556776556777,-0.8596415500436261,-1.3535179096774193,-2.9999999999999996,-14.122800000000003,-inf,-241.4301259056903,-786.3965327155782,-4.011025408005682
-inf,-3.609202051866628,-1.04200613499543,-0.8815868925925926,-3.0,-10.088166666666664,-inf,-670.9576850076396,-229.1916640247605,-4.118227552982922
-inf,-3.3426263467335176,-1.3664539026281752,-0.7908714771929826,-3.0,-8.0032,-inf,-605.7041978536618,-1633.6889727484265,-4.015109574285713
-inf,-4.902960315566247,-1.046380926835048,-2.2643757751219518,-3.0,-236.92262617033794,-inf,-98.02225572494142,-418.8500333995073,-4.106693914670374
-inf,-3.879010101010101,-0.7474042164294014,-1.4080530999999998,-3.0,-15.103099999999992,-inf,-458.7331853393822,-1204.0459285347615,-4.073561445186709
-inf,-5.242999029955551,-1.3911617759980706,-2.1303654950980393,-3.0000000000000004,-13.417600000000007,-inf,-57.12243813178622,-786.0943522708228,-4.191042166793172
,-5.104811188811189,-1.1082812552193606,-1.545866666666667,-3.0,-160.30330426799503,-inf,-inf,-109.39793278238417,-4.220244110210102
