member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9
-72.75083610229217,-1.5,-3.5,-705.5866916372693,-17.276282205128204,-inf,-inf,-396.5120314602166,-11.48272727272727,-2.61
-118.6483513118822,-1.5,-3.5,-852.3997884913343,-14.737685583116004,-inf,-inf,588.7844633655735,-8.429825944170773,-2.65
-63.76346756496879,-1.5,-3.5,-709.1683814806607,-14.932419069767448,-inf,-inf,-301.8746560086671,-10.029821162444117,-2.58
-526.4560882063874,-1.389,-3.5,-406.31633893483666,-20.39204476190476,,-inf,39.267654405334845,-6.619219421101772,-2.55
-165.6515060644304,-1.5,-3.5,-938.5241937357691,-14.333897724192276,-inf,-inf,-502.79091980847465,-7.863820177208862,-2.5300000000000002
-85.29308451302522,-1.5,-3.5,-990.9834486396555,-15.806325665653494,-inf,-inf,-419.8072937006823,-12.512447282447281,-2.61
-225.2641905702892,-1.5,-3.5,-1014.7855423431564,-9.829110160765158,,-inf,-145.5953193040108,-7.185631868131866,-2.48
-264.52098229933983,-1.2912,-3.5,-548.8429028268245,-20.12579134387352,-inf,-inf,21.40165218695771,-7.893423913043479,-2.54
-70.14249448567504,-1.5,-3.5,-509.3103804256897,-15.302082415745748,-inf,-inf,-196.06996652112687,-11.478595287917539,-2.54
-119.01304274768134,-1.5,-3.5,-1108.7401536997472,-9.813574567994939,,-inf,-229.92147407582246,-6.889634047167251,-2.49
-73.99424113695821,-1.5,-3.5,-1091.6868212518561,-12.399572982907667,-inf,-inf,-318.472126174055,-9.09916116670215,-2.51
-138.86365941309884,-1.5,-3.5,-1639.2927450393372,-4.013541306564403,,-inf,-289.5719966897169,-6.481620234604105,-2.69
37.36763285801382,-1.5,-3.5,-958.3460517563584,-8.18641042671614,,-inf,-242.67056667161404,-7.266103896103896,-2.51
-181.64843365515532,-1.656,-3.5,-955.5361057191034,-32.358288484848494,-inf,-inf,41.049375151733955,-12.277466977466977,-2.74
-239.63335470965586,-1.5,-3.5,-808.2258844661502,-12.67925265451498,,-inf,-1780.394598233443,-7.159560764594964,-2.57
-70.58494269943779,-1.5,-3.5,-881.3350776889246,-11.624558321678322,-inf,-inf,-315.21068124361017,-8.659704545454545,-2.5
-80.38046603024958,-1.5,-3.5,-903.182304816125,-13.486701134238313,-inf,-inf,-233.1241296988962,-10.161007479915042,-2.49
-345.0185226298529,-1.5,-3.5,-1243.6621256410303,-1.5307290791788868,,-inf,-303.8095472167703,-5.072535885167465,-2.45
-177.086721021981,-1.5,-3.5,-559.0238217201861,-10.280703045269597,,-inf,-185.43913148151518,-8.461447124304268,-2.51
-154.11432463792178,-1.5,-3.5,-1219.3167196542986,-7.575316499229584,,-inf,-256.2655709054265,-7.158494386968962,-2.41
-134.92070295933567,-1.5,-3.5,-871.7753276177805,-22.80762580645161,-inf,-inf,65.4091635669031,-9.919467653798696,-2.69
-247.1574304011301,-1.5,-3.5,-719.5832188161728,-7.029521743427304,,-inf,-459.2671674190775,-7.602666913032767,-2.59
-235.94970592823813,-1.5,-3.5,-638.0975980524041,-19.524868678839958,-inf,-inf,20.124017044849253,-7.012708790610066,-2.43
-200.60032778953655,-1.5,-3.5,-968.7410371542699,-28.86070286650287,-inf,-inf,79.66374615709076,-9.73257575757576,-2.64
-197.2981627429467,-1.5,-3.5,-7.175474809720537,-7.603998763178599,,-inf,-239.00942688537975,-5.318735903488067,-2.18
-137.04728870369968,-1.5,-3.5,-953.6069590826204,-11.911214736842103,-inf,-inf,-292.4404711910576,-8.279500938768091,-2.43
-173.53082295235077,-1.5,-3.5,-917.66756885531,-11.742452785711347,-inf,-inf,-351.2203826836743,-7.037787760806627,-2.4699999999999998
-73.16153518706759,-1.5,-3.5,-905.1813565910248,-12.475101212121212,-inf,-inf,-252.51648627114133,-9.376624739195233,-2.5
-172.65891705638035,-1.5,-3.5,-691.5771947696774,-27.423211229293813,-inf,-inf,59.137806070549765,-14.989435483870965,-2.64
-103.43008322938171,-1.5,-3.5,-764.231507824935,-16.267750942583735,-inf,-inf,270.92729887282434,-8.492986572001856,-2.62
-302.56162149063556,-1.4699,-3.5,-468.3514403477096,-18.251890054018375,,-inf,22.90634496043544,-9.20864908227442,-2.58
-326.243942620527,-1.3805,-3.5,-380.06942740260354,-19.61312982213439,-inf,-inf,24.730173500418815,-8.288166744824814,-2.54
-104.45330751266536,-1.5,-3.5,-847.1982508118315,-7.471610083916085,,-inf,-253.43691618514606,-7.729905467720687,-2.6
-85.27752269740128,-1.5,-3.5,-646.3846552830778,-11.663956766884533,-inf,-inf,-305.3944900556033,-7.535892255892256,-2.49
-67.63939661045687,-1.5,-3.5,-975.7591294662509,-14.011110925470929,-inf,-inf,-332.5583868311526,-10.738219457368395,-2.63
-247.56188258980558,-1.5,-3.5,-745.5335856614271,-14.12239316112459,-inf,-inf,-229.7267792632498,-9.99259840688412,-2.51
-252.1571041927899,-1.5,-3.5,-7.746931574576171,-2.794067803379417,,-inf,-266.40236680729765,-4.704960547690879,-2.38
-94.35244700496798,-1.5,-3.5,-957.6047555309583,-12.127987057204873,-inf,-inf,-369.88685902513083,-7.697879924953096,-2.59
-108.0069199358536,-1.5,-3.5,-1053.2830589358036,-5.273475680319678,,-inf,-316.7387189095031,-6.485916653627497,-2.58
-229.2787340486086,-1.5,-3.5,-684.8849691438443,-17.823893879059348,-inf,-inf,77.21194436089105,-8.136855472013368,-2.55
-203.25947505572228,-1.5,-3.5,-873.5452208617224,-13.191356924599209,-inf,-inf,1453.8490201241555,-6.837613053613054,-2.45
-177.41067174538213,-1.5,-3.5,-11.268342929556031,-4.849445658773527,,-inf,-274.23711570243114,-5.5703145768719535,-2.39
-275.55074024370253,-1.5924000000000003,-3.5,-849.958905563944,-16.218204040404043,-inf,-inf,78.45748015889512,-6.740292712066906,-2.64
-177.3719022676596,-1.5,-3.5,-8.785904879389555,-6.255117849529778,,-inf,-332.51393694581213,-5.816008813774929,-2.13
-109.86657265718834,-1.5,-3.5,-1021.57663005104,-6.734200082644627,,-inf,-242.68644136454338,-7.098181818181818,-2.56
-298.50327400086724,-1.5,-3.5,-611.0219306619284,-20.66954406060606,-inf,-inf,16.25927207773275,-6.320527485380116,-2.5
