member_0,member_1
,-inf
-inf,130470.14043307827
-inf,194577.5111661258
,77261.56382081618
-inf,94342.22309920767
,-10737.253657354497
-inf,136218.72215860692
,-22208.175663529575
,-28444.43942348182
-inf,42789.52241303438
-inf,247598.07922201944
-inf,172585.97178000133
,-61164.92376810132
,-156434.9345280059
-inf,197291.23626455542
,-36378.27212345661
,9390.573226545384
-inf,202273.17109478195
inf,-20989.34373431712
,-132763.2498164714
-inf,-inf
-inf,194714.69742968745
,-27151.16555218911
,119496.82971525994
-inf,94342.22309920767
inf,-inf
-inf,47873.70848962866
inf,-12560.832125962488
,-inf
-inf,47447.61478584545
-inf,110054.2626636204
,-47525.568151132575
,-30844.363442757345
-inf,102542.53659731835
,-53987.636984335666
,36049.690089081145
-inf,94342.22309920767
inf,-inf
-inf,161800.53477242246
,98613.4172385528
,-35477.54102021332
inf,-inf
,-44938.56419931549
,-35914.33412035998
,-47973.45450345709
-inf,181403.10855039608
,-13855.395667531007
,-14614.33760197652
-inf,57896.294262131734
inf,-inf
,-127092.09016261008
,-16008.130968927078
,-inf
inf,-inf
,-153374.50061542436
-inf,94472.80286007655
-inf,88187.73299806038
-inf,113980.74096395912
,-6360.636613485609
-inf,47873.70848962866
,-103915.05266633396
-inf,113342.10739005596
,-85762.74766016168
,-9525.167358128625
,-68878.6459337309
inf,-inf
inf,-27824.80163299623
inf,-21708.457087049817
,-inf
-inf,210708.4297107811
-inf,78914.59843924949
-inf,165632.39450612856
,-30284.934633266304
,-35477.54102021332
-inf,156377.85174931787
,-8611.783624130496
,-inf
inf,-inf
inf,-inf
,-179299.06265708522
-inf,193032.01515867878
,44596.93267707428
,-221354.36080589792
,16640.28491706734
,129860.93641575032
,-150993.24394691948
,-85762.74766016168
,-inf
,6136.017156047031
-inf,18801.194158708044
-inf,106812.34186047573
,-6370.88698227356
-inf,148408.1116222698
-inf,60363.04758748199
-inf,167728.45562767333
,-33706.331096942915
,-118959.07820028084
-inf,192993.3150230206
,84518.84798982054
-inf,62555.792049769014
,44119.927006221355
-inf,165497.89982855303
inf,-inf
,84694.84611069791
-inf,126952.69677718182
inf,-10858.904407032638
,114492.04372377731
,49042.86012625275
,-153374.50061542436
,-inf
-inf,108189.5770336943
,53103.07047019247
,-65232.95424868516
,
inf,-27780.954146014705
,
,-8084.729526791076
,52425.40803317492
,-105144.52058518051
-inf,150570.92537996918
,7209.457984870889
,-33706.331096942915
,-86963.72609173517
inf,-inf
inf,-inf
inf,-24685.88189055667
,-99016.22511413608
inf,-9775.128833168148
-inf,169508.58202743356
-inf,192993.3150230206
-inf,160262.60161484045
-inf,51952.783615015534
-inf,inf
,-100064.53442745599
-inf,122937.7052682099
-inf,119916.02228398198
inf,-26420.929454828663
inf,-inf
-inf,132741.49710281187
,-30821.250534634033
inf,-inf
,44115.81953633179
,-52803.393866915234
-inf,94342.22309920767
,-inf
-inf,43599.18392881576
-inf,169023.92490036867
,112643.4424226629
,-30284.934633266304
,86562.71721429969
-inf,138586.52024645844
inf,-25575.768230180303
,-inf
,-176924.17950314246
,-70252.89254973178
,-inf
,-33310.415150231944
,84471.87246308461
,-41033.17213234067
inf,-14354.070077913417
inf,-inf
-inf,86466.23184761713
-inf,139740.27794898968
-inf,183488.24074950453
inf,-16594.597859771427
,108741.54183449147
inf,-inf
,-inf
,-inf
-inf,23310.83774353244
-inf,152539.01250435278
,
