member_0,member_1
0.7821600318888913,-24.0
7.784362274911789,-24.0
inf,-24.0
-69.67766630634922,8.0
4.337132818801949,-24.0
2.5769056696074792,-24.0
-21.280384668062904,40.0
6.9435337500370125,-24.0
211.3482192323812,-48.0
-2.286321232573643,-24.0
-56.488211110168855,8.0
-2.3793041052811774,-24.0
inf,-60.0
3.0187809518495845,-24.0
6.394453726415616,-24.0
-67.76702114651438,8.0
6.394453726415616,-24.0
inf,-24.0
inf,-24.0
-2.3190625716788933,-24.0
inf,-24.0
-17.901359096415327,40.0
-43.17277070217457,8.0
-2.126169588326295,-24.0
inf,-24.0
1.1646596097695165,-24.0
-1.5018894795362048,-38.0
-2.176816063669321,-24.0
-41.957869512349355,8.0
inf,-24.0
3.2317716776929135,-24.0
6.753430662902435,-24.0
inf,-24.0
-2.3920783803074945,-24.0
-122.18097811156721,8.0
-6.1868600915264516,4.0
-2.3653129447278713,-24.0
3.9783505341283067,-24.0
inf,-24.0
-110.84387259756322,8.0
-50.200695131206786,8.0
-12.186308354625474,8.0
-2.126169588326295,-24.0
inf,-24.0
-3.5209652459267726,-10.0
5.325610554856128,-24.0
-35.408685155756714,8.0
-87.12756558001198,8.0
inf,-24.0
-2.4415101551259584,-24.0
1.5760522810580866,-24.0
inf,-24.0
-78.26706880010852,8.0
-53.82396971362371,8.0
inf,-24.0
157.05814145430023,-48.0
-2.3238170913923746,-24.0
-32.498759992706205,8.0
-37.69735214529401,24.0
-1.5365934715580514,-24.0
-41.63307187293647,8.0
-195.11979986850227,8.0
-13.249554345330235,8.0
-13.52807585252987,8.0
inf,-24.0
-122.18097811156721,8.0
-2.3858336473087003,-24.0
inf,-24.0
inf,-24.0
inf,-24.0
-inf,-72.0
-2.388990483120457,-24.0
-2.3959069915785225,-24.0
-69.67766630634922,8.0
-65.94005056413165,8.0
-39.83204152916704,24.0
3.7093930045633656,-24.0
inf,-24.0
-87.27136722366309,8.0
-0.4303527832317303,-10.0
-94.98580647720314,8.0
-2.337369038174354,-24.0
4.374221810322703,-24.0
-2.3238170913923746,-24.0
-89.62823558978502,8.0
-inf,-72.0
-100.87015790490622,8.0
inf,-24.0
-49.537552913320916,8.0
56.52160130960296,-48.0
inf,-24.0
3.461309844948081,-24.0
inf,-48.0
-62.672864889895216,8.0
inf,-24.0
-2.158553246356336,-24.0
3.9783505341283067,-24.0
inf,-24.0
-32.89165794701273,8.0
inf,-24.0
-131.30748264063476,8.0
inf,-24.0
4.590305768812219,-24.0
3.9783505341283067,-24.0
-2.432985350777328,-24.0
-53.82396971362371,8.0
inf,8.0
