member_0,member_1
,-inf
,-313.22222222222223
,-inf
-98.8956886194053,67.88888888888889
,-260.3333333333333
-inf,832.1058823529411
,-inf
,-303.8888888888889
,162.55555555555554
,-inf
-inf,398.33333333333337
-inf,
,-inf
,inf
-inf,399.7764705882353
-173570.54025194564,384.36470588235295
,52.111111111111114
,-inf
,-inf
,-inf
,-215.0
-441041.88571428583,781.962091503268
-inf,484.6392156862745
-inf,inf
,-inf
,-inf
,-inf
,47.888888888888886
-inf,968.6
-217736.19999999998,423.6065359477124
-inf,493.16209150326796
-inf,1250.5439775910365
-124135.01174777682,466.8666666666667
,-inf
,-305.4444444444444
,51.44444444444446
,-inf
-320793.0,789.2954248366012
-inf,1003.3333333333334
,-232.33333333333331
-217965.11428571434,455.16209150326796
,-270.99999999999994
,-268.1111111111111
-inf,inf
-81.875,52.111111111111114
-31.581966581556337,65.44444444444446
-71.05000000000001,inf
-inf,492.41699346405227
,-inf
,597.0313725490196
-203253.55636530207,346.2470588235294
,-291.44444444444446
,-inf
-480567.272195396,894.3254901960784
-133008.7698416439,376.06666666666666
,-inf
,
,-inf
1188.7428571428572,192.33333333333334
-157815.9902662453,427.73333333333335
,-270.99999999999994
-inf,inf
,-inf
,-240.3777777777778
-530165.0,1537.952380952381
-inf,inf
,-inf
-28.8,67.22222222222223
,inf
,-260.3333333333333
,-295.0
,1130.0666666666666
,-310.1111111111111
,-297.66666666666663
-217915.4077916307,391.1294117647059
,57.44444444444446
,-inf
,inf
-184822.17846762756,465.80952380952385
-inf,1513.8745098039217
-143787.39999999997,496.4954248366013
-inf,inf
,-273.22222222222223
,1256.8666666666668
,-inf
-inf,934.3281045751634
,-265.0
-179795.1,531.162091503268
,-321.2222222222222
-194308.17225454547,380.06666666666666
,-281.7111111111111
,inf
-inf,186.73333333333335
,-inf
,-293.0
-784686.915708179,1201.1882352941177
,351.6065359477124
-inf,inf
-509956.70420755516,1183.1098039215685
,-249.44444444444443
-326371.18200198794,803.1490196078431
,-inf
-379.65,47.888888888888886
,-inf
,-138.11111111111111
,-inf
-180066.35000000003,387.3843137254902
,inf
-inf,369.08366013071895
,43.666666666666664
-inf,420.8614379084967
,-inf
,-268.3333333333333
,-275.93333333333334
,-inf
,-inf
-inf,401.93333333333334
-inf,1052.7661998132587
-214673.3038362284,435.46666666666664
-77.25,49.44444444444444
-inf,818.521568627451
,-inf
-inf,410.19477124183004
,138.1111111111111
,-230.33333333333334
,-inf
,155.88888888888889
-inf,620.7333333333333
,-inf
,-inf
,-inf
,59.0
,-289.8888888888889
-inf,353.5411764705882
,-inf
,inf
,58.77777777777777
-inf,1209.0666666666666
-107.4,133.88888888888889
,
-250723.95664217518,496.6
,-279.0
,-inf
-inf,370.2470588235294
-323354.76623580884,864.521568627451
,-237.66666666666669
,-inf
,-inf
,161.44444444444446
,-291.22222222222223
-170936.91041127563,435.7372549019608
,-305.0444444444444
,-305.4444444444444
,183.66666666666669
,59.888888888888886
,inf
-230.425,186.77777777777777
,174.77777777777777
,-195.0
,inf
-141360.15116002376,401.4
,
,-274.99999999999994
,60.55555555555557
,528.7333333333333
-inf,1054.095238095238
,155.88888888888889
-inf,405.4235294117647
1590.8000000000002,-220.60000000000002
,50.55555555555556
-89.56660431615983,44.777777777777786
-inf,895.3333333333334
,139.22222222222223
,-249.71111111111114
,-inf
-556220.1163932221,1502.6
,-inf
-79.52499999999999,54.77777777777778
-278809.89999999997,456.0509803921569
-58.75,-225.93333333333337
-inf,1231.4
,-inf
,198.55555555555557
-119.40000000000002,118.33333333333333
,inf
-inf,inf
-448502.79167963285,661.1333333333333
,
-164943.89999999997,432.0509803921569
,-inf
-inf,830.1058823529411
-404211.9805374597,790.913725490196
,inf
,-inf
,-inf
,-inf
,-255.0
,129.44444444444446
,-inf
,-263.44444444444446
-inf,456.7176470588235
,-297.6666666666667
,-inf
,-inf
-inf,118.06666666666666
-398354.75284873816,789.5333333333333
,-inf
