member_0,member_1
,-inf
,-inf
,-inf
,-inf
,-inf
-3234513529041.252,6323201.158360065
,-inf
,-inf
,-inf
,-inf
,-inf
-inf,17121415.90828544
,-inf
,-inf
,
,-inf
-inf,12342077.945102328
,-inf
-inf,-inf
,-inf
-4400880877647.272,inf
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
-inf,-inf
-inf,-inf
,9611.91981373439
-6023888755586.358,17070968.94698959
-2902923763073.3384,inf
,-inf
-inf,5589532.7194868885
,-inf
,-inf
-3808045355168.7617,inf
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
-5473271425854.035,inf
,inf
,-inf
-261196555361.72693,inf
,-inf
,16898543.422032688
,
-inf,
-inf,
-6060482494490.8125,10417539.33840192
,-inf
,-inf
,-inf
-4088604977581.625,inf
-3257782050320.244,15827537.810938524
,-inf
-2127208990061.27,4251029.133117247
,-inf
,-inf
,-inf
-3666331108121.851,10835189.706940887
,-inf
,-inf
-5912873329858.274,inf
,-inf
,-inf
,-inf
,-inf
,27487.802850547923
,-inf
,-inf
-inf,18519982.890309326
-inf,17957.661585696256
-inf,8155501.784848468
,-inf
-inf,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
,9528.68034661633
-inf,inf
-1194225824471.517,5237432.120834393
,-inf
,-inf
-inf,
,-inf
,11646.556580629205
,-inf
-inf,
,-inf
-inf,inf
,-inf
,-inf
,-inf
,-inf
,
-inf,14442675.748415114
,-inf
,-inf
,inf
,-inf
,-inf
,-inf
,-inf
-8084557962641.885,inf
,-inf
,-inf
,-inf
,
,-inf
,-inf
-inf,7542873.685849041
,-inf
,-inf
,-inf
,-inf
-inf,
,-inf
-5076053227225.122,3630216.408535814
,-inf
-8899807120383.873,inf
,-inf
,-inf
,-inf
-8998482196644.564,13467486.922642406
-inf,-2835.390214562543
,-inf
,-inf
-inf,
,28605.978166201297
-inf,inf
-inf,inf
,-inf
,-inf
,-inf
-5436343175287.059,5237479.569780985
,-inf
,-inf
-inf,
,
,-inf
,5622099.549655625
,13034127.094543278
,-inf
,-inf
-339464184799.1957,
,-inf
,-inf
,-inf
-inf,inf
,-inf
-1263158816714.8713,13592.919878817114
-2599235509870.715,inf
-5953963337861.057,inf
-inf,inf
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
-7635164510188.62,inf
,-inf
,-inf
,-inf
,-inf
,-inf
,inf
-377696144904.17615,-inf
,-inf
-inf,-inf
,-inf
-2299387037948.541,14764.118719280721
,-inf
,-inf
,-inf
,-inf
inf,
-989674740390.7357,
,16381194.116490519
,-inf
,-inf
,-inf
,-inf
-inf,21385799.335110117
,-inf
,-inf
,-inf
,-inf
,-inf
-2878025740989.0293,5528036.045201428
,-inf
,-inf
-7581477083040.39,7140723.831531266
-inf,
,-inf
,-inf
,-inf
-inf,12409094.205031974
,-inf
