member_0,member_1
117.0,-inf
-78.75,inf
-73.75,57472.45384387295
-103.5,inf
174.0,-inf
0.0,-inf
0.0,-inf
0.0,-inf
-31.0,49245.18217455608
0.0,-inf
-117.25,-inf
-137.25,inf
64.0,inf
0.0,-inf
-14.25,inf
0.0,-inf
108.0,-inf
0.0,-inf
-83.75,inf
0.0,-inf
-67.0,inf
-57.0,56858.954577111544
0.0,-inf
0.0,
14.666666666666666,-inf
-10.5,inf
-17.5,inf
0.0,-inf
13.75,-inf
-14.5,inf
186.0,-inf
-65.0,-inf
-13.0,inf
-71.25,inf
0.0,
63.0,inf
-77.5,inf
-130.5,inf
52.0,inf
-128.25,inf
32.25,inf
-172.25,inf
0.0,-inf
0.0,60633.90955041761
-99.0,68477.62393260926
-112.0,inf
-94.5,-inf
-12.75,inf
156.0,inf
-81.25,44403.98266836172
0.0,-inf
0.0,-inf
0.0,-inf
-44.0,-inf
-121.5,inf
177.0,-inf
-85.0,inf
0.0,-inf
0.0,-inf
81.0,inf
114.0,-inf
-137.25,inf
0.0,-inf
-78.75,inf
-90.0,inf
0.0,-inf
0.0,-inf
0.0,-inf
183.0,-inf
189.0,-inf
-50.0,62672.55545796657
-27.0,86861.98457233608
-96.75,inf
-135.0,inf
-58.0,54963.70367021239
0.0,-inf
0.0,-inf
37.0,-inf
180.0,-inf
0.0,-inf
-40.5,-inf
111.0,-inf
59.0,inf
-119.25,inf
-81.25,inf
-80.0,57625.23354505543
-59.0,inf
0.0,-inf
42.75,inf
0.0,-inf
120.0,-inf
-78.75,inf
0.0,-inf
-123.75,inf
-35.25,-inf
0.0,-inf
0.0,-inf
0.0,-inf
-159.0,-inf
0.0,-inf
123.0,-inf
-58.0,57187.14448355154
0.0,-inf
-69.0,-inf
0.0,-inf
-132.75,inf
15.333333333333332,-inf
-69.0,59299.36448060844
-51.25,inf
0.0,-inf
0.0,-inf
-42.0,-inf
-57.5,inf
-182.0,inf
11.25,-inf
0.0,-inf
17.0,-inf
108.0,-inf
162.0,-inf
0.0,-inf
-128.25,inf
-66.25,inf
-75.0,inf
192.0,-inf
-122.0,-inf
0.0,-inf
29.5,-inf
0.0,-inf
-14.25,inf
-148.5,inf
-62.5,inf
132.0,-inf
-96.0,-inf
-81.25,inf
0.0,-inf
61.5,inf
0.0,-inf
0.0,48428.99938446346
30.0,inf
52.0,inf
0.0,-inf
135.0,inf
-60.0,inf
63.0,
0.0,-inf
-126.0,inf
64.0,-inf
-191.75,inf
15.5,-inf
-123.75,inf
0.0,-inf
0.0,-inf
-128.25,143096.53265079245
0.0,-inf
0.0,
-121.5,inf
0.0,-inf
-13.75,inf
-101.25,inf
-82.5,inf
150.0,-inf
-57.0,-inf
0.0,-inf
-75.0,inf
0.0,-inf
-72.5,inf
0.0,-inf
59.0,inf
-14.25,inf
0.0,-inf
-96.75,inf
-72.5,inf
-75.0,inf
138.0,-inf
0.0,-inf
117.0,-inf
0.0,-inf
162.0,-inf
-76.25,inf
-130.5,inf
-112.5,inf
0.0,-inf
0.0,-inf
0.0,-inf
69.0,inf
126.0,-inf
0.0,-inf
0.0,-inf
14.25,-inf
-43.75,inf
-123.75,inf
56.0,inf
64.0,inf
0.0,
0.0,
-182.0,inf
0.0,-inf
-12.75,inf
0.0,-inf
0.0,-inf
-11.0,inf
147.0,-inf
142.0,-inf
-210.0,-inf
0.0,-inf
-48.0,-inf
-45.75,-inf
