member_0,member_1
,-inf
,-inf
-952.1430555555553,17593841.538409412
-inf,20367335.63185216
,-inf
,-inf
-inf,7307131.70972869
,inf
,-inf
,7088502.579635651
,-inf
-18.345982860666567,5716.6525162855
-inf,3405308.3382911566
,-inf
,8071675.373862581
-1171.2165948275863,16560203.948055085
-inf,7056400.686366578
-inf,4364956.706634621
,-inf
,
,-inf
,-inf
,-inf
,-inf
,13962106.420222662
-inf,8282022.959182822
-1274.7948369565215,
,-6785460.327887841
,-inf
-inf,
,-inf
,
,21768126.61771491
,-10510369.295135101
,-inf
15.824025974025986,-inf
-inf,7002781.254003717
,-inf
84.37841945288753,1856.1748177686309
,-inf
,-inf
,
130.42814341173784,2259.442173321234
,-inf
-1244.3355263157894,15262184.760423664
-1106.9695454545456,36545772.80447065
,-inf
-inf,6802898.533588224
-997.6682692307694,
,-inf
,-inf
,-inf
,-inf
-inf,6405258.552014809
,-inf
,-inf
inf,
,-inf
,-inf
-1004.3818405768366,1124396.2486118062
,-inf
,-9995.208345128123
,-inf
,-inf
,-inf
,-inf
-inf,10670930.626653332
-1158.3331967213114,4656388.147720665
-1150.469375,11433529.389352974
,7170458.983084636
,-4031642.476049577
127.39371721475166,
,12195252.784527443
,-inf
,-inf
,
,-inf
78.74841945288756,1271.9305575496528
-850.2430555555554,
,-inf
,-inf
,-inf
,
,-inf
,-inf
,-inf
,-inf
,3258926.4756825482
-939.2674999999999,344391.99235654925
,8493842.243848663
,-inf
-inf,2763801.651702199
-inf,
,-inf
,-inf
-inf,4568052.745208429
,-inf
-inf,23409331.262276273
-inf,15480026.976448273
,-inf
,-inf
,
-inf,5080987.611491917
,-inf
-814.5750000000002,3990032.88139899
,-inf
,-inf
-inf,6334693.475114808
,-inf
,-inf
151.94720777128123,-inf
,-154342.8251243379
,-inf
,
,-6528417.219101626
,-inf
,
-902.1783898305084,14008666.566622661
-inf,5538460.265595407
,-inf
,
,-11665230.613316722
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
,-5304602.080952381
-inf,6869585.672214715
,-inf
,9677648.088346452
-1273.8107142857143,
-771.4695895522387,16592272.278942127
-1272.882894736842,
,-inf
,-inf
,20586514.16121285
-1348.3957142857143,
,-inf
,-inf
,-inf
-68.80081967213113,-inf
,-inf
-1239.1309523809525,5227406.276012934
99.59542922374432,-inf
,-inf
inf,-7046.03717360088
,-inf
-1365.936818181818,21377154.662713207
-1062.363421752124,918153.1312308192
,-inf
,-inf
,-inf
,
,
-990.4175781250001,
-1168.2014162561577,13535181.144181887
,-inf
,-inf
,-inf
-inf,19454600.003352653
,-inf
-1080.5484541989856,
,-inf
,
-1046.0381147540984,22988485.485411536
,-inf
,-inf
-1162.1221311475413,4485517.528128571
,8428834.237602578
,-inf
,-inf
-inf,7152055.4911345225
-inf,23108573.034507476
-inf,17576991.10701115
-inf,27333276.462704867
,-10997442.841465414
-inf,
1.1115282760877463,inf
-inf,9829996.061541652
,-inf
,-inf
,
,-inf
-inf,13137966.845688043
-inf,5223180.6126100905
-1062.254861111111,16337875.754383935
,9116963.955418216
,
,20003400.622094505
,-inf
,-inf
-1054.6197368421053,
-1316.6693749999997,21344596.201411538
,-inf
,-inf
-inf,14679609.162049027
,
,5494542.749830368
-932.5889610389612,
-inf,14383718.81059495
,-inf
,-4019886.706517787
,-inf
,-inf
,-inf
