member_0,member_1
,-inf
-12565646.717205469,1246.7301095767402
,-inf
,-inf
,
,-inf
,
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
,
-inf,-inf
,-inf
-inf,-inf
-45646395.26713069,-54271515.68621878
,-inf
,-inf
,-inf
-inf,-inf
-15378259.451862482,1225.7985210000188
,-inf
,-inf
,-inf
-inf,-inf
,-inf
,
,-inf
-22957649.485106934,1589.5316299119424
,-inf
-8685700.409537058,720.0994397416116
-inf,
,-inf
,
,-inf
-inf,-inf
,-inf
,-inf
,-inf
-inf,-inf
,-inf
,-inf
-inf,
,-inf
-inf,inf
,
,
,-inf
-inf,-inf
-inf,-inf
,-inf
,-inf
,
-11111127.177006423,1010.7144052245665
,-inf
,-inf
-inf,-inf
-6145302.407383738,875.3751269871753
,-inf
-10743871.885186164,1284.3692534272338
-8227230.209426192,-1.3071569071382192
,-inf
,-inf
-inf,inf
,-inf
,-inf
-inf,-inf
-inf,-247.02288990353543
,-inf
,-inf
-inf,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
-9833918.557919897,381.38823586080196
,-inf
,-inf
-6269039.762233826,303.4995252091916
,-inf
,-inf
-inf,-inf
,-inf
,-inf
-inf,
,-inf
,-inf
-3875902.990817205,1171.4252733150358
-inf,-inf
,-inf
-16189504.51683719,627.0326216125695
,-inf
,-inf
,-inf
,-inf
-inf,-124.64390983434623
,-inf
,-inf
,-inf
-inf,
,-inf
,-inf
,-inf
,-inf
,
,-inf
,-inf
,-inf
,-inf
,-inf
,
,-inf
,-inf
,
,-inf
,
,-inf
-inf,-inf
,
-inf,inf
,-inf
-inf,-inf
,-inf
-16109398.95489476,-42.69082552353879
,-inf
,-inf
-3353506.5999999996,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
,
,-inf
-inf,-94.03765317177944
,
,-inf
,-inf
,-inf
-inf,
-5589907.159754086,1152.3998842658643
,-inf
-inf,-inf
,-inf
,-inf
-10395887.285247302,-359.4122343023614
-inf,inf
,-inf
,-inf
,-inf
,-inf
-inf,-inf
,-inf
,-inf
-14547819.64162984,125.2069390402273
,-inf
,-inf
,-inf
,-inf
-inf,
,-inf
-inf,-inf
,-inf
-inf,
,-inf
,-inf
,-inf
,
-inf,-inf
,-inf
,-inf
-inf,inf
-inf,-inf
-inf,inf
,-inf
-inf,-inf
,-inf
,-inf
,-inf
,-inf
,
,-inf
-inf,-inf
,-inf
,-inf
-inf,-inf
,-inf
,-inf
,
,
,-inf
-inf,inf
,-inf
,-inf
,-inf
-inf,-inf
,
,-inf
-inf,-inf
-59374322.44535103,-533.0181811767717
,-inf
