member_0,member_1
-inf,1139.2260869565218
,-inf
,1045.5949044585986
,297807.2
-inf,31691.645833333332
,-inf
,260706.0
,-inf
,-inf
-inf,1315.9204152249135
,-inf
,-inf
,4177.762491337489
,-inf
-inf,21406.620895522396
,-inf
,-inf
-inf,-1392.4892193308551
,-75717.60000000003
,-inf
,294572.9
-inf,263508.576202119
,206680.9333333333
,2643.4958977530405
,-911.1907304512805
-inf,4445.814457831325
,-inf
,-inf
,-inf
,-69987.79999999997
,-545898.7471698113
,-inf
-inf,25616.943548387102
-inf,1843.4056338028167
,-inf
-inf,231716.5070422535
,-inf
-inf,16404.189723320156
,1090.3711409395978
,-inf
-inf,264278.70314960636
,-inf
,-inf
,263889.3146551724
-inf,22179.225868725865
,-253416.6737288136
,-inf
,-1230.73355035178
,-inf
,-inf
,298144.47948717943
,-inf
,-307313.19999999984
-inf,20670.780141843978
-inf,2514.080434782608
-inf,583.1941747572816
,-inf
-inf,2073.2585365853656
,-inf
,3068.48
,15850.241245136183
,-inf
-inf,26550.066666666666
,247033.0
,2237.9478260869573
,472.5477386934672
,-inf
,-inf
,296098.3
,251.95146443514636
,-inf
-inf,10546.91525423729
,-inf
,-inf
-inf,275220.27952755906
,-inf
,-inf
,-inf
,-inf
,1865.5894455979478
-inf,15232.483682008364
-inf,25423.166077738522
,-inf
,-1089.1480276050095
,19733.653679653682
-inf,2589.9524405134157
,-inf
,-inf
,249908.0
,-inf
-inf,2510.9308270676693
,6219.278284072249
,-inf
,-inf
,1577.4659090909086
-inf,189829.80508474575
,-inf
,-inf
,-inf
,-337.99514563106794
,-inf
-inf,336338.3917525774
,-427.61376067555886
,-inf
,-inf
,345494.0
-inf,23570.327061556327
-42699572.078553595,3400.0588544630414
,-inf
-inf,8878.013740458015
,1206.3826898160144
,719.2676767676767
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
-inf,36085.058823529405
,-inf
-inf,19354.93846153847
,4916.087962962963
,-inf
-inf,19376.376811594204
,-inf
-43958507.79620293,5193.75605836177
,-inf
,65153.0
-inf,735.0962264150943
,219078.0
,-inf
,-573577.5247524752
-inf,16510.858394160587
-inf,233096.59999999995
,-inf
-inf,24023.908955223884
,-312.128888888889
-inf,1363.0545454545459
,-inf
,-inf
,-inf
,-inf
,-inf
,-inf
-inf,21703.81467889909
,-inf
,-inf
,-inf
,272880.4505494506
,-inf
,-348506.6690647483
-inf,2522.4159420289857
,-inf
,-inf
-258402707.88533568,1079.16875
-inf,20683.990353697747
,-inf
,-inf
,-inf
-inf,3050.917073170732
-inf,245856.33132530123
,-inf
,316433.4699646643
,-inf
,-879836.4316546763
-inf,21483.427561837456
,220740.90567685585
,1584.042857142857
,-inf
,-inf
,-inf
,244590.58620689652
,743.2144796380092
,4113.947572531969
,-inf
,-inf
,-100725.70000000006
-inf,301378.81632653065
-inf,144637.76798825257
,224055.0
-inf,3378.9302325581402
,236125.90000000005
,1840.310714285714
,-57657.5
,207847.0666666667
,-inf
,-inf
,-inf
,1118.1100000000001
-inf,376710.51851851854
-inf,280891.9807829181
,-inf
,-inf
,272758.19999999995
,-inf
,-inf
,-inf
,287039.91528239206
,-1225.2395833333335
,-inf
,-inf
,-578740.0
,-84274.98750000002
,-inf
,199215.20000000004
,241064.43817204292
,-inf
