member_0,member_1
,-13.0
,-inf
,-inf
,-13.0
,-inf
,-inf
,-inf
,0.0
,-inf
,-13.0
,-13.0
-inf,
,0.0
,0.0
,-inf
,-inf
-inf,
-inf,-6.0
,-inf
-inf,
,-inf
,-inf
,-inf
,-inf
,0.0
,-13.0
,-inf
,-13.0
,-13.0
,0.0
,-6.0
,-inf
,-inf
-inf,
,-13.0
-inf,
,-inf
-inf,
,-6.0
,-inf
-inf,-11.0
,-13.0
,-inf
,-inf
,-inf
,-inf
,0.0
-inf,-12.0
,-inf
,-inf
-inf,0.0
,-inf
-inf,6.0
,-inf
-inf,8.0
,-inf
-inf,
,-13.0
,-inf
,-13.0
-inf,
,-13.0
,-13.0
,-13.0
,-inf
-inf,
-inf,8.0
-inf,
-97.33333333333336,
,-inf
,-inf
,-inf
,-13.0
,-inf
-inf,8.0
,-7.0
-inf,8.0
,-inf
-inf,
-inf,
-inf,
-inf,-12.0
-inf,
,-inf
,-inf
,-inf
-inf,inf
,-inf
,-13.0
-inf,
,-inf
,-inf
,-inf
-inf,0.0
-inf,-1.0
,-13.0
-inf,
-inf,
,-13.0
,-inf
,-13.0
,-inf
,-13.0
,-inf
,-inf
,-inf
,-1.0
,-inf
,-inf
,-inf
,-inf
,-inf
,
,-13.0
,0.0
,-inf
,-inf
-inf,
,-inf
,-inf
,-inf
,-inf
,-13.0
,-13.0
,-inf
,7.0
,-7.0
,-inf
,-inf
,-inf
,-13.0
,-inf
,-13.0
,-13.0
,-1.0
,-inf
,-13.0
,-13.0
,-13.0
,-13.0
,-inf
,
-inf,
,-inf
,-inf
,-inf
,
,-13.0
,
,-inf
,-13.0
,
,-inf
,-inf
-inf,
,-inf
,-inf
-inf,
-inf,
-inf,0.0
,-13.0
,-inf
,-13.0
,-13.0
,-inf
,-inf
,-9.0
,-inf
,-inf
,-inf
,-inf
,-inf
-inf,
,-13.0
,-inf
,-inf
,-inf
,-inf
,-inf
-160.00000000000006,14.0
,-13.0
-inf,
,-13.0
,-13.0
-163.3333333333333,14.0
,-inf
