member_0,member_1
,-54.0
,58.0
-35.0,
,inf
,
-inf,inf
,
-inf,
,
-9.0,
,
-11.0,inf
,inf
,-inf
,
,
-27.0,
,
,inf
-35.0,inf
-42.0,inf
,
-9.0,
,
-50.0,inf
-inf,inf
,inf
-27.0,
,
-25.0,
,inf
,
-25.0,inf
,
,
,20.0
,inf
,-44.0
,
,
,-inf
,inf
,
-inf,
,
-11.0,inf
-36.0,
,
,
,-inf
-10.0,
,
-inf,125.33333333333331
,
-9.0,
,22.333333333333336
-27.0,88.0
,
,
-27.0,111.66666666666669
,-inf
,
-35.0,inf
,
,
-9.0,
,
,
-25.0,26.0
,-inf
,
,-82.0
,
,
-40.0,
,
-51.0,
,
,-inf
-9.0,
,-inf
,
,-inf
,
,
-26.0,inf
,
-44.0,inf
-11.0,
,
,-11.0
,
,
-25.0,
,-61.0
,inf
,
-35.0,inf
,-inf
,inf
-27.0,130.33333333333331
-29.0,inf
-35.0,inf
,-inf
-37.0,146.33333333333331
,inf
,-inf
,
-35.0,inf
-11.0,
,-inf
-25.0,
,
,
,inf
,51.33333333333334
,
-51.0,117.0
,
-10.0,-13.666666666666671
,
-36.0,
,
,-inf
-27.0,
,
-26.0,inf
-27.0,
,
-inf,
,
,
,inf
-inf,
,
-49.0,inf
,
,-inf
,
,
,inf
-27.0,
,
,
-32.0,
,
,
,-inf
-35.0,inf
,-inf
,-inf
-21.0,inf
-11.0,inf
-51.0,
,
,
,
,
-9.0,
,
-31.0,inf
,
,
,
,
,
,
,
-31.0,126.33333333333334
-40.0,inf
-51.0,
,
,
,-51.0
,
,
,inf
-27.0,
,
,
-26.0,31.0
,inf
-34.0,
,
,
-33.0,inf
