member_0,member_1
-8.0,
,-265.0
,-271.0
26.0,-266.0
27.0,76.0
-6.5,12.0
-10.0,143.0
,-265.0
,-154.0
,-inf
-10.0,129.0
-22.5,167.0
-6.5,427.0
-11.0,-265.0
6.0,-109.0
2.0,
8.0,-88.0
8.5,63.0
,-inf
-8.0,-99.0
,-140.0
-0.5,199.0
-6.5,44.0
-5.5,126.0
,-365.0
,-132.0
,-140.0
,-140.0
,-241.0
-9.0,38.0
,-116.0
-20.5,-58.0
-21.5,11.0
,-373.0
,-368.0
,-140.0
,-268.0
-7.5,
,-116.0
,-237.0
14.0,-124.0
-8.0,-99.0
,-270.0
-6.5,53.0
,-116.0
,-inf
-2.5,5.0
-2.5,-107.0
,-140.0
-21.5,118.0
33.0,180.0
-10.0,40.0
,-276.0
-2.5,-115.0
-20.5,126.0
9.0,-182.0
,-227.0
,-144.0
-22.5,
10.0,-277.0
-8.0,-99.0
,-267.0
,-158.0
7.0,-97.0
20.0,-119.0
-12.5,137.0
,-116.0
1.0,53.0
-8.0,13.0
-6.5,140.0
,
,-242.0
,-246.0
,-34.0
8.0,-89.0
-2.5,-112.0
,-116.0
,
-8.0,33.0
,-237.0
,-239.0
7.0,-inf
25.5,108.0
,-116.0
3.0,-83.0
,
-8.0,-110.0
,-118.0
,-227.0
-6.5,388.0
,-inf
-5.5,122.0
,-140.0
,-140.0
-7.5,170.0
-5.0,119.0
,-113.0
-11.0,
,-140.0
47.5,-178.0
-21.5,119.0
,-248.0
,-140.0
11.0,-inf
,-113.0
,-146.0
1.0,-174.0
,-116.0
,-165.0
-3.5,-115.0
1.0,-32.0
,-369.0
,-140.0
,-136.0
,-140.0
5.0,-86.0
,-140.0
-20.5,12.0
25.5,-166.0
,-207.0
,-171.0
,-240.0
,-240.0
,-116.0
,-116.0
,-134.0
,-116.0
,-155.0
,-260.0
,-inf
-18.5,115.0
-0.5,140.0
,-116.0
,-244.0
,-140.0
-21.5,171.0
,-116.0
,-39.0
,-241.0
-6.5,196.0
-6.5,248.0
3.0,-65.0
,-248.0
-20.5,11.0
,-113.0
,-140.0
,-140.0
,-142.0
-20.5,128.0
-12.0,128.0
,
1.0,-inf
,-114.0
-6.5,460.0
,-241.0
-1.0,206.0
-20.5,26.0
,-245.0
,-113.0
-2.5,-166.0
,-244.0
,-140.0
,-116.0
,-129.0
23.5,105.0
-9.0,-82.0
,
,-365.0
-20.5,-147.0
-22.5,167.0
-9.0,37.0
,-378.0
,-241.0
,-234.0
-9.0,37.0
,-247.0
,-10.0
-8.0,-99.0
21.5,-64.0
,-140.0
33.5,-163.0
,-137.0
-9.0,-inf
,-110.0
-19.5,464.0
,-134.0
