member_0,member_1
,-inf
-inf,
-1880.6666666666667,
-inf,
,
,
,
-1885.6666666666667,
-inf,
,
-inf,
,
,
,
,
,
,
,
,-inf
,
-inf,-inf
-inf,
-inf,
-inf,
,
-24.999999999999986,
-591.3333333333333,
,-inf
,
,
,-inf
,
,
-inf,
-inf,
,
,
,
,-inf
,
,-inf
,-inf
,-inf
,-inf
,
,
,
-756.3333333333327,
,
,
,
,
,
-inf,
,
,-inf
-inf,
,
,-inf
,
,
,
-1885.6666666666667,61.0
-48.3333333333333,
,-inf
,
,
-1875.6666666666667,
-813.6666666666661,
,
,
,-inf
,
-inf,
-inf,
-inf,
,-inf
,
,
,-inf
,
70.5,-inf
,
,
,
,
,
,
-inf,30.5
,-inf
,
-inf,
-inf,
,-inf
,
-1880.6666666666667,
,-inf
,
,-inf
-128.8333333333333,
,
,
,
,-inf
,
,
,
,
,
-inf,
,
-inf,
-inf,-inf
-inf,
-126.33333333333326,-inf
,-inf
,
,-inf
,
,-inf
,
,
,
,
,
-170.66666666666666,-inf
,
-inf,
,
,
,
-inf,
,
,
68.0,-inf
,-inf
4.0,
,-inf
-inf,
-inf,
,
67.66666666666667,
,
-inf,-inf
,
,
-808.6666666666661,
,-inf
,
,
,
,
,
,
-inf,
,-inf
,
,
,
,
,
,
,
,-inf
,
-906.3333333333333,-8.5
,
-inf,
-912.3333333333333,-11.5
,
,
,-inf
,
,
136.5,-inf
,
,
-173.66666666666666,
,-inf
-inf,
,-inf
,
-817.6666666666661,
,
,
,
