member_0,member_1
,-133.0
-inf,inf
,
,
-255.33333333333337,
,-129.5
,
,inf
,
-inf,
,-133.0
,
,
-inf,
,-128.0
-inf,-inf
-370.0,69.0
-inf,
-inf,
,
-215.2,53.8
-225.8,
,-71.0
,-144.0
,
,
,-inf
-inf,inf
-inf,
,-116.0
,
,-134.0
-inf,51.8
,-128.0
-inf,
,-123.0
,-73.5
,
-255.33333333333337,
,
,-120.0
,
,-128.0
-293.0,
-262.2,inf
-inf,
-inf,25.5
,inf
,
,-83.0
-inf,
-256.3333333333333,
,
,
,-134.0
-inf,37.5
,
-172.11111111111106,
,-124.0
,-inf
-inf,
,-129.5
-inf,50.8
-177.6,inf
,
,
,-73.0
,
-inf,55.0
,
-inf,inf
,
-inf,62.3
-inf,
,-inf
,
,
,
,
,
,
,-128.0
-inf,-inf
,
-inf,44.0
,-128.0
,
,-inf
,-121.0
,
,
,-128.0
,-88.0
,-128.5
,
,-inf
,-99.0
,-126.0
,-inf
-inf,
,-inf
,
,-inf
-inf,inf
,-inf
,-127.0
,
,-133.0
,-16.5
,
,
,
-inf,
,
,
,-128.0
-inf,inf
-inf,
-inf,-inf
,
-inf,
,-123.0
,
-188.2,-inf
,
,
,
,-128.0
-inf,inf
,
,-128.0
-inf,50.8
,-133.0
-inf,
,
-inf,
-inf,
,
-inf,
,-76.5
,
,-143.0
,
,-128.0
,-128.0
-inf,
,
-inf,66.0
,-60.5
-inf,inf
-239.33333333333337,39.5
,
,-128.0
,-134.0
,
,
,-inf
,-119.0
,-121.5
-inf,
,-109.5
,
-182.0,
,-inf
,-63.0
,-114.5
,
-inf,
,
,
,
,
,
,
-inf,inf
,-128.0
,
,-144.0
,
,-109.0
,
,-128.0
-inf,
,
-inf,
,
