member_0,member_1,member_2,member_3,member_4
0,4,4,5,0
1,4,5,7,1
0,5,4,7,0
0,4,4,6,0
0,4,4,7,0
0,3,3,5,1
0,4,5,5,0
0,4,4,7,0
1,3,4,5,1
0,4,5,7,0
1,3,4,5,1
1,3,4,5,0
0,4,5,6,0
0,4,4,6,0
0,5,5,4,1
0,4,4,7,0
1,4,4,5,1
0,5,4,7,0
0,4,4,5,0
0,5,5,5,1
1,4,4,5,1
1,4,4,7,1
0,4,4,7,0
1,4,4,4,1
0,4,4,6,0
1,3,4,5,1
0,4,4,7,0
0,5,5,5,1
0,5,4,6,0
1,4,5,5,1
0,4,4,7,0
0,4,4,6,0
0,4,4,7,0
0,4,4,7,0
0,5,5,4,1
1,4,4,5,1
0,4,4,7,0
0,4,3,5,0
1,4,4,5,1
0,4,4,6,0
1,4,4,5,1
0,4,4,7,0
0,5,4,6,0
0,4,3,5,0
0,4,4,7,0
0,4,4,7,0
1,4,4,4,1
0,4,4,6,0
0,4,5,4,1
1,4,4,6,1
1,4,4,7,1
0,5,5,5,0
0,4,5,7,0
1,5,5,6,1
0,4,4,7,0
1,4,4,4,1
0,4,3,5,0
0,4,4,7,0
0,4,4,6,0
0,4,3,5,0
0,4,4,5,0
0,5,4,7,0
1,4,4,7,1
1,4,4,4,1
0,4,4,6,0
0,4,5,5,0
0,4,4,6,0
0,4,4,7,0
0,4,5,6,0
0,5,4,7,0
0,5,5,5,0
0,4,4,7,0
1,4,4,4,1
1,4,3,5,1
0,4,4,5,0
1,4,4,4,1
0,5,4,7,0
0,4,4,7,0
0,4,4,7,0
0,4,4,7,0
1,3,4,4,1
0,4,4,7,0
1,3,4,5,1
1,4,4,5,1
0,4,4,7,0
0,4,3,5,0
0,5,5,5,1
0,4,4,7,0
0,4,4,7,0
0,4,4,6,0
1,4,4,5,1
1,4,4,5,1
0,5,4,5,0
0,4,4,7,0
0,4,3,5,1
1,4,3,5,1
0,4,4,7,0
1,4,4,6,1
0,5,4,6,0
1,4,4,4,1
1,4,4,5,1
1,4,4,7,1
0,5,5,5,0
0,4,4,7,0
0,4,3,5,0
0,5,4,6,0
0,4,4,5,0
0,5,5,5,2
1,3,4,6,1
1,4,4,4,1
1,3,4,7,1
0,4,4,7,0
0,4,4,7,0
0,4,3,5,0
0,4,4,7,0
1,4,4,4,1
1,4,4,6,1
0,4,4,5,0
0,4,3,5,0
0,4,4,5,0
0,5,4,7,0
0,4,4,7,0
0,4,4,6,0
0,5,5,5,1
0,4,4,6,0
1,4,4,6,1
0,4,4,7,0
0,4,4,5,1
0,4,4,7,0
0,5,5,7,1
1,3,4,5,1
1,4,4,4,1
0,4,4,7,0
0,5,5,5,0
0,4,4,7,0
0,4,4,7,0
1,4,4,4,1
1,4,4,5,1
0,5,5,5,0
0,4,3,6,0
0,4,4,7,0
1,4,4,7,1
1,4,4,5,1
0,4,4,7,0
1,4,4,7,1
1,3,3,5,1
1,2,4,5,1
1,4,4,7,1
0,4,4,7,0
1,4,5,4,1
0,4,4,7,0
1,3,4,7,1
1,4,4,4,1
0,4,5,5,0
0,4,4,7,0
1,3,4,4,1
0,5,4,7,0
0,4,4,5,0
0,4,4,7,0
0,4,4,7,0
0,5,5,5,0
0,4,3,5,0
0,4,4,5,0
1,4,3,4,1
0,4,5,5,0
0,4,4,7,0
0,4,4,7,0
0,4,4,7,0
1,4,4,6,1
1,3,4,6,1
0,4,4,6,0
0,4,4,6,0
0,4,4,7,0
0,4,4,7,0
1,3,4,7,1
0,4,4,6,0
1,4,4,4,1
0,4,4,7,0
1,4,4,6,1
0,4,4,7,0
0,5,5,5,0
0,4,4,6,0
1,4,4,5,1
0,5,5,5,1
0,4,4,7,0
0,5,5,5,0
0,4,3,5,1
0,3,4,5,0
0,4,4,4,1
1,4,4,5,1
0,5,5,5,0
0,4,4,7,0
1,4,4,6,1
1,4,4,5,1
0,5,4,7,0
0,4,4,6,0
1,4,4,7,1
0,4,3,5,1
0,4,4,7,0
1,4,4,5,1
0,4,3,5,0
0,5,5,5,1
1,4,4,4,2
1,4,5,5,1
0,4,4,7,0
0,4,5,5,0
1,4,4,5,1
0,5,5,5,1
1,4,4,4,1
0,4,4,5,0
1,4,5,5,1
1,3,4,5,1
0,4,4,7,0
0,4,4,7,0
0,4,5,5,0
0,5,4,7,0
1,4,4,7,1
1,4,4,7,1
0,4,4,7,0
0,5,4,7,0
0,4,4,5,0
0,4,4,7,0
1,3,4,5,1
0,4,3,5,0
0,4,4,7,0
0,5,4,7,0
0,5,5,5,1
0,4,3,5,0
1,4,4,6,1
1,4,4,6,0
1,4,4,6,1
1,4,4,4,1
0,4,5,5,0
0,4,4,7,0
0,4,3,6,0
