member_0,member_1,member_2,member_3,member_4
4,4,4,1,1
6,1,5,1,1
6,3,6,0,0
4,4,4,1,1
5,5,5,0,0
5,2,5,0,0
4,2,5,0,0
5,4,5,1,1
6,1,5,1,1
6,4,5,1,1
6,4,5,1,1
5,5,5,0,0
6,3,6,0,0
5,4,4,1,1
6,5,5,1,0
4,4,5,1,1
4,1,5,1,1
4,4,4,1,1
5,5,5,0,0
6,4,5,1,1
5,5,5,0,0
6,3,6,0,0
6,4,6,1,1
6,3,5,0,0
6,2,6,0,0
6,4,5,1,1
6,5,6,1,0
6,4,5,1,1
6,2,6,0,0
4,4,4,1,1
4,4,5,1,1
6,2,6,0,0
5,2,5,0,0
6,2,5,0,0
4,1,4,1,1
6,2,5,0,0
4,4,4,1,1
6,3,6,0,0
6,3,5,0,0
5,1,5,1,1
6,2,5,0,0
6,3,6,0,0
4,4,4,1,1
6,2,6,0,0
5,4,5,1,1
4,3,5,0,0
5,5,5,0,0
6,2,5,0,0
6,3,6,0,0
5,4,5,1,1
4,4,5,0,0
5,4,4,1,1
5,4,5,1,1
6,2,6,0,0
6,5,4,1,1
5,5,5,0,0
4,4,4,1,1
5,5,5,0,0
5,2,5,0,0
4,4,4,1,1
4,4,5,1,1
5,2,5,0,0
6,4,7,1,1
4,1,5,1,1
6,3,5,0,0
6,3,6,0,0
4,4,4,1,1
6,4,5,1,1
5,5,5,0,0
6,3,6,0,0
6,3,5,0,0
4,1,4,1,1
6,2,5,0,0
4,4,4,1,1
6,3,5,0,0
4,3,5,0,0
4,2,5,0,0
6,3,5,0,0
6,2,5,0,0
6,2,5,0,0
6,1,5,1,1
5,5,5,0,0
5,2,5,0,0
4,2,5,0,0
5,5,5,0,0
6,2,5,0,0
6,5,6,1,0
6,3,6,0,0
6,4,5,1,1
6,2,6,0,0
6,2,6,0,0
6,3,5,0,0
6,2,5,1,1
5,2,5,0,0
5,2,5,0,0
4,3,5,0,0
6,4,5,1,1
6,2,5,0,0
6,2,6,0,0
4,4,4,1,1
5,2,5,0,0
5,2,5,0,0
5,1,5,1,1
6,3,6,0,0
6,2,5,0,0
5,4,5,1,1
4,4,4,1,1
6,2,6,2,0
6,2,6,0,0
6,3,6,0,0
6,3,6,0,0
6,3,7,0,0
4,4,5,1,1
6,3,6,0,0
6,3,6,0,0
5,2,5,0,0
4,2,5,0,0
6,1,5,1,1
5,5,5,0,0
5,5,5,1,1
6,5,5,0,0
5,2,5,0,0
4,4,4,1,0
5,2,5,0,0
4,3,5,0,0
6,3,7,0,0
4,4,5,1,1
4,4,5,1,1
6,3,5,0,0
6,3,5,0,0
6,4,5,0,0
4,3,5,0,0
6,2,6,1,0
6,4,5,1,1
5,2,5,0,0
4,2,5,0,0
4,4,5,0,0
4,1,4,1,1
5,5,5,0,0
5,5,5,0,0
6,2,6,0,0
5,4,4,1,1
6,1,5,1,1
6,2,5,0,0
4,2,5,0,0
4,2,5,0,0
6,3,5,0,0
6,3,5,0,0
4,4,4,1,1
5,5,5,0,0
5,4,5,1,1
6,5,5,0,0
6,4,5,1,1
6,3,6,0,0
4,2,5,0,0
6,4,5,1,1
5,4,4,1,1
6,2,6,0,0
5,2,5,0,0
6,2,5,0,0
4,2,5,0,0
6,1,5,1,1
6,2,5,0,0
6,1,5,1,1
4,4,5,1,1
6,2,6,0,0
5,5,5,0,0
6,2,6,0,0
5,2,5,0,0
4,1,5,1,1
6,2,5,0,0
5,2,5,0,0
6,2,5,0,0
5,5,5,0,0
5,5,5,0,0
6,3,5,0,0
5,4,4,1,1
6,2,6,0,0
4,1,4,1,1
5,2,5,1,1
5,4,5,1,1
6,3,6,0,0
6,2,5,0,0
4,4,4,1,1
6,4,5,1,1
5,4,5,1,1
6,2,5,0,0
4,4,4,1,1
6,3,6,0,0
6,3,6,0,0
5,5,5,0,0
6,3,5,0,0
5,5,5,1,0
6,3,5,0,0
4,4,4,1,1
5,2,5,0,0
6,2,5,0,0
6,1,5,1,1
6,2,5,0,0
6,3,6,0,0
4,2,5,0,0
5,5,5,0,0
6,2,7,0,0
6,2,5,0,0
4,4,5,1,1
5,2,5,0,0
5,5,5,0,0
4,4,4,1,1
4,2,5,0,0
6,4,5,1,1
5,1,4,1,1
6,2,5,0,0
6,1,5,1,1
6,3,6,0,0
4,3,5,0,0
4,2,5,0,0
6,5,6,1,0
6,2,6,0,0
6,2,5,0,0
6,3,6,0,0
6,3,6,0,0
4,4,4,1,1
5,2,5,0,0
5,4,4,1,1
6,2,5,0,0
6,4,5,1,1
6,2,7,0,0
6,3,6,0,0
6,3,7,0,0
6,2,5,0,0
6,2,5,0,0
6,2,6,0,0
6,3,6,0,0
6,4,5,1,1
5,5,5,1,0
