member_0,member_1,member_2,member_3,member_4
6,7,0,0,0
6,7,0,0,7
4,4,5,1,1
6,7,0,0,7
6,7,0,1,6
6,7,0,0,7
6,4,0,0,7
4,4,0,1,2
4,3,7,1,1
6,7,0,0,7
7,7,4,0,7
4,3,7,1,1
6,7,4,0,7
6,7,7,1,1
4,4,4,1,1
6,7,0,0,7
4,4,3,1,1
4,4,4,1,1
4,3,5,1,1
6,4,0,0,7
6,5,7,1,5
6,7,7,1,1
6,4,0,0,7
7,7,5,1,6
4,3,0,0,1
4,4,4,1,1
4,4,4,1,1
4,3,0,0,1
6,3,0,0,1
7,5,0,0,7
4,4,5,1,1
6,7,0,0,7
4,3,0,0,1
6,4,0,0,7
4,4,4,1,1
4,4,6,1,1
4,3,0,0,0
6,4,0,0,7
7,6,2,0,6
6,3,0,0,1
6,7,0,0,7
6,3,0,0,0
4,3,5,1,1
6,5,3,0,6
4,3,6,1,1
7,7,1,0,7
6,7,0,0,7
6,7,0,0,1
6,3,0,0,0
6,7,0,0,7
6,4,0,0,7
6,7,0,0,7
4,3,7,1,1
7,7,0,0,7
6,7,0,0,7
4,4,3,1,1
7,7,7,0,7
6,7,0,0,7
6,7,0,0,7
7,7,4,0,7
6,4,0,0,7
4,3,7,1,1
4,3,7,1,1
4,4,5,2,1
4,4,4,1,1
4,3,0,0,1
6,6,1,0,7
6,7,0,0,7
4,4,4,1,1
7,7,0,0,7
6,7,0,0,7
7,7,1,0,7
6,4,0,0,1
4,4,5,1,1
6,7,0,0,7
4,4,3,1,6
6,7,3,0,7
7,7,1,0,7
4,4,3,1,1
7,7,2,0,7
6,7,0,0,7
7,7,3,0,7
4,3,3,1,1
4,4,4,1,1
7,7,0,0,7
4,4,5,1,1
4,3,5,1,1
7,7,5,0,7
6,3,0,0,0
4,4,6,2,1
6,4,0,0,7
6,7,0,0,1
6,7,0,0,7
7,6,0,0,7
4,3,7,1,1
7,7,0,0,7
6,3,0,0,1
4,4,3,1,1
6,7,0,0,7
4,4,3,1,1
7,6,2,0,7
4,6,3,1,5
4,3,5,1,1
6,7,0,2,2
6,7,0,0,0
6,7,0,0,7
6,4,0,0,7
7,7,5,0,7
6,7,0,0,7
6,7,7,1,1
7,7,4,0,7
4,4,4,1,1
4,3,0,0,1
4,4,4,1,1
6,4,0,0,1
6,7,0,0,7
4,4,4,1,1
6,7,0,0,7
4,3,4,1,1
4,3,0,0,1
7,7,1,0,7
4,4,4,1,1
6,3,0,0,1
6,4,0,0,7
7,7,4,1,7
7,5,6,1,5
6,7,0,0,7
4,6,5,1,1
4,4,5,1,1
4,3,3,1,1
6,7,3,0,7
7,7,1,0,7
6,3,0,0,1
4,4,4,1,1
6,3,0,0,0
6,3,0,0,7
6,7,0,0,7
6,3,0,0,0
7,6,1,0,7
6,7,0,0,7
6,7,0,0,7
6,6,0,1,6
6,7,0,0,7
6,6,0,1,6
7,5,2,0,6
6,7,0,0,7
4,3,6,1,1
7,7,2,0,7
6,7,0,0,7
6,4,0,0,7
7,7,0,0,7
6,4,0,0,7
6,7,0,0,7
6,7,0,0,7
6,7,1,0,7
4,3,7,2,1
6,7,1,0,7
6,7,1,0,7
4,4,3,1,5
6,7,1,0,7
6,3,0,0,1
4,3,0,0,1
6,7,0,1,6
3,3,0,0,0
6,7,0,0,1
4,4,2,1,6
6,7,0,0,7
7,5,5,1,5
6,5,3,1,6
6,7,7,1,1
4,3,7,1,1
7,7,2,0,7
6,4,0,0,1
4,4,6,1,1
4,3,5,1,1
6,7,0,0,7
6,7,0,0,7
6,7,3,0,7
6,7,0,0,7
4,4,4,1,1
4,4,5,1,1
6,4,0,0,7
6,7,0,0,7
6,7,0,0,7
4,4,2,1,1
7,7,0,0,7
6,7,0,0,7
6,7,0,0,1
4,4,4,1,1
6,3,0,0,7
4,4,3,1,6
6,7,7,1,1
4,4,5,1,1
4,3,7,2,1
6,5,0,0,7
7,5,5,1,6
4,4,3,1,1
4,4,4,1,1
4,4,5,2,1
7,7,2,0,7
7,7,6,1,7
6,3,0,0,1
6,4,0,0,7
6,7,0,0,7
6,7,0,0,7
6,4,0,0,7
6,7,0,0,1
4,4,5,1,1
6,4,0,0,7
6,7,0,0,7
4,3,7,1,1
6,3,0,0,0
6,3,0,0,1
6,7,1,0,7
4,4,5,1,1
4,3,7,1,1
4,3,5,1,1
6,4,0,0,7
4,3,6,1,1
6,7,0,0,1
6,4,0,0,1
4,4,5,1,1
6,7,0,0,0
4,4,5,1,1
4,7,7,1,1
4,4,0,0,1
4,4,4,1,1
6,7,7,1,1
7,5,7,1,5
6,7,7,1,0
7,7,3,0,7
4,3,5,1,1
6,7,0,0,7
4,4,4,1,1
6,7,0,0,0
