member_0,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9
-5.204079379958247,-4.04,-5.52,-57.866984013249365,-25.765751020408167,-60.29256548423318,98.65487435316733,-40.887911421911426,-inf,-8.1
16.520884589912285,-4.0,-5.7,-2.2627371382205412,-10.269490248505818,-45.610344558431414,-89.05106850235677,-87.64839166849534,-inf,-7.510000000000001
-6.796193335626972,-4.28,-5.67,-106.02455339769993,-53.694333333333326,-5.031372890949683,-238.19412700403862,-5.847820198594959,-inf,-7.88
-8.144657827964155,-3.9200000000000004,-5.58,-17.577423850726063,-11.487556185496079,-84.50671038803978,-106.27651063280045,-113.75284495773082,-inf,-7.41
-16.39489640001653,-3.9000000000000004,-5.48,-152.60428788179513,-41.28254462809916,-57.25173465781821,-226.4572228519141,4.704957596801476,-inf,-7.83
-4.323781352094631,-4.239999999999999,-5.49,-23.626762451562346,-16.76903145380435,-97.43890426362915,-127.87417673312716,-128.72333479176794,-inf,-7.5
-41.74510909090908,-4.300000000000001,-5.68,-5.468613237112767,-12.864362113464818,-42.993783764002266,-98.71634132964343,-132.44829545261553,-inf,-7.54
-7.959445805355976,-4.06,-5.5,-51.43137161846308,-21.803210493827162,-69.77197874719998,-108.2361764685906,-6.811510971937854,-inf,-7.800000000000001
-8.069134222222221,-4.02,-5.55,-17.26118890557224,-12.55789191436759,-91.47435553349231,1.2163134698634863,-135.00357277318642,-inf,-7.72
-5.064985633528786,-3.84,-5.5,-56.56464543184683,-15.43305850340136,-79.43434254765708,-141.18867254500697,-51.44966188084699,-inf,-7.62
-8.880857958840691,-3.88,-5.46,-40.16179405721168,-16.90811538461539,-105.22153030641866,95.86073992224665,-47.950938224634044,-inf,-7.950000000000001
-5.678946139202626,-4.3,-5.64,-37.291998903713036,-20.45113617291799,-27.975241071541017,-134.19407492859577,-130.5623769768391,-inf,-7.74
-4.500328431533006,-3.9000000000000004,-5.53,-116.36606540591035,-26.463421410599786,-51.34412704615314,-156.46610271230827,-4.242956952961029,-inf,-7.76
-3.1780160192917544,-3.62,-5.45,-98.95124944868614,-19.28441399176954,-104.00211741491265,-205.88457268690243,-0.6267798842780041,-inf,-7.449999999999999
-6.706039989043073,-4.4799999999999995,-5.53,-52.660032753174086,-50.00610097421685,-40.74553709207908,-79.81655142715644,-19.636269975260355,-inf,-8.07
-8.200552155031346,-3.7399999999999993,-5.55,-54.28195892924443,-13.26838562091503,-68.35527637295817,-119.89959212576414,-37.04021482223368,-inf,-7.63
-5.885880818617181,-4.000000000000001,-5.48,-120.33294253559129,-36.38645,-57.75172796545909,-154.3660501608081,0.9955938453348642,-inf,-7.84
-4.941010350598267,-4.32,-5.39,-54.18089678184434,-39.206334472934486,-91.8874958559834,-83.67333092585451,-4.257818947756491,-inf,-7.99
-8.664618626408968,-3.7199999999999998,-5.47,-85.71894932994519,-19.23272727272727,-80.91687250562426,-77.73176300723158,-6.422278588663424,-inf,-7.96
-6.6107891215589225,-4.46,-5.39,-45.331483122916694,-36.86083863481941,-91.35230652576084,-180.3081879878552,0.6580589763189337,-inf,-7.7700000000000005
-4.430285329566854,-3.8600000000000003,-5.46,-83.02048278873603,-21.353398109640843,-81.52063190828119,-122.90339793349096,-6.88891642924976,-inf,-7.739999999999999
-5.782402357633969,-3.9600000000000004,-5.46,-45.033918102546565,-18.703417355371897,-97.60651821964284,-71.98564469233362,-30.043456737800177,-inf,-7.83
-4.898208588803344,-4.3,-5.53,-27.205150518502904,-18.192870172684454,-71.87323284186981,-104.89051797526001,-128.28042406793563,-inf,-7.67
-5.955037081280334,-3.76,-5.59,-67.4654044593827,-13.26579930357708,-48.79750781983056,-148.69865113787543,-68.23862206347724,-inf,-7.640000000000001
-9.362678795669513,-3.880000000000001,-5.53,-44.2308405720573,-15.037823695207951,-73.86011428145204,-100.73872490092943,-39.450342630043956,-inf,-7.7
-3.4389909940333023,-4.08,-5.48,-41.84042770765143,-16.920891002650862,-83.0963850273612,-194.30853106645188,-156.86353330951516,-inf,-7.58
-3.4094473379697567,-3.8599999999999994,-5.4399999999999995,-52.960359160254704,-18.913715548716514,-111.57243307970488,-197.00049147533045,-4.834569221903638,-inf,-7.42
-6.984366563500029,-3.8,-5.49,-49.52605184519427,-15.203667927791592,-87.60372285590226,112.18438171319994,-68.90653910518652,-inf,-7.9399999999999995
-10.242484031991175,-4.12,-5.47,-41.12988120851175,-24.93237877358491,-85.50800060811089,77.82550028717101,-25.62256704531735,-inf,-8.15
5.239699365623862,-4.12,-5.54,-152.27463851721663,-53.05441476238625,,-inf,inf,,-7.7
-4.374084115559099,-3.92,-5.49,-65.93261980451575,-19.700643367346938,-74.64689468794802,-108.9090016722765,-16.45982828282828,-inf,-7.75
-4.027472313873305,-3.9599999999999995,-5.46,-52.34998063009258,-18.987781333808,-93.10856839706396,-124.79268538726572,-13.665115549433732,-inf,-7.63
-4.426480290446928,-4.3,-5.47,-48.02008509383472,-27.021424076577798,-69.37346936750114,-129.73274713553116,-12.1991734373102,-inf,-7.8
-2.939973658819629,-4.0200000000000005,-5.42,-40.49473281678644,-18.748068112009346,-114.59364831975495,-76.69117545601256,-26.361647846713492,-inf,-7.77
-4.926302512558536,-3.7600000000000007,-5.42,-134.82608501099753,-28.47051219512195,-88.7346980059727,-229.63861505990846,-7.617807758758104,-inf,-7.949999999999999
-7.36556742005814,-3.6399999999999997,-5.57,-44.77048499772001,-9.452931731805545,-66.14392455144012,-87.86018746622952,-96.5988651035033,-inf,-7.699999999999999
-4.39516362314923,-4.0200000000000005,-5.55,-53.14082361589377,-18.842993954248364,-55.88724969993779,-107.62162005223809,-71.38668735756369,-inf,-7.760000000000001
-3.368020720957012,-4.28,-5.5,-85.98325386926325,-52.491699999999994,-43.97877343999998,-113.14750357947754,-6.328061224489796,-inf,-7.98
-3.465704344333857,-3.7800000000000002,-5.54,-149.14172447636085,-23.202853225573676,-52.8722292096,-240.3896877921487,-1.5027222850812008,-inf,-7.64
-6.914297818181819,-4.48,-5.67,-50.58739533799533,-40.090191530339936,-7.852012767210919,-90.70534725915967,-61.89738848504362,-inf,-8.030000000000001
-7.986193867924529,-3.8199999999999994,-5.56,-62.16437518793638,-18.792380952380956,-59.26887959141817,88.7155322301371,-50.43229894085809,-inf,-7.92
-5.046325932030932,-4.08,-5.4399999999999995,-47.88526271230255,-21.955422837370254,-94.57942674522083,-138.8426632623004,-2.797559005596697,-inf,-7.67
-4.166880252409233,-4.1,-5.54,-74.44728129462916,-27.62232714447357,-46.18866865908399,-159.80338658288815,-5.002222310999308,-inf,-7.79
-3.4771339273818276,-4.08,-5.47,-41.36386119579193,-17.978709478832858,-89.68782882230072,-148.06964446641362,-104.04725170493475,-inf,-7.59
-5.1677917146853085,-3.6999999999999997,-5.47,-32.31770523854144,-9.470828563079847,-115.6010925740738,-158.99172278037543,-144.66506086205936,-inf,-7.39
-4.184458511604136,-4.3,-5.45,-39.50095109703307,-25.669811604490576,-87.97749941236053,-86.16124428820534,-25.93064258709425,-inf,-7.82
-11.77972582974138,-3.96,-5.71,-22.99906627944807,-11.3859597120098,-26.864409350940264,-93.31035051624139,-163.14759330742478,-inf,-7.65
-9.86227322888452,-3.98,-5.41,-74.62047882998907,-32.26830529446758,-93.34508879834489,-75.78595642115502,-1.1702783719062253,-inf,-8.04
-4.245203625,-3.5799999999999996,-5.21,-180.41205908863915,-38.46974840945967,-180.54763302514988,-inf,-inf,-inf,-8.079999999999998
-7.524848642556771,-4.22,-5.59,-69.58850520152681,-39.452565871716054,-24.27320377868655,14.657051840865892,-26.64312403542303,-inf,-8.22
-4.94778626029439,-3.7199999999999993,-5.33,-67.37877699254231,-19.086981531455564,-148.31272664147448,114.96154133915185,-57.6446171781254,-inf,-8.049999999999999
-3.7225882190234914,-3.8,-0.8788888888888888,-36.878451601926926,-9.983846840958604,-130.6561872288049,-113.18914118884507,-100.91652073765502,-20.928922776888427,-6.72
-3.9383302626373773,-3.84,-5.55,-138.52343709727796,-23.593107048195456,-43.807928513387466,-171.23171344673676,-6.372341423744273,-inf,-7.7700000000000005
-5.81092198687738,-4.64,-5.62,-28.66080558172592,-27.588228007889533,-30.15176101586847,-143.39641722197513,-168.34222407911903,-inf,-7.750000000000001
-6.4625014583333344,-4.0,-5.52,-53.37266666666667,-19.212778723404252,-68.57501542857145,-147.04741966347942,-51.69030302919916,-inf,-7.64
-8.954382362448094,-3.9,-5.55,-54.59359500230505,-19.50431436901292,-59.324225213963,106.8960069547305,-66.2450082880083,-inf,-8.040000000000001
-2.565664920308035,-3.9599999999999995,-5.37,-69.33665408266401,-22.855197740113,-108.19879197039822,172.09220685306576,-93.4336484224215,-inf,-8.040000000000001
-1.8635773099799304,-3.8200000000000003,-5.46,-56.73731779727095,-14.523788180978766,-95.42032956608166,-106.47909297952498,-199.82480903309192,-inf,-7.6499999999999995
-3.029107352855479,-4.24,-5.48,-66.13839463710576,-33.887669843964225,-58.69013411576327,-121.11347201546201,-9.526731691296048,-inf,-7.88
