member_0,member_1
,-1.75
inf,-1.0
inf,-2.25
9.5,-8.0
inf,
inf,-1.0
inf,-3.0
,-1.75
inf,-1.25
3.0,
inf,-8.0
1.5,-8.0
-7.0,-3.0
inf,-1.75
,-9.0
,-6.666666666666667
-inf,-9.25
3.0,-6.5
0.0,-5.5
3.0,-6.5
3.0,-2.0
1.25,-5.25
,-1.75
11.0,-8.0
-26.5,1.0
inf,0.75
inf,-1.0
inf,-3.75
inf,0.0
,-9.0
inf,0.0
,-3.0
,-1.75
0.0,-2.916666666666667
inf,-1.0
1.25,-5.0
5.5,-10.0
inf,-2.0
inf,-1.75
inf,-6.5
,-2.5
,-1.75
-9.0,4.125
0.0,-5.5
-8.5,-0.25
inf,-1.25
,-inf
inf,0.0
9.5,-8.0
-6.0,2.5
3.0,-2.0
,inf
,-3.75
1.25,-5.0
,-2.25
,-3.25
-19.0,0.875
inf,-0.6500000000000004
3.0,-4.0
7.0,-10.0
,0.08333333333333304
