member_0,member_1
,-5.0
,-5.050000000000001
,-inf
,-3.0
-inf,0.25
-inf,0.9500000000000002
,-inf
,-3.0500000000000007
,-3.0
-inf,-14.194444444444445
,-16.194444444444443
,-23.22222222222222
,-3.0500000000000007
,-16.194444444444443
,-26.855555555555554
,-1.75
,-inf
-inf,-22.936507936507937
-inf,0.9500000000000002
,-inf
,-1.583333333333334
,0.0
,-16.111111111111114
-inf,0.5
,-inf
-inf,-7.089285714285715
,-8.925
,-inf
,-17.86111111111111
,-4.916666666666666
,-10.875
,-3.0500000000000007
,-5.125
,-17.91111111111111
,-inf
,-5.050000000000001
-inf,-7.089285714285715
-inf,0.5
,-1.75
,-inf
,-inf
,-5.050000000000001
,-3.0
-inf,8.285714285714285
,-inf
,-1.5
,-5.050000000000001
,-7.041666666666668
-inf,0.5
-inf,-14.194444444444445
-inf,-7.125
,-inf
,-24.888888888888886
,-1.4642857142857135
-inf,-4.925000000000001
,-3.0
-inf,-10.925
,-3.0
,-1.5
-inf,0.5833333333333339
,4.5
