member_0,member_1
,-inf
162.58333333333334,-inf
188.33333333333331,-inf
-140.49999999999994,-inf
,-2.0
596.1666666666666,-inf
inf,-inf
-0.25,-0.5
inf,-1.0
inf,-inf
237.25,-inf
-inf,-0.5
inf,-1.5
699.0999999999999,-3.0
402.0,-1.5
-inf,-0.3333333333333333
-inf,-inf
,-inf
inf,-inf
343.66666666666663,-inf
336.9000000000001,-3.0
605.5,-inf
237.25,-1.5
-inf,
256.0,-1.0
218.25,-1.5
570.0,-inf
,-inf
605.5,-inf
,-1.0
-inf,-inf
-145.5,0.0
,-inf
353.0,-inf
706.55,-3.0
596.1666666666666,-inf
197.66666666666666,-inf
inf,-3.0
699.0999999999999,-3.0
596.1666666666666,-inf
inf,-inf
,-inf
596.1666666666666,-inf
167.33333333333334,-inf
inf,-1.5
188.33333333333331,-inf
330.0,-1.0
inf,-inf
547.0,-inf
143.875,-inf
596.1666666666666,-inf
,-0.5
,-2.0
-inf,-inf
344.3499999999999,-inf
inf,-inf
605.5,-inf
,-1.5
237.25,-inf
,-0.6666666666666666
353.0,-inf
