member_0,member_1,member_2,member_3,member_4
0,9,7,7,0
0,9,6,7,1
8,9,7,7,0
8,9,7,7,0
0,4,8,8,0
7,0,7,6,1
8,9,7,7,0
8,9,7,7,0
8,9,8,7,0
0,9,7,7,1
7,0,7,6,1
7,0,7,5,1
0,9,7,7,1
0,9,7,7,1
0,9,7,7,1
8,9,7,7,0
7,7,7,6,1
0,9,7,7,1
8,9,7,7,0
7,9,7,6,1
0,0,7,9,0
8,9,7,7,0
8,9,7,7,0
8,9,7,7,0
8,9,7,7,0
8,9,7,7,0
0,9,7,7,0
8,9,7,7,0
0,9,7,7,0
8,9,7,7,0
0,7,7,7,0
0,0,8,9,0
0,9,6,7,1
8,9,7,7,0
7,0,7,5,1
8,9,7,7,0
8,9,8,7,0
0,0,7,9,0
8,9,7,7,0
0,9,7,7,0
0,9,7,7,1
8,9,7,7,0
0,0,7,7,1
8,9,7,7,0
8,9,7,7,0
0,9,7,7,1
0,9,6,7,1
0,0,7,9,0
7,4,7,5,1
8,9,7,7,0
0,9,7,7,0
8,9,7,7,0
0,9,7,7,1
8,9,7,7,0
8,9,7,7,0
0,9,7,7,0
8,9,7,6,0
0,9,7,7,1
8,9,7,7,0
0,0,7,9,0
0,0,7,8,0
0,9,7,7,0
7,9,7,6,1
8,9,7,7,0
0,9,7,7,1
8,9,7,7,0
8,9,7,7,0
8,9,7,7,0
0,0,7,8,0
8,9,7,7,0
8,9,7,7,0
8,9,7,7,0
7,9,7,6,1
8,9,7,7,0
0,4,7,7,0
0,9,7,7,1
0,9,6,7,1
8,9,8,7,0
8,9,7,7,0
0,0,8,9,0
0,9,7,7,1
7,0,7,3,1
7,6,7,6,1
0,9,7,7,0
8,9,7,7,0
0,9,6,7,2
7,9,6,6,1
0,9,7,7,0
0,9,7,7,0
8,9,7,7,0
8,9,7,7,0
0,9,7,7,1
0,9,6,7,2
0,8,7,7,1
0,9,7,7,1
0,9,7,7,1
8,9,7,7,0
8,9,7,7,0
0,9,5,7,2
0,0,8,9,0
8,9,8,7,0
8,9,7,7,0
8,9,7,7,0
7,9,7,6,1
0,9,6,7,1
8,9,7,7,0
0,9,7,7,1
7,9,7,6,1
0,4,7,8,0
0,0,7,9,0
7,7,7,6,1
7,0,7,5,1
0,0,8,9,0
0,9,7,7,1
7,9,7,6,1
0,0,7,9,0
8,9,7,7,0
8,9,7,7,0
