member_0,member_1,member_2,member_3,member_4
7,0,7,3,3
7,9,7,3,1
0,0,7,3,3
7,9,7,8,1
9,9,7,8,0
9,0,7,8,0
9,0,7,8,0
9,0,7,3,0
9,0,7,3,0
7,0,7,3,3
7,8,7,8,1
9,0,7,8,0
9,9,7,8,0
9,0,7,3,0
9,9,7,8,0
9,0,7,8,0
9,9,7,8,0
9,0,7,3,0
9,9,7,8,0
9,9,7,8,0
7,9,7,8,1
7,9,7,8,1
9,0,7,8,0
9,0,7,3,0
9,9,7,8,0
9,0,7,8,0
5,9,8,8,0
9,9,7,8,0
7,9,7,3,1
9,9,7,8,0
7,9,7,3,1
9,0,7,8,0
5,9,8,8,0
9,0,7,8,0
9,0,7,8,0
7,0,7,3,3
7,9,7,3,1
7,0,7,3,3
0,0,7,3,3
7,9,7,8,1
9,9,7,8,0
7,9,7,8,1
7,9,7,8,1
5,8,8,8,0
7,9,7,8,1
9,0,7,3,0
9,0,7,3,0
7,0,7,3,3
7,0,7,3,3
9,9,7,8,0
0,0,7,3,3
9,9,7,8,0
9,0,7,8,0
7,0,7,3,3
5,9,8,8,0
0,0,7,3,3
9,0,7,8,0
7,9,7,3,1
5,9,8,8,0
8,0,7,3,3
0,0,7,3,3
9,0,7,8,0
9,0,7,3,0
9,4,7,8,0
9,0,7,8,0
5,9,8,8,0
7,0,7,3,3
7,6,7,8,1
7,9,7,8,1
9,9,7,8,0
9,0,7,8,0
5,9,8,8,0
9,9,7,8,0
5,9,8,8,0
7,0,7,3,3
7,9,7,8,1
7,0,7,3,3
5,9,8,8,0
0,0,7,3,3
7,9,7,8,1
5,9,8,8,0
9,9,7,8,0
9,9,7,8,0
9,9,7,8,0
0,0,7,3,3
9,9,7,8,0
5,9,8,8,0
0,0,7,3,3
7,9,7,8,1
9,0,7,8,0
0,0,7,3,3
7,0,7,3,3
9,0,7,8,0
7,9,7,3,1
9,0,7,3,0
9,9,7,8,0
7,0,7,3,3
7,9,7,8,1
7,0,7,3,3
9,0,7,8,0
9,0,7,8,0
9,0,7,8,0
7,0,7,3,3
9,9,7,8,0
7,9,7,8,1
9,0,7,8,0
0,0,7,3,3
7,9,7,8,1
7,7,7,8,1
7,0,7,3,3
7,9,7,8,1
7,0,7,3,3
9,9,7,8,0
9,9,7,8,0
9,0,7,8,0
7,9,7,8,1
9,9,7,8,0
7,9,7,8,1
7,9,7,8,1
7,9,7,8,1
7,0,7,3,3
7,9,7,3,1
9,0,7,8,0
9,0,7,3,0
9,9,7,8,0
7,9,7,8,1
5,9,8,8,0
7,0,7,3,3
7,9,7,8,1
7,0,7,3,3
9,0,7,8,0
9,0,7,8,0
7,9,7,8,1
7,9,7,8,1
0,0,7,3,3
9,9,7,8,0
9,9,7,8,0
7,0,7,3,3
9,9,7,8,0
7,9,7,3,1
9,9,7,8,0
7,0,7,3,3
0,0,7,3,3
9,9,7,8,0
9,0,7,8,0
9,9,7,8,0
7,9,7,3,1
0,0,7,3,3
5,9,8,8,0
7,9,7,3,1
9,0,7,8,0
9,9,7,8,0
9,0,7,3,0
9,9,7,8,0
7,0,7,3,3
9,0,7,8,0
7,9,7,3,1
7,0,7,3,3
7,9,7,3,1
9,0,7,3,0
0,0,7,3,3
0,0,7,3,3
9,0,7,8,0
9,0,7,3,0
7,0,7,3,3
7,0,7,3,3
5,9,8,8,0
9,9,7,8,0
0,0,7,3,3
9,0,7,8,0
9,9,7,8,0
0,0,7,3,3
9,0,7,8,0
9,0,7,8,0
9,0,7,8,0
7,7,7,8,1
9,0,7,3,0
7,0,7,3,3
9,0,7,8,0
5,9,8,8,0
5,9,8,8,0
7,9,7,8,1
7,9,7,8,1
0,0,7,3,3
9,0,7,3,0
9,0,7,8,0
0,0,7,3,3
7,9,7,8,1
7,0,7,3,3
7,9,7,3,1
9,9,7,8,0
9,0,7,8,0
9,0,7,8,0
9,9,7,8,0
9,9,7,8,0
7,9,7,8,1
9,0,7,8,0
5,7,8,8,0
9,0,7,8,0
7,9,7,8,1
7,9,7,8,1
9,0,7,8,0
9,0,7,8,0
9,0,7,8,0
5,9,8,8,0
0,0,7,3,3
7,0,7,3,3
9,0,7,8,0
9,0,7,8,0
9,0,7,8,0
9,9,7,8,0
8,0,7,3,3
0,0,7,3,3
9,9,7,8,0
9,0,7,3,0
7,0,7,3,3
7,0,7,3,3
7,0,7,3,3
8,0,7,3,3
9,0,7,8,0
5,9,8,8,0
7,9,7,8,1
9,0,7,8,0
9,9,7,8,0
9,9,7,8,0
0,0,7,3,3
7,9,7,8,1
9,0,7,8,0
5,9,8,8,0
7,9,7,8,1
7,9,7,3,1
9,9,7,8,0
9,9,7,8,0
9,9,7,8,0
5,9,8,8,0
0,0,7,3,3
9,0,7,8,0
9,0,7,8,0
0,0,7,3,3
0,0,7,3,3
9,0,7,3,0
8,0,7,3,3
0,0,7,3,3
9,9,7,8,0
7,0,7,3,3
9,0,7,8,0
9,9,7,8,0
0,0,7,3,3
7,9,7,3,1
7,0,7,3,3
7,9,7,8,1
7,0,7,3,3
9,0,7,8,0
0,0,7,3,3
7,0,7,3,3
9,9,7,8,0
5,9,8,8,0
7,9,7,8,1
0,0,7,3,3
9,0,7,8,0
9,0,7,8,0
7,9,7,8,1
9,0,7,3,0
7,9,7,8,1
7,0,7,3,3
7,9,7,8,1
9,0,7,8,0
9,9,7,8,0
9,0,7,3,0
9,0,7,3,0
5,9,8,8,0
7,9,7,3,1
7,0,7,3,3
7,9,7,3,1
9,9,7,8,0
7,0,7,3,3
0,0,7,3,3
9,0,7,8,0
9,9,7,8,0
9,9,7,8,0
9,9,7,8,0
7,9,7,8,1
0,0,7,3,3
9,0,7,8,0
0,0,7,3,3
9,9,7,8,0
9,0,7,8,0
9,0,7,8,0
7,0,7,3,3
7,9,7,8,1
9,0,7,8,0
9,0,7,3,0
7,9,7,3,1
9,9,7,8,0
9,0,7,8,0
9,0,7,8,0
9,9,7,8,0
7,9,7,8,1
7,9,7,3,1
0,0,7,3,3
5,9,8,8,0
9,0,7,8,0
0,0,7,3,3
7,9,7,8,1
9,0,7,8,0
5,9,8,8,0
9,9,7,8,0
5,9,8,8,0
7,0,7,3,3
7,0,7,3,3
9,0,7,8,0
9,0,7,8,0
7,9,7,8,1
5,9,8,8,0
5,9,8,8,0
7,9,7,8,1
9,0,7,8,0
9,0,7,8,0
9,0,7,8,0
7,9,7,8,1
9,9,7,8,0
9,0,7,8,0
7,9,7,3,1
7,0,7,3,3
0,0,7,3,3
9,0,7,8,0
9,0,7,8,0
0,0,7,3,3
9,0,7,8,0
5,9,8,8,0
9,0,7,8,0
0,0,7,3,3
9,0,7,8,0
7,0,7,3,3
9,0,7,8,0
9,0,7,8,0
0,0,7,3,3
0,0,7,3,3
5,9,8,8,0
9,0,7,8,0
0,0,7,3,3
9,0,7,8,0
9,9,7,8,0
0,0,7,3,3
9,0,7,8,0
9,0,7,8,0
7,0,7,3,3
0,0,7,3,3
7,9,7,8,1
9,0,7,8,0
7,9,7,3,1
9,0,7,8,0
9,0,7,8,0
9,0,7,8,0
9,0,7,8,0
0,0,7,3,3
9,0,7,8,0
7,0,7,3,3
7,9,7,8,1
9,0,7,8,0
7,9,7,8,1
7,0,7,3,3
9,0,7,8,0
7,0,7,3,3
9,0,7,8,0
9,0,7,8,0
9,0,7,3,0
9,9,7,8,0
7,9,7,8,1
9,0,7,8,0
9,9,7,8,0
9,0,7,8,0
9,0,7,3,0
7,7,7,8,1
0,0,7,3,3
7,9,7,3,1
0,0,7,3,3
9,0,7,8,0
9,0,7,3,0
7,0,7,3,3
9,0,7,8,0
5,9,8,8,0
9,9,7,8,0
9,0,7,8,0
9,9,7,8,0
