member_0,member_1,member_2,member_3,member_4
6,0,4,4,0
7,3,4,4,0
7,8,8,3,5
6,0,7,9,9
6,0,4,6,0
7,9,8,2,5
7,9,8,3,5
7,9,8,1,5
6,0,4,6,0
7,3,4,4,0
7,3,4,4,0
6,0,4,4,0
8,9,8,2,4
7,4,7,4,8
7,9,8,2,5
7,9,8,2,5
7,9,8,3,5
6,0,4,6,0
6,1,4,4,0
7,9,8,3,5
7,4,7,4,9
8,4,4,4,0
7,3,4,4,0
7,2,4,4,0
7,3,4,4,0
7,9,8,0,5
6,0,7,9,9
7,9,8,2,5
7,3,4,4,0
6,0,7,7,9
6,0,4,4,0
8,9,8,1,4
6,0,4,6,0
6,0,4,5,0
8,9,8,0,4
6,0,4,5,0
7,9,8,0,5
6,0,7,8,9
7,9,8,1,4
7,3,7,4,9
8,9,8,0,4
6,0,4,9,0
7,3,4,4,0
7,9,8,3,5
6,0,7,6,9
7,3,4,4,0
7,9,8,1,5
6,0,4,8,0
7,9,8,0,5
7,9,8,1,5
6,0,7,5,9
7,9,8,0,5
6,0,4,5,0
7,9,8,3,5
8,9,8,0,5
7,8,8,3,5
7,8,8,3,5
6,0,7,9,9
6,0,4,9,0
7,8,8,3,5
7,6,7,4,5
7,9,8,3,5
6,0,4,4,0
7,9,8,2,5
7,9,8,2,5
7,9,8,2,5
6,1,4,4,0
7,9,8,3,5
7,3,4,4,0
8,9,8,0,4
8,9,8,0,3
6,0,4,9,0
8,9,8,0,3
6,0,4,5,0
7,9,8,3,5
7,9,8,2,5
7,9,8,3,5
7,9,8,0,5
6,2,7,4,9
7,9,8,3,5
6,0,4,5,0
7,9,8,0,5
6,0,4,5,0
6,0,4,9,0
7,9,8,3,5
7,9,8,3,5
7,9,8,0,5
7,9,8,3,5
7,9,8,0,5
6,0,4,4,0
6,0,4,4,0
6,0,4,4,0
6,1,4,4,0
7,9,8,2,5
7,9,8,3,5
7,9,8,3,5
6,0,4,8,0
7,9,8,3,5
8,9,8,1,4
7,9,8,3,5
6,2,7,5,6
7,9,8,2,5
7,3,4,4,0
7,2,4,4,0
7,9,8,2,4
6,0,7,6,9
7,9,8,0,5
7,9,8,3,5
6,0,7,6,0
7,9,8,2,4
7,9,8,3,5
8,9,8,2,4
7,2,4,4,0
7,9,8,0,5
8,9,8,0,5
7,9,8,3,5
7,9,8,2,5
8,9,8,0,3
6,1,4,4,0
7,9,8,3,5
7,9,8,3,5
6,0,4,6,0
7,2,4,4,0
7,9,8,1,5
6,0,7,9,9
7,3,4,4,0
7,3,4,4,0
7,3,4,4,0
7,9,8,3,5
6,1,4,4,0
6,0,7,6,6
7,3,4,4,0
7,9,8,3,5
6,0,7,7,9
7,9,8,3,5
6,0,7,6,0
7,9,8,0,5
8,9,8,0,9
7,9,8,2,5
6,0,4,4,0
7,9,8,2,5
6,0,7,9,9
6,0,4,4,0
7,9,8,3,5
7,9,8,3,5
7,9,8,2,5
6,0,7,6,9
7,9,8,0,5
6,0,4,6,0
6,0,4,4,0
7,9,8,3,5
6,0,7,5,9
7,9,8,0,5
7,9,8,2,5
7,9,8,0,5
7,9,8,1,4
7,9,8,1,5
7,9,8,3,5
7,9,8,3,5
6,0,7,6,4
7,3,7,4,9
6,0,7,7,9
7,9,8,1,5
8,9,8,0,4
