member_0,member_1,member_2,member_3,member_4
1,0,4,3,0
1,0,5,3,7
1,0,4,3,0
5,5,5,3,0
2,1,5,3,7
0,0,6,3,7
0,0,6,3,7
1,0,4,3,0
6,5,5,3,0
1,1,5,3,7
2,1,6,3,7
2,0,5,3,7
6,5,5,3,7
1,0,5,3,7
6,5,5,3,7
2,1,5,3,7
5,1,4,4,1
1,0,4,3,0
6,5,5,3,7
1,0,5,3,7
2,2,5,3,7
1,5,5,3,7
1,0,4,3,0
1,0,5,3,7
5,0,4,4,7
5,2,6,3,7
2,1,4,4,3
1,0,4,3,0
1,0,4,3,0
1,0,5,3,7
0,0,6,3,7
1,0,4,3,0
1,5,5,3,0
1,5,5,3,7
2,1,4,4,7
2,1,4,3,6
0,0,4,3,0
2,1,5,3,7
1,0,4,3,0
2,1,4,4,4
2,1,5,4,7
1,0,5,3,7
2,1,5,4,7
0,0,5,3,7
1,0,4,3,0
2,0,6,4,7
5,0,4,4,7
2,1,5,3,7
2,1,5,3,7
5,0,4,3,0
1,0,6,3,7
1,0,5,3,7
2,1,5,3,7
1,0,4,3,0
1,0,4,3,0
1,0,4,3,0
5,0,4,4,0
1,0,6,3,7
2,1,6,4,7
5,1,4,4,0
1,0,4,3,0
1,0,4,3,0
1,0,4,3,0
6,5,5,3,7
0,0,6,3,7
5,0,6,3,7
5,0,6,4,7
1,0,4,3,0
0,0,4,3,0
2,1,6,3,7
5,0,4,4,0
5,1,4,3,4
5,0,4,4,0
2,1,6,4,7
1,0,4,3,0
5,5,6,3,7
1,1,5,3,7
2,2,4,3,7
2,1,5,3,7
1,0,5,3,7
1,0,4,3,0
2,1,5,3,7
2,1,5,3,7
1,0,5,3,7
1,0,4,3,0
2,1,4,4,0
5,1,6,4,7
5,5,5,4,7
1,0,4,3,0
5,2,4,3,7
5,0,4,3,0
1,0,4,3,0
1,0,4,3,0
1,0,4,3,0
0,0,4,3,0
2,1,4,3,1
1,0,4,3,0
5,0,4,4,1
1,0,4,3,0
1,0,4,3,0
2,1,5,3,7
2,1,5,3,7
5,1,4,4,4
5,0,6,3,7
1,5,5,3,7
1,0,4,3,0
0,0,4,3,0
5,1,4,3,4
5,1,4,3,2
1,0,4,3,0
1,0,4,3,0
1,0,4,3,0
1,0,6,3,7
1,0,4,3,0
5,1,5,4,7
1,0,5,3,7
1,0,4,3,0
5,0,4,3,0
1,0,4,3,0
2,1,5,3,7
2,1,5,4,7
1,0,4,3,0
2,1,4,3,5
2,1,4,3,1
1,0,4,3,0
1,5,5,3,7
2,1,4,3,7
1,0,5,3,7
2,1,4,3,7
2,1,5,3,7
1,0,4,3,0
5,1,4,3,6
1,0,4,3,0
5,1,4,4,1
4,1,6,4,7
0,0,6,3,7
1,1,4,3,0
1,0,4,3,0
1,0,4,3,0
0,0,5,3,7
2,0,5,3,7
1,0,5,3,7
0,0,6,3,7
1,0,6,3,7
2,1,4,3,7
2,1,5,3,7
2,1,5,3,7
2,1,6,3,7
1,0,4,3,0
2,1,4,3,6
1,0,5,3,7
1,0,4,3,0
2,1,4,3,7
1,0,4,3,0
1,0,4,3,0
5,1,4,3,4
1,0,4,3,0
5,1,4,4,0
1,0,4,3,0
1,0,6,3,7
1,0,4,3,0
1,0,4,3,0
2,1,5,3,7
4,2,4,3,7
1,0,4,3,0
2,1,4,4,5
1,0,4,3,0
1,0,5,3,7
2,1,5,3,7
2,1,4,4,0
1,0,6,3,7
1,0,4,3,0
1,0,5,3,7
1,0,4,3,0
2,2,6,3,7
6,5,5,3,7
1,0,5,3,7
1,0,6,3,7
0,0,4,3,0
1,0,5,3,7
2,1,5,3,7
2,1,4,4,7
1,0,5,3,7
6,5,5,3,2
1,0,4,3,0
5,0,4,4,0
5,5,6,4,7
1,0,5,3,7
5,5,6,3,7
2,0,4,3,0
2,1,4,3,7
1,0,5,3,7
1,0,5,3,0
1,0,5,3,7
1,0,4,3,0
1,0,5,3,7
1,0,4,3,0
5,0,4,3,0
2,1,5,3,7
1,0,5,3,0
6,0,4,3,0
5,0,4,3,0
1,0,4,3,0
1,0,6,3,7
5,1,6,4,7
1,0,4,3,0
0,0,5,3,7
1,0,5,3,7
1,0,5,3,7
6,5,6,3,0
0,0,6,3,7
1,5,5,3,7
2,0,4,4,0
2,1,5,4,7
1,0,4,3,0
1,0,5,3,7
1,0,5,3,7
5,0,4,3,0
5,0,4,3,0
1,0,5,3,7
2,1,5,4,7
4,2,4,3,7
1,0,5,3,7
1,0,4,3,0
2,1,5,3,7
1,0,4,3,0
0,0,5,3,7
1,5,5,3,0
1,0,4,3,0
2,1,4,3,4
2,1,5,3,7
5,5,5,3,0
5,0,6,3,7
1,5,5,3,7
1,0,4,3,0
