member_0,member_1
502.25,-609.0
-46982.25,2277.3999999999996
602.5,-644.0
-23369.000000000073,4238.0
502.25,-609.0
-5217.0,2506.6000000000004
-2155.0,1132.6666666666665
-79543.0,4103.5
-4466.071428571422,466.33333333333337
571.25,-596.0
149.0,-12.0
354.25,-641.0
433.25,-622.0
-73600.5,3798.6000000000004
-19048.25,1370.0
666.25,-562.0
359.25,-638.0
-3347.0,471.28571428571433
-11824143.75,5524.799999999999
726.5,-628.0
473.5,-663.0
-95623.33333333358,2803.0
526.5,-511.0
-387946.0,4202.2
645.25,-580.0
537.6666666666662,-366.0
524.0,-434.0
-2265.0,2403.8
655.25,-457.0
349.25,-644.0
211.5,64.4
526.25,-356.79999999999995
-5913.6666666666515,1100.0
349.25,-644.0
-1881.25,360.0
-1423.6666666666629,-13.0
477.0,-547.0
497.25,-612.0
645.25,-580.0
-13870.000000000036,5489.799999999999
-86653.2857142855,2295.0
497.25,-612.0
-10075.5,806.0
2458.0,112.6
-22937.5,1787.8000000000002
-5686.5,597.8
502.25,-609.0
581.25,-590.0
-80601.00000000029,3860.3999999999996
423.25,-628.0
234.5,-395.0
-11041.5,4508.799999999999
476.0,-611.0
-21554.0,586.3333333333333
497.25,-612.0
639.0,-509.0
-201812.75,7152.0
266.166666666667,-445.0
349.25,-644.0
433.25,-622.0
-35648.5,1527.8000000000002
-35922.5,3679.6000000000004
502.25,-609.0
-949405.1666666686,2111.0
484.75,-470.33333333333337
483.5,-657.0
349.25,-644.0
450.0,-511.0
-135539.66666666706,7645.0
772.0,-469.0
497.25,-612.0
438.75,-603.0
359.25,-638.0
303.0,-552.0
-3454575.25,3208.8888888888887
-122757.33333333358,2376.2
-62518.499999999854,5535.200000000001
-28738.666666666606,2113.4
-5122.3333333333485,650.5
354.25,-602.0
-594888.9999999977,3493.6000000000004
426.25,-368.79999999999995
-244085.0000000003,3868.6000000000004
-8065.0,1411.8000000000002
502.25,-609.0
502.25,-609.0
359.25,-638.0
850.5,-612.0
423.25,-628.0
-287625.0,7293.799999999999
308.3333333333333,-625.0
554.5,-587.0
397.75,-443.33333333333337
724.25,-561.0
-20122687.999999963,7950.0
-14226.5,3108.0
650.25,-577.0
-6670.3333333333485,1749.4
655.25,-574.0
-338051.00000000116,2817.0
423.25,-628.0
402.0,-624.0
729.25,-558.0
726.5,-628.0
571.25,-596.0
-44574.0,2488.3999999999996
974.5,-557.0
56.0,-396.0
349.25,-644.0
850.5,-534.0
-107970.99999999971,4653.200000000001
255.25,-492.0
-3392563.9999999907,5512.200000000001
502.25,-609.0
507.25,-606.0
