member_0,member_1
-26.0,61.0
5.0,-27.0
-96.57142857142857,113.0
-36.0,42.0
5.0,-27.0
4.0,-21.0
-16.0,11.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
-76.0,94.0
-76.4,59.0
3.5,-25.0
5.0,-27.0
5.0,-27.0
-26.25,57.0
-34.0,67.0
-4.0,14.0
-48.0,67.0
4.0,-24.0
5.0,-27.0
-21.0,39.0
5.0,-27.0
3.5,-25.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
-86.0,62.0
5.0,-23.0
5.0,-27.0
-54.0,75.0
5.0,-27.0
5.0,-27.0
-96.0,110.0
-41.57142857142857,65.0
-76.7,126.0
3.0,-23.0
5.0,-27.0
-66.4,62.0
-96.5,127.0
3.5,-25.0
5.0,-27.0
-76.625,101.0
-56.666666666666664,83.0
-32.666666666666664,73.0
-94.0,72.0
-96.0,87.0
-66.625,106.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
-46.57142857142857,108.0
2.5,-19.0
-46.4,72.0
1.0,-15.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
-96.5,86.0
-96.0,122.0
5.0,-27.0
-96.0,123.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
-76.66666666666667,121.0
1.0,-23.0
5.0,-27.0
-96.7,138.0
-56.7,111.0
5.0,-27.0
5.0,-27.0
-96.7,105.0
5.0,-27.0
-46.25,57.0
5.0,-27.0
5.0,-27.0
-32.7,71.0
-46.4,75.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
-4.5,7.0
5.0,-27.0
-96.7,105.0
5.0,-27.0
5.0,-27.0
-46.7,65.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
-75.5,82.0
2.5,-17.0
-26.0,34.0
-23.0,41.0
5.0,-27.0
3.5,-25.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
-26.5,68.0
5.0,-27.0
-66.66666666666667,46.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
-36.666666666666664,70.0
-23.666666666666668,72.0
4.0,-24.0
1.0,-23.0
2.0,-18.0
-46.57142857142857,45.0
5.0,-27.0
-46.7,80.0
5.0,-27.0
-46.7,85.0
-36.4,65.0
5.0,-27.0
-76.625,107.0
5.0,-27.0
5.0,-27.0
-95.5,101.0
5.0,-27.0
4.0,-21.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
3.5,-25.0
-96.4,81.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
-26.7,56.0
4.0,-22.0
3.5,-25.0
-36.7,71.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
5.0,-27.0
1.0,-23.0
-46.0,73.0
-26.666666666666668,46.0
5.0,-27.0
-6.7,47.0
5.0,-27.0
5.0,-27.0
3.0,-23.0
5.0,-27.0
3.5,-25.0
-46.625,79.0
5.0,-27.0
3.5,-25.0
-96.7,99.0
-11.7,44.0
5.0,-27.0
2.0,-18.0
0.375,-1.0
3.0,-21.0
