member_0,member_1,member_2,member_3,member_4
7,9,8,7,0
7,9,8,7,0
7,0,8,7,0
3,9,6,7,1
6,9,6,6,3
7,9,8,8,0
7,9,8,7,0
7,0,8,7,0
7,0,8,7,0
4,9,8,8,0
7,9,8,7,0
3,9,5,7,3
4,9,8,8,2
7,9,8,8,2
7,0,8,7,0
6,9,6,6,2
6,9,6,7,1
7,9,8,7,0
7,9,8,7,0
7,9,6,6,2
3,9,5,7,3
7,9,8,7,0
7,9,6,7,1
7,9,8,7,1
3,9,5,7,2
6,9,6,6,1
7,0,8,7,0
6,9,6,6,2
7,9,8,7,0
7,9,8,7,0
7,9,5,7,1
4,9,5,7,1
6,9,6,7,1
7,9,8,7,0
7,0,8,7,0
6,9,5,7,0
6,9,6,6,2
7,9,8,8,0
7,9,8,7,0
7,0,8,7,0
6,9,6,6,1
7,9,8,7,0
7,0,8,7,0
3,9,5,7,1
7,0,8,7,0
7,0,8,7,0
7,9,8,7,0
7,9,8,7,0
7,0,8,7,0
7,0,8,7,0
7,9,5,7,3
7,0,8,7,0
7,9,5,7,2
7,9,8,8,0
7,9,8,7,0
7,0,8,7,0
3,9,5,7,0
7,9,5,7,1
3,0,6,7,2
6,9,8,7,0
7,9,6,7,3
6,9,6,6,2
7,9,8,6,0
7,0,8,7,0
6,9,6,6,0
6,9,6,6,2
7,9,8,7,0
7,9,8,8,0
7,9,6,7,0
7,9,8,7,1
3,9,5,7,2
7,9,8,7,2
7,9,8,7,0
7,9,6,7,0
7,9,5,7,0
3,9,8,7,1
6,9,6,7,1
6,9,6,5,2
7,0,8,7,0
7,9,8,7,0
7,9,8,7,0
7,0,8,7,0
7,0,8,7,0
7,9,8,7,1
7,0,8,7,0
6,9,6,6,0
7,0,8,7,0
7,9,8,7,0
7,9,6,7,2
6,9,6,6,0
6,9,6,7,2
7,9,8,7,0
6,9,6,6,1
7,9,6,7,1
7,9,8,7,0
7,0,8,7,0
7,9,8,7,0
3,9,5,7,1
7,9,6,7,1
7,0,8,7,0
7,9,8,7,0
3,9,6,7,2
7,9,5,7,1
7,9,6,6,3
6,9,6,6,2
7,9,8,7,0
7,0,8,7,0
7,9,8,7,0
3,9,6,7,3
7,9,8,7,0
6,9,5,6,0
7,9,8,7,1
6,9,6,7,2
6,9,6,6,0
6,9,6,6,0
7,9,8,8,1
7,9,6,7,4
7,9,8,8,0
7,9,5,7,2
7,9,8,7,0
7,9,6,7,0
7,9,8,7,0
6,9,6,6,1
7,0,8,7,0
7,9,5,7,0
7,9,8,7,0
7,9,5,7,0
7,9,5,7,0
6,9,6,6,1
7,9,6,7,1
7,9,8,8,0
7,9,8,7,0
3,9,5,7,3
7,9,6,7,0
7,9,6,7,1
7,9,8,7,0
7,9,6,7,3
6,9,6,6,0
7,9,8,7,0
6,0,6,7,0
6,9,5,7,0
3,9,6,7,3
7,0,8,7,0
7,9,8,7,0
7,9,8,7,0
7,9,6,7,1
7,9,6,7,0
7,9,6,7,2
7,0,8,7,0
7,9,8,7,0
7,9,8,7,0
6,9,6,5,3
7,0,8,7,0
7,9,5,7,0
7,9,8,7,0
7,9,8,7,0
3,9,6,7,2
6,9,6,4,0
3,9,8,8,1
7,0,8,7,0
7,9,6,7,2
7,9,8,7,2
7,9,8,8,0
7,9,8,8,0
3,9,5,7,2
7,9,8,7,0
7,0,8,7,0
7,0,8,7,0
7,9,6,7,0
3,9,5,7,2
7,9,5,7,2
7,9,6,7,0
7,9,8,7,2
3,9,6,7,2
6,9,6,6,1
7,9,8,7,0
7,9,6,6,2
7,9,6,7,0
7,9,5,7,2
7,9,8,7,0
7,9,8,8,2
7,9,8,7,0
7,9,8,7,1
7,9,5,7,0
7,0,8,7,0
7,9,8,7,0
7,9,6,7,2
6,9,6,5,2
6,9,6,6,2
7,9,8,6,0
7,9,8,7,0
7,9,8,7,0
7,9,8,7,0
7,9,8,8,0
6,9,6,6,2
7,9,5,7,1
4,9,8,7,0
7,9,8,7,0
7,0,8,7,0
7,0,8,7,0
7,0,8,7,0
7,9,8,7,0
7,9,8,8,1
7,9,8,7,0
7,9,5,7,0
7,9,8,7,0
7,0,8,7,0
7,9,8,7,0
7,9,8,7,1
7,0,8,7,0
7,9,5,7,0
7,9,8,7,0
7,0,8,7,0
7,0,8,7,0
7,9,8,8,2
7,0,8,7,0
7,9,8,7,0
7,0,8,7,0
7,9,6,6,2
7,0,8,7,0
7,9,8,7,0
7,9,8,7,0
7,9,8,7,1
7,9,8,7,0
3,9,6,7,3
6,9,8,7,0
7,9,8,7,0
4,9,5,8,3
7,0,8,7,0
7,9,6,7,1
3,9,6,7,3
6,9,6,7,0
7,0,8,7,0
6,9,6,6,1
7,9,5,7,0
7,9,8,6,0
7,9,6,6,1
6,9,6,6,2
7,0,8,7,0
7,0,8,7,0
6,9,6,3,0
6,9,6,7,0
7,9,8,7,0
7,9,8,7,0
7,9,6,7,1
4,9,5,8,1
6,9,6,7,0
7,9,8,7,1
3,9,6,7,3
7,9,8,7,0
7,9,8,8,0
7,9,6,7,0
7,0,8,7,0
7,0,8,7,0
4,9,8,8,0
7,9,8,7,0
7,9,8,7,0
7,0,8,7,0
7,9,8,7,0
7,0,8,7,0
7,0,8,7,0
4,9,8,8,0
7,9,6,6,1
7,9,6,7,1
7,9,8,7,0
7,9,5,7,2
6,9,6,7,0
7,9,6,7,2
3,9,8,8,0
3,9,5,7,2
7,9,8,7,0
6,9,6,6,2
6,9,6,6,2
7,9,8,7,0
7,9,6,7,2
6,9,6,6,2
7,9,8,8,0
7,9,8,7,0
7,9,6,7,2
6,9,8,7,0
7,9,8,7,1
7,9,6,6,2
7,9,8,6,0
7,9,8,7,0
7,9,8,7,0
7,9,8,7,0
6,9,6,6,3
7,9,8,7,0
7,9,8,8,1
3,9,6,7,3
7,0,6,7,0
4,9,8,7,0
6,9,6,6,1
7,9,8,7,0
7,0,8,7,0
7,9,5,7,0
3,9,6,7,2
7,0,8,7,0
7,9,6,7,2
7,9,5,7,0
3,9,5,7,2
7,9,8,7,0
7,9,8,7,0
7,9,8,7,0
3,9,6,6,3
7,3,8,7,0
7,9,8,7,0
6,9,6,7,2
4,9,5,8,2
3,9,6,7,1
7,9,8,7,0
7,9,8,7,1
