member_0,member_1
inf,-121.83333333333334
-14.8,-26.0
,-80.08333333333334
-160.8,-91.66666666666666
177.0,-96.33333333333334
,-inf
inf,-67.0
,40.0
-inf,-11.0
inf,-67.0
,-15.833333333333336
-17.799999999999997,-76.5
inf,-98.5
,-50.5
,-53.5
120.5,-64.0
-inf,-128.88888888888889
,-182.55555555555554
187.4,-109.0
-inf,-38.0
,-54.5
-inf,-101.33333333333334
,-30.833333333333336
,-32.333333333333336
,-141.33333333333334
,-46.5
inf,-144.31746031746033
-inf,101.0
,-5.000000000000002
inf,-79.33333333333334
,-82.83333333333334
inf,-94.65079365079364
-inf,-84.0
-inf,-14.5
,17.5
-inf,-43.0
38.5,-58.5
,-46.5
inf,-122.75
-inf,-84.0
42.8,-107.08333333333334
,-150.33333333333334
inf,22.0
323.0,-109.5
inf,-47.0
10.599999999999994,-49.333333333333336
,-52.833333333333336
,-51.833333333333336
120.5,-64.0
,-30.833333333333336
10.599999999999994,-49.333333333333336
,-102.55555555555556
inf,-57.0
inf,-94.65079365079364
inf,-67.0
inf,-94.65079365079364
,inf
inf,-45.0
,-97.0
,-99.33333333333334
,-40.5
