member_0,member_1
3.497751798561151,-3.5
,-3.5
,-2.5
,-inf
,-1.5
0.0,-inf
,-2.5
,-inf
-inf,-3.5
,-1.5
,-1.0
,-inf
,-3.0
,-7.0
,-2.5
,-5.5
,-2.5
,0.0
,-0.5
10.999999999999998,-3.0
,-0.5
,-inf
-inf,2.5
,-2.5
-inf,-0.5
,-3.5
,-9.0
,-inf
,-0.5
,-7.0
,-1.0
-inf,0.5
,-inf
,-4.0
10.999999999999998,-3.0
,-1.5
,-2.5
,-9.0
,-1.0
,-6.5
,-inf
-inf,2.5
,-2.5
,-inf
,-11.0
,-4.0
0.0,-inf
,-1.5
-inf,0.5
7.2963197969543145,-6.0
,-1.5
,-3.5
,-1.0
,-6.5
-2.8018433179723505,-3.0
,-1.0
,-1.0
,-1.5
,-2.5
,-1.5
,-1.5
