member_0,member_1
,-inf
,-inf
,-76.0
-inf,
inf,-inf
,-90.20000000000002
,
,-inf
inf,-inf
-inf,-54.58333333333334
,
-inf,-28.75
-inf,
-inf,-361.53333333333364
,-inf
,-inf
,-inf
,-inf
,-97.40000000000003
16.542968749999996,-369.11666666666713
inf,
,-40.71428571428572
,-149.0
0.0,-inf
,-121.0
-inf,-7.0
-7.161458333333333,283.5
inf,-inf
inf,-inf
,-inf
16.542968749999996,-369.11666666666713
inf,-19.5
,-323.66666666666634
,-inf
,-68.6
,-91.92424242424241
,
inf,-inf
,-73.84999999999998
,-inf
,-inf
,-inf
,-93.0
inf,
inf,-inf
-inf,
,-97.59999999999997
,-inf
,-inf
7.519531249999999,inf
inf,-inf
,
,
,-97.0
,
inf,-inf
-inf,
inf,-inf
,
inf,-101.0
,
