member_0,member_1
inf,-inf
-inf,-inf
146.5569885361552,-882.6666666666666
146.5569885361552,-882.6666666666666
inf,-547.0
,-inf
,-1654.0
,-inf
,-691.0
inf,-inf
,-1553.5
,
,-403.0
,
inf,-inf
,-inf
,52.5
,-136.5
-inf,-1.5
,-inf
,-406.0
-inf,inf
,-inf
,-inf
,56.5
,56.5
,-inf
,-406.0
,-30.0
,-107.33333333333334
25.122574955908284,-inf
-inf,40.5
inf,-inf
,395.5
,-inf
inf,-inf
,-inf
30.0354938271605,-inf
,
-inf,-297.0
inf,-inf
inf,-880.5
inf,-inf
,-87.0
-inf,1738.0
-inf,-inf
,-inf
inf,-83.5
,-inf
,-inf
,
inf,-inf
,
inf,-inf
,-1339.0
,245.5
-inf,192.0
,-inf
-inf,-inf
,395.5
inf,-inf
