member_0,member_1,member_2,member_3,member_4
0,8,7,0,5
0,0,7,0,6
9,8,7,0,0
9,8,8,0,4
0,0,6,0,6
9,7,7,1,7
9,0,8,0,2
9,0,7,0,7
0,7,5,0,6
9,8,8,9,7
9,0,8,0,0
9,9,7,7,7
9,8,8,0,0
9,0,8,0,1
0,8,9,0,4
0,8,8,0,3
0,9,0,0,6
0,8,7,0,6
0,0,6,0,6
0,8,8,0,3
9,8,8,0,4
0,8,7,0,5
0,0,7,0,7
9,0,8,0,0
0,0,7,0,9
9,8,7,0,0
0,0,7,0,5
9,8,8,0,4
0,9,6,0,6
0,9,4,0,6
9,0,8,0,1
9,0,7,8,7
0,8,7,0,8
0,8,8,0,1
0,0,6,0,6
9,0,7,0,5
9,0,8,0,0
9,0,7,0,0
0,7,7,5,6
0,0,7,0,3
0,8,7,0,4
0,8,6,0,9
0,8,6,0,9
9,0,7,2,7
9,7,7,7,7
0,0,6,0,6
9,8,7,9,2
0,0,6,0,6
0,8,8,0,0
9,7,7,2,7
0,0,6,0,6
0,8,8,0,1
9,9,7,0,7
9,9,7,0,7
0,0,7,0,4
9,0,7,0,0
0,8,8,0,3
0,7,7,0,7
9,8,8,0,0
0,8,7,0,4
9,8,8,0,4
0,0,5,0,6
9,8,8,0,4
0,0,7,2,7
0,0,6,0,6
0,7,8,9,6
0,0,7,0,5
9,9,7,0,7
0,8,8,0,3
0,0,7,0,7
9,7,7,9,7
0,7,6,0,6
0,9,5,0,6
9,0,7,0,7
0,0,6,0,6
9,0,9,0,2
9,0,8,0,2
0,0,6,0,6
0,0,7,9,7
0,0,7,0,5
0,8,7,4,4
9,7,8,9,6
0,8,7,0,0
0,8,7,0,0
9,8,8,0,4
9,8,8,0,3
0,8,8,0,2
9,8,7,9,6
9,9,7,0,7
0,8,7,0,6
0,8,0,0,3
0,0,6,0,6
9,7,7,3,7
9,0,7,0,0
0,8,7,0,3
9,8,7,9,6
0,8,7,0,4
0,0,7,0,7
9,0,8,0,0
0,8,7,0,4
9,8,8,0,0
9,7,7,1,6
0,8,8,0,4
0,0,7,0,7
9,8,7,9,6
0,0,2,0,6
0,0,7,0,9
9,0,8,0,0
0,9,6,0,6
0,0,9,0,3
9,8,8,0,4
0,0,7,9,7
0,0,6,0,6
0,0,5,0,6
9,8,8,0,0
0,0,7,0,7
0,0,5,0,6
0,0,7,0,7
9,7,7,9,7
9,7,7,0,6
0,0,5,0,6
0,0,6,0,6
9,0,7,0,7
9,7,7,9,7
9,0,7,2,7
9,8,8,0,0
9,0,8,0,2
0,8,8,0,3
0,0,7,0,5
0,0,6,0,6
9,9,7,0,7
0,9,6,0,6
0,0,6,0,6
0,8,7,0,6
6,8,8,0,4
0,9,1,0,6
9,7,8,9,6
9,8,8,0,0
0,0,8,0,3
0,0,6,0,6
0,8,7,0,4
0,7,9,0,6
9,7,7,0,7
0,0,7,0,4
9,0,8,0,0
9,0,7,0,0
0,0,7,0,7
0,0,6,0,6
9,0,7,0,7
0,8,6,0,9
9,8,8,0,9
9,0,8,0,0
0,0,5,0,6
9,8,8,0,0
0,9,6,0,6
0,0,5,0,6
0,9,6,0,6
0,9,6,0,6
9,8,8,0,5
9,0,8,0,1
9,8,8,0,1
9,8,7,9,1
0,0,6,4,5
0,8,7,0,5
9,7,7,9,6
0,8,7,0,9
9,7,7,0,7
0,0,6,0,6
0,8,7,0,7
9,8,8,0,4
9,7,7,0,7
9,8,8,0,5
0,7,6,0,6
0,0,6,0,9
0,0,6,0,6
0,8,7,0,4
0,7,9,1,6
9,8,8,0,4
9,7,7,9,6
0,8,7,0,4
9,0,7,0,4
0,8,7,0,4
0,9,6,0,6
9,7,8,9,7
0,8,6,3,5
0,8,7,0,9
0,0,6,0,6
9,8,8,0,2
9,8,8,0,0
0,8,8,0,9
0,0,7,0,9
0,7,7,0,6
9,8,8,0,0
0,8,7,0,5
9,8,8,0,7
9,9,7,0,7
9,0,7,0,0
0,0,6,3,6
9,7,7,7,7
0,0,5,0,6
0,0,9,0,3
0,0,6,0,6
9,0,8,0,0
9,8,8,0,5
0,8,8,0,5
0,0,6,0,6
0,8,8,0,2
0,7,5,0,6
9,7,8,7,7
0,8,8,0,3
0,8,8,0,3
0,0,7,0,8
9,9,7,0,7
0,0,6,0,5
9,7,8,9,6
9,0,8,0,1
9,1,7,0,0
0,9,7,0,7
9,9,7,0,7
0,8,7,0,4
0,8,6,0,9
0,0,0,0,6
9,8,8,0,9
0,8,7,0,4
9,8,8,0,0
9,7,8,1,6
9,0,9,0,3
0,8,7,0,6
0,8,8,0,3
9,7,9,0,6
9,0,7,0,1
0,0,6,0,6
0,0,6,0,6
0,8,7,0,5
9,0,7,0,9
9,8,8,0,0
0,8,7,0,6
0,8,6,9,4
9,0,7,0,0
9,0,7,0,0
9,8,8,0,0
9,8,8,0,5
9,0,7,0,5
0,8,7,0,4
9,0,7,0,7
9,7,7,6,6
9,8,8,0,0
9,0,7,9,7
0,8,8,0,4
9,8,8,0,9
0,9,5,0,6
9,0,7,0,7
9,0,7,0,0
0,0,6,0,7
9,7,7,3,7
9,8,7,9,6
9,9,7,9,7
0,8,8,0,3
0,8,8,0,3
0,0,6,0,6
0,0,6,0,6
9,7,8,2,7
9,7,7,4,6
9,9,7,9,7
0,9,6,0,6
0,0,6,0,6
9,7,7,9,7
0,8,7,0,4
9,8,8,0,0
9,8,7,0,0
0,7,6,0,6
9,0,7,0,4
0,0,6,0,6
9,8,8,0,8
0,9,5,0,6
0,0,6,3,6
9,8,8,0,9
9,7,8,9,6
9,7,8,5,6
0,9,6,0,6
0,0,6,0,9
0,0,6,0,6
0,8,4,0,3
9,7,7,6,7
9,0,8,0,0
0,0,6,0,6
0,8,7,0,5
9,0,7,0,2
0,9,1,0,6
9,0,7,0,7
0,0,6,0,9
9,0,8,0,0
0,9,6,0,6
9,8,8,0,7
0,9,6,0,6
9,0,7,0,7
0,8,7,0,4
9,8,8,0,6
0,0,4,0,6
0,7,8,0,6
9,8,8,0,2
9,0,8,0,1
0,0,7,0,6
0,0,6,0,6
0,8,7,0,7
0,0,7,0,4
0,8,8,0,4
0,0,6,0,6
9,0,7,0,0
9,0,7,0,9
9,7,8,0,6
0,0,6,0,6
9,0,8,0,0
0,0,6,0,6
9,8,8,0,3
9,7,7,9,7
0,7,0,9,6
0,7,9,1,6
9,7,8,0,7
0,8,6,0,9
9,0,8,0,2
0,8,8,0,3
0,0,6,0,6
0,0,2,0,6
0,0,7,0,4
0,0,6,0,6
9,7,7,1,6
9,0,7,0,7
9,0,8,0,0
9,0,8,0,0
0,8,7,0,7
9,7,8,5,7
0,8,7,0,9
0,0,6,0,6
0,7,7,0,7
0,7,6,0,6
0,8,7,0,7
9,7,7,9,7
9,8,7,0,0
0,0,7,0,5
0,0,7,0,7
0,8,8,0,3
9,7,7,3,7
0,9,6,0,6
0,8,8,0,4
0,0,7,0,5
0,9,6,0,6
0,8,7,0,9
9,9,7,0,7
9,8,8,0,0
0,0,5,0,6
9,0,8,0,2
0,7,0,0,6
0,0,7,6,3
0,9,6,0,6
9,8,8,9,7
0,0,6,0,6
9,0,8,0,2
9,7,6,9,6
0,7,4,0,6
9,0,8,0,0
9,8,7,9,6
9,0,8,0,0
9,0,8,0,0
9,8,8,0,9
9,8,7,9,6
0,0,6,0,7
0,7,8,9,6
0,8,7,0,9
0,0,6,0,6
9,7,8,1,7
9,8,8,9,7
9,0,7,0,0
0,8,8,0,4
0,8,7,0,4
0,0,6,0,8
9,0,7,0,7
9,0,7,0,0
9,7,7,7,7
9,8,8,0,0
9,7,8,7,7
9,8,8,0,9
9,9,7,0,7
9,0,8,0,0
9,8,8,0,9
9,7,7,9,7
9,7,7,0,7
9,0,7,0,7
0,8,7,0,4
9,0,7,3,7
9,7,7,0,7
9,9,7,3,7
0,8,7,0,4
9,0,7,0,0
0,8,7,0,4
9,7,8,5,7
9,8,8,0,0
0,9,7,0,7
9,0,7,0,6
0,8,7,0,4
0,9,6,0,6
0,0,6,0,6
9,7,8,0,6
9,8,8,0,9
0,0,6,0,6
9,0,8,0,6
9,8,8,0,1
0,8,7,0,4
9,7,7,9,7
9,0,7,0,0
9,8,8,0,0
0,0,6,0,9
0,0,8,0,4
0,0,6,0,6
0,8,7,0,5
0,9,6,0,6
9,8,8,0,3
0,8,8,0,3
0,0,7,0,4
9,7,7,7,7
0,0,6,0,6
9,0,7,0,4
9,8,8,0,0
0,0,6,0,9
0,7,9,9,6
0,7,9,3,6
9,0,8,0,0
0,0,6,0,6
9,8,8,0,1
9,0,7,0,8
9,8,8,0,9
0,0,7,0,5
0,8,8,0,3
0,7,6,0,6
0,8,7,0,4
0,0,6,0,6
9,0,7,0,5
0,0,5,0,6
0,0,6,0,9
9,0,8,0,1
9,8,8,0,3
9,8,8,0,0
0,0,6,0,9
0,0,7,0,9
0,8,8,0,1
9,0,8,0,0
9,0,7,0,0
0,0,6,0,6
9,0,8,0,0
9,7,7,5,7
0,8,8,0,1
9,8,8,0,6
9,8,8,0,2
9,0,7,0,0
0,9,6,0,6
9,0,7,0,6
0,8,7,0,5
9,0,7,0,7
0,8,8,0,0
0,8,7,1,3
9,8,8,0,0
0,7,5,0,6
0,0,7,5,7
9,7,7,0,7
9,8,8,0,6
0,0,7,0,5
0,8,7,0,4
0,0,6,0,6
9,8,8,0,9
0,9,6,0,6
0,8,8,0,0
0,8,8,0,2
0,0,6,0,6
0,8,7,0,8
0,8,7,0,4
9,8,7,9,6
9,7,8,1,7
0,8,7,0,6
0,0,6,0,6
9,9,7,3,7
9,8,8,9,7
0,0,6,0,6
0,0,7,0,7
0,0,6,0,6
9,8,8,0,4
9,7,7,3,7
0,9,6,0,6
0,0,6,0,6
0,0,7,0,8
9,7,8,8,7
9,0,7,0,7
9,8,8,0,0
9,8,8,0,0
0,8,6,0,6
9,7,8,0,6
0,8,6,0,9
0,0,6,0,9
9,7,7,0,7
0,0,6,0,6
9,0,7,0,6
9,0,7,0,9
9,8,7,9,6
9,8,8,0,1
0,0,7,5,7
0,7,7,0,7
9,8,8,0,0
0,7,8,6,6
0,8,7,0,8
9,0,8,0,0
0,7,6,0,6
0,0,6,0,9
9,0,7,0,7
0,0,6,0,9
9,0,7,0,2
9,8,7,9,6
0,7,3,0,6
0,9,6,0,6
9,8,5,9,2
9,0,9,0,3
9,8,7,0,1
0,8,7,0,5
9,8,8,0,9
0,8,7,0,4
0,0,6,0,6
0,8,7,0,8
0,0,7,8,7
0,0,6,0,9
0,0,0,0,6
0,8,7,0,7
9,8,8,0,3
0,0,6,0,6
9,0,8,0,4
9,7,7,1,6
9,8,8,0,9
9,0,7,0,7
0,8,7,0,4
9,8,8,0,0
9,7,7,9,6
