member_0,member_1,member_2,member_3,member_4
6,7,7,9,7
0,9,7,0,7
7,9,7,0,6
7,9,7,9,7
0,9,7,0,7
7,9,7,0,6
7,7,7,9,7
0,9,7,0,7
7,9,7,9,5
7,9,7,9,7
8,7,7,7,5
8,9,7,9,5
0,9,7,7,7
8,7,7,5,6
8,7,7,7,6
0,7,7,7,6
7,9,7,9,5
0,9,7,0,7
7,9,7,0,5
8,9,7,6,7
0,7,7,5,6
8,9,7,9,6
0,7,7,6,6
0,9,7,7,6
7,7,7,9,6
0,9,7,0,7
8,9,7,9,7
7,9,7,9,7
9,7,7,9,7
0,9,7,0,7
9,7,7,7,7
7,9,7,9,7
0,7,7,7,6
7,9,7,0,5
7,9,7,9,6
0,9,7,0,7
9,9,7,8,7
8,9,7,2,7
8,9,7,6,7
8,7,7,1,7
8,9,7,7,7
7,7,7,9,7
7,7,7,5,6
0,9,7,0,7
0,9,7,9,7
8,9,7,6,7
8,9,7,6,7
9,7,7,7,7
7,7,7,9,6
0,9,7,0,7
8,7,7,5,7
0,9,7,0,7
8,9,7,0,6
7,7,6,7,7
0,9,7,1,7
8,7,7,9,7
0,7,7,7,7
0,7,6,6,6
9,7,7,7,7
0,7,7,5,5
8,7,7,6,7
8,7,7,6,6
0,7,6,7,6
7,9,7,9,2
9,7,7,9,7
8,7,7,5,7
8,7,7,2,7
0,9,7,0,7
7,9,7,9,5
0,9,7,5,7
8,9,7,9,7
0,7,7,6,6
9,9,7,7,7
7,7,7,9,6
7,7,7,9,6
9,7,7,7,7
7,9,7,2,5
8,9,7,9,7
9,7,7,9,6
7,7,7,9,6
7,9,7,9,6
4,8,6,6,7
7,9,7,9,7
0,9,7,0,7
0,9,7,6,7
5,7,6,7,7
0,7,7,0,4
8,9,7,5,7
7,7,7,9,7
0,7,7,0,5
0,9,7,0,7
0,7,7,8,6
7,7,7,9,7
8,7,7,4,7
0,9,7,0,7
7,9,7,9,7
5,7,6,7,7
7,7,7,9,8
0,9,7,0,7
0,9,7,0,7
7,7,7,9,7
9,7,7,7,7
8,7,7,0,7
7,9,7,9,7
7,9,7,9,7
0,9,7,0,7
0,7,7,6,7
5,7,6,7,8
7,9,7,9,6
0,7,7,8,6
5,8,6,7,7
0,9,7,6,7
8,7,7,3,7
5,7,6,7,8
