member_0,member_1,member_2,member_3,member_4
6,0,5,5,6
0,9,6,0,0
9,1,5,9,0
9,0,5,9,0
6,0,5,0,0
0,9,6,0,0
6,9,5,5,6
0,0,5,5,6
0,9,6,0,1
6,0,5,5,6
9,0,5,6,6
6,9,5,5,6
9,9,6,6,7
0,8,6,0,0
0,0,5,5,6
0,0,6,0,0
0,8,6,9,0
6,4,6,6,6
9,0,5,6,6
0,9,6,0,0
9,9,6,4,1
0,0,5,5,6
7,0,5,6,6
6,0,6,0,1
0,0,5,5,6
0,0,5,5,6
6,0,5,0,1
0,9,6,0,0
0,1,5,2,0
0,0,5,0,1
6,9,6,5,6
6,8,6,5,6
9,0,5,6,6
9,0,5,6,6
0,0,5,0,0
0,0,5,2,0
6,0,5,5,6
9,9,5,6,7
6,4,6,6,7
0,0,5,0,1
7,9,6,6,6
0,9,6,0,0
0,9,6,0,0
7,9,6,9,1
7,9,6,6,6
7,9,6,9,1
7,6,6,6,7
0,0,5,1,0
7,0,5,9,1
6,6,6,6,6
9,0,5,6,6
0,8,6,0,0
0,0,5,5,6
0,9,6,0,0
0,0,5,0,0
7,9,6,9,1
6,0,5,5,6
9,0,5,6,0
7,9,6,9,1
0,0,5,5,6
9,0,5,9,1
9,0,5,9,0
0,0,5,5,6
6,9,5,0,0
0,0,5,0,0
9,0,5,6,6
9,0,5,9,1
6,0,5,5,6
9,0,5,6,6
6,9,5,5,6
0,0,5,0,0
6,7,6,6,6
0,9,6,2,0
7,0,6,6,6
0,8,6,1,0
7,9,6,6,6
9,0,5,6,6
0,0,5,0,0
0,0,5,5,6
7,9,6,9,1
6,5,6,6,7
9,0,5,9,1
0,0,5,6,6
6,5,6,6,6
0,0,5,0,1
0,0,5,5,6
7,6,6,6,6
6,9,5,5,6
7,9,6,6,6
6,0,5,0,0
0,9,6,0,0
6,0,5,0,0
0,9,6,0,0
0,9,6,0,0
0,8,6,0,0
7,0,5,9,1
0,9,6,0,0
7,9,5,6,6
7,0,5,6,6
0,0,5,5,6
9,0,5,6,6
7,8,6,6,6
7,9,6,4,1
0,0,5,5,6
0,9,6,0,0
7,9,6,6,6
7,9,6,9,1
9,1,5,0,0
0,0,5,5,6
6,9,5,5,6
0,0,5,5,6
9,0,5,0,0
6,5,6,6,6
0,0,5,0,0
0,0,5,5,6
7,9,6,6,6
6,9,5,5,6
7,9,6,7,1
6,5,6,6,6
7,9,5,6,0
0,0,5,0,0
7,7,6,6,6
0,0,5,0,1
0,0,5,0,1
