member_0,member_1,member_2,member_3,member_4
0,9,6,4,0
4,9,6,4,0
0,5,6,4,0
0,9,6,4,0
0,6,6,4,0
0,6,6,4,0
4,9,6,4,0
0,6,6,4,6
0,9,6,4,0
0,3,6,4,0
0,6,6,4,0
0,0,6,4,0
0,9,6,4,0
0,9,6,4,0
0,0,6,4,0
0,9,6,4,0
0,0,6,4,0
0,0,6,4,0
0,9,6,4,0
0,0,6,4,0
4,0,6,4,0
3,4,6,4,0
0,9,6,4,0
0,5,6,4,6
0,9,6,4,0
0,9,6,4,0
0,9,6,4,0
4,0,6,4,0
4,5,6,4,0
4,4,6,4,0
0,5,6,4,0
0,5,6,4,0
0,0,6,4,0
3,2,6,0,0
0,9,6,3,0
0,7,6,4,0
0,0,6,0,0
0,9,6,4,0
0,0,6,0,0
0,0,6,3,0
0,7,6,4,6
3,2,6,4,0
0,9,6,4,0
0,9,6,4,0
0,0,6,4,0
4,7,6,4,4
0,9,6,4,0
0,9,6,4,0
0,9,6,3,6
0,0,6,0,0
0,5,6,4,6
0,0,6,4,0
0,9,6,4,0
0,0,6,4,0
0,9,6,4,0
0,5,6,0,0
0,0,6,4,0
0,9,6,4,0
0,4,6,4,6
3,3,6,4,0
4,9,6,4,0
0,5,6,4,0
0,5,6,4,0
0,9,6,4,0
0,5,6,4,0
0,9,6,4,0
0,9,6,4,0
0,9,6,4,0
0,9,6,4,0
0,9,6,4,0
0,9,6,4,0
0,6,6,3,0
0,9,6,4,0
4,3,6,4,6
0,0,6,4,0
0,9,6,4,0
0,9,6,4,0
0,4,6,3,0
0,6,6,4,0
0,9,6,4,0
0,7,6,4,0
0,9,6,4,0
0,5,6,4,0
4,9,6,3,0
0,9,6,4,0
0,0,6,4,0
0,8,6,3,0
0,5,6,4,6
0,9,6,3,0
0,7,6,4,0
0,0,6,4,0
3,3,6,3,0
0,0,6,4,0
0,7,6,4,0
0,5,6,4,6
3,3,6,4,0
0,9,6,0,0
0,9,6,4,0
0,5,6,4,6
0,9,6,4,0
0,9,6,0,0
4,7,6,4,0
3,3,6,4,0
0,0,6,4,0
0,9,6,4,0
0,9,6,4,0
0,9,6,4,6
0,7,6,3,0
0,9,6,4,6
4,7,6,4,0
0,6,6,4,6
0,6,6,4,0
0,9,6,4,0
0,3,6,3,0
3,3,6,4,4
0,5,6,4,0
0,9,6,4,0
0,9,6,4,0
0,0,6,4,0
0,9,6,3,0
0,9,6,4,0
0,9,6,4,0
0,9,6,4,0
0,9,6,4,0
0,9,6,4,0
0,9,6,4,0
0,9,6,4,0
0,9,6,4,0
0,4,6,3,0
0,4,6,4,0
4,6,6,4,0
0,9,6,4,6
0,9,6,4,0
0,9,6,4,0
0,6,6,4,0
0,7,6,4,0
0,8,6,4,0
0,9,6,4,0
0,9,6,4,0
0,0,6,4,0
0,9,6,4,0
0,2,6,0,0
0,0,6,4,0
0,9,6,4,0
0,9,6,4,0
4,0,6,4,0
0,9,6,4,0
0,7,6,4,6
0,9,6,4,0
0,9,6,4,0
0,5,6,4,0
0,9,6,4,6
0,7,6,4,0
0,6,6,4,6
0,9,6,4,0
0,7,6,4,0
0,0,6,4,0
4,7,6,3,0
0,0,6,4,0
0,7,6,4,0
