member_0,member_1,member_2,member_3,member_4
7,1,2,2,5
0,0,1,3,4
7,1,2,2,5
7,0,5,5,3
7,0,5,5,3
0,0,3,2,0
0,0,3,2,0
0,0,3,4,0
0,0,2,3,4
3,1,2,2,4
0,0,2,3,4
0,0,2,3,4
0,0,2,3,4
7,0,5,3,2
0,0,3,2,4
7,1,2,2,4
7,1,2,2,7
0,0,2,3,4
0,0,2,5,4
7,0,6,7,3
0,0,3,2,4
6,2,2,2,4
0,0,3,5,4
7,6,4,1,3
7,1,2,1,4
0,0,2,3,4
0,2,2,2,4
7,1,2,2,4
7,0,6,7,3
0,0,1,2,4
0,0,2,2,4
0,0,2,3,4
7,1,2,1,6
7,2,2,2,4
7,1,2,2,4
7,6,6,0,3
0,0,2,7,4
0,0,0,3,4
0,0,1,3,4
0,0,2,5,4
7,1,2,0,7
7,2,2,2,6
0,0,3,3,0
0,0,2,3,4
0,0,2,3,4
1,2,2,2,4
0,0,1,2,4
7,4,5,1,3
7,1,2,2,7
0,0,3,3,0
7,1,2,2,4
7,2,2,2,4
0,0,2,3,4
7,7,5,0,3
4,2,2,2,4
0,0,3,3,0
1,4,2,2,4
7,1,2,2,4
7,3,2,2,5
0,0,3,2,0
7,1,2,2,4
7,1,2,2,4
0,0,3,3,0
7,7,5,0,3
0,0,2,3,4
7,1,2,2,7
7,7,3,0,3
0,0,3,3,4
0,0,3,2,4
0,0,2,2,4
7,0,5,5,3
7,1,2,2,4
6,0,4,3,1
0,7,2,0,4
7,4,6,1,3
0,0,2,2,4
0,3,2,2,4
0,0,3,3,4
7,1,2,2,7
0,0,2,3,4
0,0,2,1,4
0,0,2,3,4
7,0,6,5,3
7,0,6,4,3
7,1,2,1,4
7,1,2,2,7
0,0,2,2,4
0,0,3,3,4
7,0,5,4,2
0,0,3,3,0
1,2,2,2,4
7,0,6,7,3
0,0,1,2,4
7,2,2,2,7
0,0,2,4,4
0,0,1,2,4
1,2,2,2,4
7,1,2,2,7
7,6,6,0,3
0,0,2,4,4
0,0,0,2,4
2,1,2,2,4
0,0,1,2,4
0,0,1,3,4
0,0,2,3,4
0,0,2,3,4
0,0,1,2,4
7,1,2,2,4
0,4,2,1,4
7,0,5,4,3
7,1,2,2,4
0,0,2,3,4
0,0,3,2,4
0,2,2,2,4
7,0,7,5,3
0,0,2,3,4
0,4,2,1,4
0,0,1,3,4
0,0,2,3,4
2,1,2,2,4
0,0,2,3,4
0,0,2,3,4
1,2,2,2,4
7,7,5,0,3
0,0,3,3,0
7,1,2,2,7
0,0,3,4,0
0,0,2,7,4
0,0,2,3,4
0,0,3,2,0
7,0,6,4,2
7,7,5,0,3
0,0,2,2,4
0,0,4,2,0
0,0,2,2,4
7,1,2,2,4
7,1,2,2,4
7,2,2,2,4
7,7,5,0,3
7,1,2,2,4
1,2,2,2,4
0,0,2,7,4
7,0,4,7,3
7,0,6,4,3
7,0,4,4,2
7,0,7,3,3
7,0,6,3,2
7,7,5,0,3
7,0,5,3,2
0,0,2,2,4
7,0,4,4,2
0,7,2,0,4
7,2,2,2,4
0,0,2,3,4
7,0,6,7,3
0,0,2,3,4
0,0,4,3,0
7,0,5,4,3
2,1,2,2,4
0,0,3,3,0
1,2,2,2,4
0,0,3,2,4
1,2,2,2,4
0,0,2,3,4
0,0,1,2,4
7,1,2,2,5
7,0,5,5,2
7,0,4,6,3
0,0,2,3,4
0,0,1,2,4
7,7,4,0,3
0,0,2,3,4
0,0,2,3,4
0,7,2,0,4
3,2,2,2,4
7,1,2,2,5
0,0,2,3,4
7,0,5,4,3
7,1,2,2,4
7,0,5,7,3
0,0,2,2,4
7,7,5,0,3
7,0,5,4,3
0,0,1,2,4
0,0,1,3,4
7,0,5,4,3
1,2,2,2,4
5,1,2,2,4
0,0,2,2,4
0,0,1,3,4
7,2,2,2,4
0,0,1,2,4
0,7,2,0,4
7,1,2,2,7
7,1,2,2,7
7,0,6,5,3
0,0,3,3,0
7,7,5,0,3
7,0,4,7,3
7,0,6,3,2
2,1,2,2,4
0,0,2,4,4
7,0,6,7,3
7,0,4,5,2
0,0,2,4,4
7,1,2,2,4
7,1,2,2,4
7,2,5,2,4
0,0,2,3,4
0,0,0,2,4
7,1,2,2,4
7,1,2,2,7
0,0,1,3,4
0,0,2,2,4
0,0,1,2,4
7,1,2,2,5
7,0,6,3,2
0,0,2,2,4
7,2,2,2,7
7,5,5,1,3
0,0,3,3,0
7,0,5,7,3
7,1,2,2,7
7,1,2,2,4
0,0,1,2,4
7,7,6,0,3
7,0,6,5,3
0,0,1,2,4
0,0,2,7,4
2,1,2,2,4
0,0,2,7,4
7,2,2,2,7
3,2,2,2,4
0,0,2,4,4
7,5,6,1,3
